User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,8,09-26-24,04:04:20,7.6900865,15.4117,4.440921,4.363125,(0.1050029;0.1050029;0.1050029),267,17.01832,6.439601,6.094673,(0.2143787;0.2143787;0.2143787),120,(19.87055;4.388437;23.09067),(0.01741831;0.1633427;-0.002884348;0.9864114),(0.1050028;0.1050029;0.1050029),(22.63463;3.428619;20.88515),(-0.05901597;-0.09598958;-0.005701322;0.9936149),(0.2143787;0.2143787;0.2143787),(21.35453;4.2258;27.44863),(-0.02097801;-0.9991458;-0.01929068;0.02992434),(1;1;1),(21.35453;4.2258;27.44863),(-0.0589882;0.03980391;-0.9974648),10.0205147
,officeTest,0,09-26-24,04:04:24,11.52013,20.54813,7.355512,5.172031,(0.2122298;0.2122298;0.2122298),183,8.925354,2.791561,7.26529,(0.1072089;0.1072089;0.1072089),61,(20.78834;1.702263;20.0287),(-0.1625517;0.03779549;0.00623123;0.9859562),(0.2122298;0.2122298;0.2122298),(21.64075;4.501391;24.64857),(0.04910109;-0.05029774;0.002475805;0.9975235),(0.1072089;0.1072089;0.1072089),(21.35788;4.223877;27.44642),(-0.02424825;-0.9993984;-0.01450711;0.02010879),(1;1;0.9999999),(21.37768;4.226732;27.47782),(-4.713237E-05;0.02805728;-0.9995929),13.6209527
,officeTest,1,09-26-24,04:04:27,15.1182712,14.36858,4.335122,5.428484,(0.1268967;0.1268967;0.1268967),56,7.101123,7.742638,6.814308,(0.2776705;0.2776705;0.2776705),313,(22.17484;4.903124;23.10017),(0.07581976;-0.09229542;0.007048454;0.9928159),(0.1268967;0.1268967;0.1268967),(20.44763;5.101151;19.74842),(0.0562286;0.05881646;-0.003318188;0.9966785),(0.2776705;0.2776704;0.2776705),(21.3595;4.223574;27.44758),(-0.02456489;-0.9995054;-0.01165133;0.01580494),(1;1;1),(21.34531;4.228416;27.47947),(-0.005880376;0.01690634;-0.9998307),17.4730612
,officeTest,14,09-26-24,04:04:31,18.9722168,10.0308,3.127033,5.198981,(0.08624274;0.08624274;0.08624274),353,19.54308,7.840015,7.858967,(0.3413831;0.3413831;0.3413831),17,(21.2387;4.855975;24.33877),(0.1000599;0.01935575;-0.001946875;0.9947913),(0.08624274;0.08624273;0.08624275),(22.10361;7.041887;19.65644),(0.171752;-0.04686144;0.008179488;0.983991),(0.3413831;0.3413831;0.3413831),(21.35976;4.22355;27.44838),(-0.02566177;-0.9995008;-0.01259576;0.01345854),(1;1;1),(21.39078;4.226018;27.47953),(0.01014289;0.03236501;-0.9994215),21.437655
,officeTest,11,09-26-24,04:04:35,22.9369845,20.94912,7.633591,4.188339,(0.1788568;0.1788568;0.1788568),114,12.53809,3.984564,6.953552,(0.1482295;0.1482295;0.1482295),111,(23.81101;3.064817;19.73763),(-0.07020524;-0.1528228;-0.01088465;0.9856967),(0.1788568;0.1788568;0.1788568),(22.0898;3.949661;23.44218),(-0.03340125;-0.08979534;-0.003013151;0.9953955),(0.1482295;0.1482295;0.1482295),(21.36092;4.223296;27.44915),(-0.02538709;-0.9995688;-0.01043789;0.01043),(1;0.9999999;1),(21.38151;4.226449;27.48045),(0.002092855;0.06380309;-0.9979523),25.9805056
,officeTest,13,09-26-24,04:04:40,27.4976682,12.11853,7.065149,6.627123,(0.2501052;0.2501052;0.2501052),233,7.552979,3.965786,4.517276,(0.09440805;0.09440805;0.09440805),93,(20.22286;3.542386;20.34663),(-0.04701906;0.07954095;0.003756035;0.995715),(0.2501052;0.2501052;0.2501052),(21.95346;4.259241;23.49261),(0.004476385;-0.07375902;0.0003310789;0.9972661),(0.09440804;0.09440804;0.09440804),(21.36494;4.223328;27.44942),(-0.02727907;-0.999526;-0.01183735;-0.007970363),(1;1;1),(21.37352;4.226817;27.48121),(0.007115542;0.02707629;-0.9995992),30.0728497
,officeTest,5,09-26-24,04:04:44,31.5771104,17.38851,4.310627,4.147571,(0.09787808;0.09787808;0.09787808),217,6.144528,7.491611,4.871297,(0.1917442;0.1917442;0.1917442),129,(20.55155;3.258646;23.11283),(-0.1068289;0.0919224;0.009919471;0.9899694),(0.09787808;0.09787808;0.09787808),(22.06228;3.799188;19.95991),(-0.02805806;-0.04643588;-0.001304824;0.9985263),(0.1917442;0.1917442;0.1917442),(21.36408;4.222308;27.45045),(-0.02747776;-0.9995689;-0.008063254;-0.006471869),(1;1;0.9999999),(21.35841;4.226914;27.48195),(0.02756032;0.01409429;-0.9995159),33.8210163
,officeTest,7,09-26-24,04:04:48,35.3495533,15.4145,4.259573,7.790439,(0.1797359;0.1797359;0.1797359),334,24.26751,5.484669,7.876703,(0.2474356;0.2474356;0.2474356),12,(20.90345;5.380265;23.2097),(0.1319929;0.05334606;-0.007113947;0.9897886),(0.1797359;0.1797359;0.1797359),(22.00128;6.711011;22.00911),(0.2112534;-0.0571529;0.01237469;0.9756805),(0.2474356;0.2474356;0.2474356),(21.36176;4.222396;27.44911),(-0.02557244;-0.9996316;-0.009102734;1.091913E-05),(1;1;1),(21.39214;4.225096;27.48156),(-0.002735802;0.005635311;-0.9999728),37.7964019
,officeTest,4,09-26-24,04:04:52,39.5628389,22.89365,5.962791,6.635367,(0.2243032;0.2243032;0.2243032),4,22.59854,6.418751,6.019238,(0.2185838;0.2185838;0.2185838),168,(21.48715;6.884709;21.54855),(0.2104454;-0.01021303;0.002198645;0.9775498),(0.2243032;0.2243032;0.2243032),(21.56536;1.761099;20.94692),(-0.179839;-0.01523989;-0.002786497;0.9835741),(0.2185838;0.2185838;0.2185838),(21.3639;4.221299;27.44654),(-0.02770811;-0.9993891;-0.01346706;0.01650484),(1;0.9999999;1),(21.38366;4.224073;27.47797),(-0.001239739;0.01625769;-0.9998657),42.2005627
,officeTest,17,09-26-24,04:04:56,43.8054883,12.59878,4.733925,7.128622,(0.1805772;0.1805772;0.1805772),126,18.43868,4.155163,6.832088,(0.15628;0.15628;0.15628),312,(22.01646;3.710947;22.66941),(-0.05264727;-0.0679429;-0.003590319;0.9962927),(0.1805772;0.1805772;0.1805772),(20.23044;5.328512;23.36422),(0.1261698;0.1335853;-0.01714899;0.9828236),(0.15628;0.15628;0.15628),(21.3616;4.222175;27.44847),(-0.024052;-0.9994245;-0.01544781;0.01826411),(1;1;1),(21.38301;4.225047;27.48008),(-0.007495822;0.02001362;-0.9997675),45.6832682
