User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,3,09-26-24,05:35:00,7.2457646,17.63452,5.240396,6.692356,(4.396673;4.396673;4.396673),218,23.55592,2.971156,7.198622,(2.787408;2.787408;2.787408),156,(0.1903089;1.129702;-3.472053),(-0.02968024;0.007463126;0.0002216112;0.9995316),(4.396673;4.396673;4.396673),(1.269347;0.7072157;-0.9753628),(-0.1147933;-0.1590665;-0.01862492;0.9803945),(2.787408;2.787408;2.787408),(0.2722746;1.455978;2.016442),(-0.05260428;-0.9903784;-0.08562496;-0.095141),(1;1;1),(0.2657587;1.456618;2.048205),(0.07950182;0.10887;-0.9908668),11.0644677
,spaceTest,5,09-26-24,05:35:05,12.5650251,21.08537,5.412211,5.389402,(3.735743;3.735743;3.735743),242,9.253502,6.720488,5.439618,(4.426081;4.426081;4.426081),332,(-1.202436;1.202672;-3.598451),(-0.02134171;0.1260817;0.002713081;0.9917866),(3.735743;3.735742;3.735743),(0.3936759;3.138801;-4.582855),(0.124818;-0.01098765;0.001382353;0.9921179),(4.426081;4.426081;4.426081),(0.247573;1.452195;2.012433),(-0.04479262;-0.996786;-0.05264818;-0.04049069),(1;1;0.9999999),(0.275358;1.452963;2.047047),(0.03800264;0.1018538;-0.9940637),16.495646
,spaceTest,13,09-26-24,05:35:11,18.0120719,12.06436,4.366838,6.274214,(3.347599;3.347599;3.347599),249,21.60064,3.111216,7.374164,(2.947753;2.947753;2.947753),323,(-0.4484501;1.622967;-2.399555),(0.01926138;0.07829315;-0.001512962;0.9967431),(3.347599;3.347599;3.347599),(-0.3085651;2.793399;-1.006048),(0.204168;0.08927879;-0.01870145;0.9746768),(2.947753;2.947753;2.947753),(0.248243;1.450447;2.007851),(-0.02561885;-0.9980538;-0.05309137;-0.02033828),(1;1;1),(0.245196;1.452998;2.03924),(0.05894743;0.09852833;-0.9933793),21.5931285
,spaceTest,14,09-26-24,05:35:16,23.0923663,9.374741,6.276064,7.492791,(5.693583;5.693583;5.693583),102,12.26037,2.950199,6.136323,(2.213585;2.213585;2.213585),318,(1.636978;1.746756;-4.182967),(0.02417254;-0.1113944;0.002710361;0.9934785),(5.693583;5.693582;5.693582),(0.08790034;2.295256;-0.8783684),(0.143518;0.02427959;-0.003522093;0.9893436),(2.213585;2.213585;2.213585),(0.2298888;1.437397;2.012758),(-0.07914469;-0.9947432;-0.05721771;-0.03079551),(1;0.9999999;1),(0.2271574;1.440645;2.042731),(0.06113546;0.1000409;-0.9930899),26.5763325
,spaceTest,7,09-26-24,05:35:21,28.067899,17.12774,2.122041,7.023975,(1.863332;1.863332;1.863332),214,9.735742,4.440904,5.316778,(2.862785;2.862785;2.862785),62,(-0.0864279;1.172694;-0.1713669),(-0.06368341;0.07597902;0.004862614;0.9950618),(1.863332;1.863332;1.863332),(1.024391;2.30423;-2.351036),(0.09420968;-0.08767639;0.008329523;0.9916492),(2.862785;2.862785;2.862785),(0.2479565;1.455759;2.005505),(-0.01366112;-0.9981781;-0.05793284;-0.009889964),(1;1;1),(0.2631881;1.457802;2.037755),(0.04832168;0.1096838;-0.9927877),31.4881738
,spaceTest,17,09-26-24,05:35:27,34.2636489,24.36497,2.075188,5.722027,(1.557627;1.557627;1.557627),55,20.46916,2.973311,7.077387,(2.683408;2.683408;2.683408),207,(1.165097;2.243166;0.07318313),(0.1715848;-0.2152035;0.03843985;0.9606084),(1.557627;1.557627;1.557627),(-0.05936193;0.8665325;-1.096928),(-0.09291793;0.04996669;0.004668908;0.9944082),(2.683408;2.683408;2.683408),(0.2532691;1.454502;2.006119),(-0.006669072;-0.9973194;-0.06490653;-0.03311762),(1;1;1),(0.2756276;1.456592;2.041145),(0.08257917;0.09444433;-0.9920869),38.574146
,spaceTest,9,09-26-24,05:35:33,40.1066294,7.967513,6.777479,6.179408,(5.052913;5.052913;5.052913),19,13.8112,4.297952,5.489592,(2.903364;2.903364;2.903364),256,(0.7340267;3.386173;-4.534994),(0.1424383;-0.03682646;0.005303281;0.9891042),(5.052913;5.052913;5.052913),(-0.6535529;1.853719;-2.302917),(0.0448317;0.102453;-0.004622187;0.9937164),(2.903364;2.903365;2.903364),(0.245811;1.455178;2.012293),(0.005837274;-0.996905;-0.07701667;-0.0146596),(1;0.9999999;1),(0.2457675;1.455237;2.012289),(0.02819789;0.1537582;-0.9877061),43.6051059
,spaceTest,16,09-26-24,05:35:38,45.2930486,23.90961,3.265632,5.301705,(2.263174;2.263174;2.263174),266,14.36745,7.05008,5.484759,(4.76991;4.76991;4.76991),207,(-1.125586;1.727213;-1.281536),(0.03894184;0.1949785;-0.007747748;0.9800035),(2.263174;2.263174;2.263174),(-0.4744705;0.5613664;-5.180642),(-0.060662;0.04924003;0.002996171;0.9969386),(4.76991;4.76991;4.76991),(0.2373978;1.44377;2.008202),(-0.02370126;-0.9984778;-0.04840544;-0.01171945),(1;1;1),(0.2249855;1.446549;2.039153),(0.01569103;0.04690327;-0.9987653),49.103804
,spaceTest,0,09-26-24,05:35:44,51.4350648,5.949509,2.858407,5.978191,(2.052896;2.052896;2.052896),133,17.35385,5.61568,5.31158,(3.73446;3.73446;3.73446),50,(0.4878303;1.495795;-0.8571432),(0.008511163;-0.04267593;0.0003635662;0.9990527),(2.052896;2.052896;2.052896),(1.682673;3.036924;-3.472627),(0.135282;-0.126955;0.01748091;0.9824845),(3.73446;3.73446;3.73446),(0.2427889;1.446832;2.005859),(-0.01418888;-0.9988657;-0.04516402;-0.00512804),(1;1;1),(0.241518;1.450001;2.037329),(0.05059392;0.09639703;-0.9940466),55.1220674
,spaceTest,15,09-26-24,05:35:51,58.7090617,21.47965,6.349857,7.427303,(6.054481;6.054481;6.054481),87,8.149879,7.694717,5.949278,(5.525795;5.525795;5.525795),84,(2.925621;2.332616;-4.210409),(0.06324116;-0.2016367;0.01304753;0.9773296),(6.054481;6.054481;6.054481),(1.566384;2.46357;-5.589659),(0.06488873;-0.08570127;0.005593547;0.9941899),(5.525795;5.525795;5.525795),(0.2474174;1.453189;2.00392),(0.004059754;-0.9982088;-0.05780812;-0.01486216),(1;1;1),(0.2316341;1.454985;2.034877),(0.06653476;0.107377;-0.9919794),62.0410817
,spaceTest,11,09-26-24,05:35:56,63.540943,9.59502,7.990448,6.463171,(6.257914;6.257914;6.257914),207,18.23945,2.420783,4.329155,(1.318766;1.318766;1.318766),291,(-0.4301803;0.741464;-6.04154),(-0.04359087;0.04171801;0.001821847;0.9981764),(6.257914;6.257914;6.257913),(-0.4951566;1.903416;-0.3933051),(0.08871634;0.1483211;-0.01336077;0.9848613),(1.318766;1.318766;1.318766),(0.2434499;1.447912;2.003274),(-0.01847307;-0.9993929;-0.02949884;0.001563663),(1;1;1),(0.2499222;1.4521;2.034727),(0.05244159;0.08940314;-0.9946105),67.5745257
,spaceTest,10,09-26-24,05:36:02,69.4265824,23.54986,7.611735,6.535262,(6.483395;6.483395;6.483395),287,13.33013,7.992304,6.056081,(5.94357;5.94357;5.94357),173,(-2.923201;3.08124;-5.496871),(0.09694307;0.197413;-0.01962214;0.975318),(6.483395;6.483395;6.483395),(0.44903;0.236957;-6.118225),(-0.07384165;-0.01266823;-0.00093808;0.9971891),(5.94357;5.94357;5.94357),(0.2426494;1.446754;2.003165),(-0.005381684;-0.9991165;-0.04167803;0.0004815829),(0.9999999;1;1),(0.2555967;1.4504;2.035127),(0.0666144;0.09534548;-0.993207),72.6255235
,spaceTest,4,09-26-24,05:36:07,74.2130966,15.45075,3.011759,6.863976,(2.5624;2.5624;2.5624),81,5.626435,4.827936,6.315128,(3.660546;3.660546;3.660546),194,(1.049995;1.816018;-0.9931439),(0.05858051;-0.1309158;0.007749468;0.9896309),(2.5624;2.5624;2.5624),(0.0988448;1.379602;-2.8457),(-0.006985107;0.01487808;0.000103939;0.9998649),(3.660545;3.660545;3.660545),(0.2431746;1.447382;2.002989),(-0.003370392;-0.9991673;-0.04056399;0.002837322),(1;1;1),(0.2345333;1.450659;2.034372),(0.05600337;0.10379;-0.9930092),77.5009148
,spaceTest,2,09-26-24,05:36:12,79.116796,23.73594,7.18528,7.328037,(6.871382;6.871382;6.871382),109,6.893885,2.133246,6.269434,(1.609638;1.609638;1.609638),275,(3.13726;0.9052687;-5.273924),(-0.03388904;-0.1880815;-0.006493728;0.9815471),(6.871382;6.871382;6.871383),(-0.03909871;1.621213;-0.1211052),(0.04056846;0.06585549;-0.002679693;0.9970006),(1.609638;1.609638;1.609638),(0.2426032;1.446632;2.001965),(-0.003823926;-0.999354;-0.03522853;0.00599129),(0.9999999;1;0.9999999),(0.2434953;1.45049;2.033635),(0.06473804;0.09331045;-0.9935141),82.8982851
,spaceTest,12,09-26-24,05:36:18,85.8744532,15.45877,7.700705,4.96095,(4.736824;4.736824;4.736824),3,8.437202,4.061419,4.435963,(2.176746;2.176746;2.176746),90,(0.3046342;4.155178;-5.513793),(0.1719587;-0.004012276;0.0007003844;0.9850958),(4.736823;4.736824;4.736824),(0.811941;1.754338;-2.051573),(0.03720746;-0.06954888;0.002595833;0.9968811),(2.176746;2.176746;2.176746),(0.2434001;1.448272;2.003195),(-0.003125834;-0.9992586;-0.03813367;0.004290654),(1;1;1),(0.2440244;1.451874;2.034522),(0.05158404;0.09697822;-0.9939368),88.9287465
