User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,3,09-26-24,04:40:16,18.3191818,24.41757,2.712777,5.170774,(0.06053546;0.06053546;0.06053546),4,5.186214,5.848853,5.141164,(0.1186486;0.1186486;0.1186486),306,(53.40378;-0.1040753;-8.994567),(0.07860223;0.9212107;-0.2595924;0.2789343),(0.06053547;0.06053545;0.06053546),(52.0628;-0.6453743;-6.019771),(0.02125542;0.9658171;-0.0840299;0.2443041),(0.1186485;0.1186486;0.1186486),(54.81328;-1.659627;-11.10869),(-0.05408229;-0.2824741;-0.03471164;0.95712),(1;1;0.9999999),(54.82831;-1.659747;-11.12586),(-0.4878072;0.09743492;0.8674853),22.305831
,cemeteryTest,5,09-26-24,04:40:24,25.660581,6.129169,3.651866,4.527844,(0.0653548;0.0653548;0.0653548),303,14.13291,6.297568,7.803605,(0.1990559;0.1990559;0.1990559),170,(53.14624;-1.260406;-7.84446),(0.01303347;0.9706392;-0.05405762;0.2340243),(0.06535481;0.0653548;0.0653548),(51.10099;-2.852876;-5.895845),(-0.02792997;0.9483695;0.08723045;0.3036547),(0.199056;0.1990559;0.199056),(54.80967;-1.668246;-11.09355),(-0.02138313;-0.2796092;-0.02908333;0.9594351),(1;1;1),(54.84555;-1.668689;-11.10209),(-0.7192117;-0.02214935;0.6944158),31.9356756
,cemeteryTest,15,09-26-24,04:40:32,34.1570572,19.69912,7.059773,4.874605,(0.143643;0.143643;0.143643),126,14.58785,6.571348,6.256884,(0.1669253;0.1669253;0.1669253),97,(48.99515;-2.531291;-6.440866),(-0.02501858;0.900131;0.05215845;0.4317614),(0.143643;0.143643;0.1436431),(49.64648;-1.307005;-6.700917),(0.01104966;0.9077559;-0.02395786;0.4186683),(0.1669254;0.1669253;0.1669253),(54.80414;-1.665177;-11.10294),(-0.03310857;-0.3007838;-0.02575039;0.9527696),(1;1;1),(54.826;-1.663577;-11.11963),(-0.5882367;0.1133012;0.8006992),39.0772213
,cemeteryTest,1,09-26-24,04:40:40,42.1495734,16.45033,4.002945,4.459303,(0.07314474;0.07314474;0.07314474),5,23.7345,4.659945,5.918747,(0.1183835;0.1183835;0.1183835),217,(52.76503;-0.1939644;-7.771815),(0.0486876;0.9467949;-0.1724158;0.2673605),(0.07314474;0.07314474;0.07314473),(53.41108;-2.986889;-6.38747),(-0.01879862;0.98112;0.1295795;0.1423351),(0.1183835;0.1183835;0.1183835),(54.80803;-1.665307;-11.10076),(-0.0319708;-0.2632777;-0.02277643;0.9639211),(0.9999999;1;1),(54.82503;-1.664336;-11.11744),(-0.4895154;0.09786108;0.8664849),46.9914913
,cemeteryTest,4,09-26-24,04:40:50,52.4601828,5.223863,2.16714,6.822697,(0.0583295;0.0583295;0.0583295),16,17.0133,2.847908,4.988432,(0.05838238;0.05838238;0.05838238),150,(53.61288;-1.310389;-9.318082),(0.02376757;0.9536558;-0.07827598;0.2895662),(0.05832952;0.0583295;0.05832951),(52.86979;-2.191847;-8.902399),(-0.03134334;0.9318827;0.08304104;0.3517336),(0.05838239;0.05838238;0.05838239),(54.80667;-1.665239;-11.10265),(-0.03287055;-0.2796122;-0.02227139;0.9592918),(1;1;1),(54.80235;-1.661312;-11.13616),(-0.5257043;0.06729069;0.8479916),59.2199026
,cemeteryTest,11,09-26-24,04:40:59,60.723199,23.74819,6.370842,6.548746,(0.1790763;0.1790763;0.1790763),224,13.03508,3.947148,4.676971,(0.07446627;0.07446627;0.07446627),259,(53.1011;-3.180978;-4.520035),(-0.01386758;0.9859979;0.1090181;0.1254233),(0.1790763;0.1790763;0.1790763),(53.55585;-1.523092;-7.242968),(0.002639816;0.9876594;-0.01674559;0.155697),(0.0744663;0.07446627;0.07446628),(54.80155;-1.660439;-11.09581),(-0.03736966;-0.2645146;-0.02523126;0.9633271),(0.9999999;0.9999999;1),(54.81149;-1.658253;-11.11853),(-0.1891435;0.1058525;0.97622),65.6309888
,cemeteryTest,7,09-26-24,04:41:05,67.1309654,5.079415,6.896574,6.045611,(0.1644657;0.1644657;0.1644657),208,5.533197,6.774057,5.826082,(0.1557977;0.1557977;0.1557977),57,(51.35657;-1.43831;-5.103526),(0.004231513;0.9659399;-0.01582739;0.2582476),(0.1644658;0.1644657;0.1644658),(50.79633;-0.5285115;-5.722797),(0.02640735;0.9457126;-0.07953057;0.3140147),(0.1557977;0.1557977;0.1557977),(54.80993;-1.665148;-11.1003),(-0.04888335;-0.2774218;-0.03356841;0.9589164),(0.9999999;1;0.9999999),(54.85464;-1.667606;-11.10191),(-0.4889706;0.08830982;0.8678173),71.3508078
,cemeteryTest,9,09-26-24,04:41:11,72.8485019,19.2462,7.929098,5.603432,(0.1849167;0.1849167;0.1849167),116,9.206243,7.492601,4.772389,(0.1423534;0.1423534;0.1423534),144,(48.29742;-1.744463;-5.801968),(-0.002068043;0.9030868;0.004349063;0.4294311),(0.1849168;0.1849167;0.1849168),(50.03592;-1.639674;-5.202722),(0.0005253897;0.9426776;-0.001484181;0.3337013),(0.1423534;0.1423534;0.1423534),(54.81136;-1.663575;-11.10259),(-0.05663876;-0.2871347;-0.03698763;0.9554986),(1;1;1),(54.82427;-1.663075;-11.12335),(-0.5117992;0.1052089;0.8526236),80.8246687
,cemeteryTest,2,09-26-24,04:41:23,85.2001648,22.43673,6.792781,4.988504,(0.144066;0.144066;0.144066),346,20.14207,7.60518,6.834948,(0.217515;0.217515;0.217515),131,(51.75127;1.617143;-5.282289),(0.05495789;0.944992;-0.2229413;0.2329527),(0.1440661;0.144066;0.144066),(48.6768;-2.771715;-5.924086),(-0.02876384;0.9049026;0.06195756;0.4201016),(0.217515;0.217515;0.217515),(54.80682;-1.667615;-11.10322),(-0.03782934;-0.2946708;-0.02541395;0.9545116),(1;0.9999999;1),(54.82055;-1.665672;-11.12497),(-0.5317629;0.0789981;0.8431862),90.7748778
,cemeteryTest,10,09-26-24,04:41:31,93.2169774,6.779428,3.159089,7.575366,(0.09466528;0.09466528;0.09466528),120,9.596718,7.222513,7.581055,(0.2181304;0.2181304;0.2181304),272,(52.74928;-1.509384;-8.677743),(0.00854345;0.9385216;-0.02328654;0.3443283),(0.0946653;0.09466529;0.0946653),(51.7609;-0.874471;-4.485662),(0.01159128;0.9754182;-0.05293344;0.2135955),(0.2181304;0.2181304;0.2181304),(54.80417;-1.667157;-11.10126),(-0.04841891;-0.2953892;-0.02490964;0.953824),(1;1;1),(54.83134;-1.667119;-11.11318),(-0.5107385;0.08751416;0.8552619),98.3488881
