User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,17,09-26-24,01:42:30,15.7550863,17.97525,7.77235,7.123653,(0.2286665;0.2286665;0.2286665),174,24.00991,3.857108,4.54921,(0.07548857;0.07548857;0.07548857),63,(50.37344;-4.564528;-4.771699),(-0.05461;0.9373849;0.1717592;0.298037),(0.2286664;0.2286665;0.2286665),(51.39858;-1.055089;-8.563533),(0.03309808;0.887975;-0.06472057;0.4541102),(0.07548857;0.07548857;0.07548857),(54.7858;-1.667349;-11.00914),(0.02748416;-0.2829428;-0.002522383;0.9587396),(1;1;1),(54.79236;-1.66353;-11.03912),(-0.457902;-0.4600958;0.7606642),20.3726061
,cemeteryTest,8,09-26-24,01:42:36,22.1270089,7.444608,3.402183,7.879937,(0.1061962;0.1061962;0.1061962),122,5.920978,6.223519,7.265728,(0.1785836;0.1785836;0.1785836),211,(52.70977;-1.65006;-8.278024),(0.000276197;0.9472915;-0.0008166727;0.320372),(0.1061962;0.1061962;0.1061962),(51.85032;-1.798958;-5.484581),(-0.002769745;0.9701149;0.01108592;0.2423769),(0.1785837;0.1785836;0.1785837),(54.79235;-1.655976;-11.0048),(-0.02830335;-0.2670738;-0.02402153;0.9629608),(1;0.9999999;1),(54.80701;-1.654051;-11.02895),(-0.4966714;0.09143098;0.8631012),26.3329444
,cemeteryTest,11,09-26-24,01:42:44,29.9233165,24.42449,4.3442,6.384884,(0.1196876;0.1196876;0.1196876),275,23.3421,3.307498,7.459337,(0.1055532;0.1055532;0.1055532),16,(54.15446;-0.770988;-6.354798),(0.006227198;0.993463;-0.09207962;0.06718631),(0.1196877;0.1196876;0.1196877),(52.84443;0.2714038;-8.651749),(0.09382828;0.9041072;-0.2609093;0.3251353),(0.1055533;0.1055532;0.1055532),(54.78591;-1.647895;-11.00201),(-0.07960649;-0.2798144;-0.03123535;0.956238),(0.9999999;1;0.9999999),(54.80157;-1.649205;-11.02617),(-0.4985431;0.09079329;0.8620815),33.7330956
,cemeteryTest,9,09-26-24,01:42:50,35.8214798,11.51754,3.283516,6.629874,(0.08728321;0.08728321;0.08728321),213,24.14858,7.381601,6.90589,(0.2194698;0.2194698;0.2194698),153,(53.29443;-1.775925;-8.030633),(-0.004465682;0.9725835;0.01874073;0.2317546),(0.08728322;0.08728321;0.08728324),(49.28405;-3.514941;-5.409015),(-0.04405423;0.9191418;0.1075822;0.3763826),(0.2194698;0.2194697;0.2194698),(54.8045;-1.646832;-11.01931),(-0.05893408;-0.2817715;-0.03821939;0.956907),(1;1;0.9999999),(54.81897;-1.646818;-11.04382),(-0.4757347;0.09182169;0.8747672),41.4391971
,cemeteryTest,2,09-26-24,01:42:58,44.2614198,12.63766,6.907182,7.108287,(0.1976664;0.1976664;0.1976664),336,23.34078,4.967917,6.776333,(0.1440422;0.1440422;0.1440422),217,(52.84153;0.9468577;-4.732911),(0.02848053;0.9709494;-0.1840275;0.1502664),(0.1976664;0.1976664;0.1976665),(53.69934;-2.532456;-5.797068),(-0.008804976;0.9908955;0.08196738;0.1064425),(0.1440422;0.1440422;0.1440422),(54.8329;-1.643387;-11.01246),(-0.07954095;-0.2137612;-0.06813192;0.9712556),(0.9999999;1;0.9999999),(54.81427;-1.641661;-11.05288),(-0.5396596;0.1030773;0.8355455),48.4047807
,cemeteryTest,3,09-26-24,01:43:06,51.7590557,6.42055,6.112201,6.682737,(0.1614852;0.1614852;0.1614852),26,24.4047,2.223952,4.915142,(0.04717059;0.04717059;0.04717059),283,(51.62948;0.006570339;-6.01613),(0.03777681;0.9514281;-0.1299798;0.2765193),(0.1614853;0.1614852;0.1614853),(54.59735;-1.067841;-8.654197),(0.005206711;0.9919807;-0.1185252;0.04357687),(0.0471706;0.04717059;0.0471706),(54.80547;-1.643221;-11.01847),(-0.0788138;-0.2559106;-0.03373943;0.9628914),(1;1;1),(54.8424;-1.645275;-11.03022),(-0.4874434;0.1068457;0.8665758),59.6444919
,cemeteryTest,13,09-26-24,01:43:16,62.2534168,17.46599,5.650818,6.488371,(0.151011;0.151011;0.151011),19,24.67896,6.166981,7.949542,(0.2119134;0.2119134;0.2119134),18,(51.71553;1.002026;-6.711279),(0.07033347;0.9264625;-0.2183875;0.2983748),(0.1510111;0.151011;0.1510111),(51.33548;2.102585;-6.547325),(0.09350493;0.9057729;-0.2726433;0.3106412),(0.2119135;0.2119134;0.2119135),(54.80869;-1.643766;-11.01537),(-0.07584304;-0.2629638;-0.04676283;0.9606827),(0.9999999;1;0.9999999),(54.79875;-1.643476;-11.05462),(-0.5088229;0.1065869;0.8542357),68.3735691
,cemeteryTest,1,09-26-24,01:43:30,76.1024,23.81733,6.560174,5.876994,(0.1655887;0.1655887;0.1655887),283,11.92155,2.5033,6.179449,(0.0621178;0.0621178;0.0621178),5,(54.23059;1.090225;-4.416238),(0.008367646;0.9802479;-0.19297;0.04250592),(0.1655887;0.1655887;0.1655888),(53.66666;-0.3140592;-9.149833),(0.07169694;0.9282988;-0.2565197;0.2594584),(0.06211783;0.0621178;0.06211782),(54.805;-1.627734;-11.02714),(-0.1577493;-0.2580194;-0.04920344;0.9519035),(1;1;0.9999999),(54.84708;-1.634884;-11.0351),(-0.4921421;0.1331114;0.8602697),80.745293
,cemeteryTest,14,09-26-24,01:43:37,82.7222591,17.02526,5.83226,4.418657,(0.1059196;0.1059196;0.1059196),89,20.44485,3.462917,6.276436,(0.09113574;0.09113574;0.09113574),270,(50.3572;-0.5504177;-6.997957),(0.03648472;0.9102978;-0.08219402;0.4040679),(0.1059196;0.1059196;0.1059196),(54.17837;-1.096501;-7.422858),(0.006407205;0.993517;-0.07386541;0.08617926),(0.09113574;0.09113574;0.09113575),(54.80773;-1.643014;-11.02335),(-0.07806671;-0.264217;-0.04007403;0.9604629),(0.9999999;1;1),(54.81821;-1.644415;-11.04969),(-0.4829281;0.09213822;0.8707862),88.8981487
,cemeteryTest,12,09-26-24,01:43:44,90.4076853,23.94653,4.340179,5.335731,(0.09957003;0.09957003;0.09957003),218,5.667973,5.868839,5.705823,(0.1322251;0.1322251;0.1322251),223,(53.76899;-2.718248;-6.504893),(-0.01285602;0.987144;0.1125708;0.1127356),(0.09957005;0.09957003;0.09957006),(52.4711;-1.430417;-5.604086),(0.003760109;0.9790453;-0.0181527;0.2027972),(0.1322251;0.1322251;0.1322251),(54.81223;-1.649042;-11.01277),(-0.04983752;-0.2349762;-0.03259;0.9701754),(1;1;1),(54.79429;-1.647395;-11.05367),(-0.5088944;0.08624952;0.8564829),95.7164919
