User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,1,09-27-24,11:35:58,11.7901636,19.364,7.190586,4.485235,(0.1785909;0.1785909;0.1785909),298,10.50633,3.38684,5.18528,(0.09330232;0.09330232;0.09330232),52,(19.1951;6.070102;20.77132),(0.120446;0.1505762;-0.01848644;0.9810596),(0.1785909;0.1785909;0.1785909),(21.91101;4.896451;24.48441),(0.09745757;-0.07354477;0.007221713;0.9924923),(0.09330232;0.09330232;0.09330232),(21.41299;4.22643;27.8263),(-0.008756866;-0.9990208;-0.04335752;0.0009208025),(1;1;1),(21.41299;4.22643;27.8263),(-0.00108045;0.08664626;-0.9962385),14.0765449
,officeTest,3,09-27-24,11:36:02,15.5755191,5.429246,6.365961,4.745023,(0.1585119;0.1585119;0.1585119),313,11.62717,7.772283,6.234837,(0.2584014;0.2584014;0.2584014),267,(20.98997;5.276756;21.53436),(0.0822762;0.03345681;-0.002763632;0.996044),(0.1585119;0.1585118;0.1585118),(19.83064;4.940591;20.0852),(0.04475095;0.1005367;-0.004526655;0.9939162),(0.2584014;0.2584014;0.2584013),(21.41326;4.227482;27.82812),(-0.007812052;-0.9987339;-0.04969057;-0.000613311),(0.9999999;1;0.9999998),(21.41487;4.225906;27.85568),(0.002272362;0.03264389;-0.999449),17.4967363
,officeTest,17,09-27-24,11:36:06,19.3357148,12.18168,5.9484,5.241017,(0.1666042;0.1666042;0.1666042),298,9.147465,2.84428,4.779562,(0.07193229;0.07193229;0.07193229),159,(20.30807;5.43948;21.96687),(0.09963685;0.09256432;-0.009309721;0.9906653),(0.1666041;0.1666042;0.1666042),(21.58007;4.084193;24.95471),(-0.02489441;-0.02906151;-0.0007239995;0.9992673),(0.07193229;0.0719323;0.07193229),(21.41285;4.227647;27.82719),(-0.007547606;-0.9987162;-0.05007385;-0.00129386),(1;0.9999999;1),(21.41856;4.225906;27.85501),(0.001407251;0.02953745;-0.9995551),21.0285137
,officeTest,6,09-27-24,11:36:11,24.8714292,8.404638,7.843071,7.617294,(0.315346;0.315346;0.315346),349,15.67642,5.49231,4.917554,(0.1465427;0.1465427;0.1465427),60,(21.24091;6.157544;20.13909),(0.1226448;0.0111474;-0.001377659;0.9923871),(0.315346;0.315346;0.315346),(22.78177;5.528857;22.44392),(0.1139448;-0.1233039;0.01425364;0.9857026),(0.1465428;0.1465427;0.1465427),(21.41364;4.227395;27.82683),(-0.008131202;-0.9986766;-0.05076201;-0.001504811),(1;1;1),(21.44105;4.225006;27.85536),(0.007188282;0.02158243;-0.9997371),26.6279124
,officeTest,9,09-27-24,11:36:16,29.1915842,20.37253,3.09615,5.860628,(0.101102;0.101102;0.101102),212,13.91553,4.833877,5.019829,(0.130591;0.130591;0.130591),269,(20.78483;3.588278;24.6482),(-0.09675603;0.09712701;0.00948764;0.9905123),(0.101102;0.101102;0.101102),(20.20786;4.726298;23.0209),(0.04977218;0.122506;-0.006151525;0.9911999),(0.130591;0.130591;0.130591),(21.41425;4.22742;27.82679),(-0.007438665;-0.998619;-0.05199096;0.001291763),(1;1;1),(21.43218;4.225183;27.85474),(-0.003103008;0.03554424;-0.999359),31.0901442
,officeTest,12,09-27-24,11:36:19,32.5920973,11.89449,3.423053,4.081672,(0.07459626;0.07459626;0.07459626),76,6.788378,7.519541,4.711135,(0.186372;0.186372;0.186372),147,(22.07838;4.744678;24.43083),(0.07379894;-0.09613014;0.007147167;0.9926035),(0.07459626;0.07459626;0.07459626),(21.80653;4.250723;20.2638),(0.001541458;-0.02589463;3.992891E-05;0.9996635),(0.1863721;0.186372;0.186372),(21.41448;4.227369;27.82624),(-0.007300647;-0.9986193;-0.05167781;0.005968661),(1;0.9999999;1),(21.41448;4.227369;27.82624),(-0.01116628;0.1033001;-0.9945875),34.8219984
,officeTest,13,09-27-24,11:36:28,41.8743423,6.376297,6.525016,7.694746,(0.2638004;0.2638004;0.2638004),71,15.26154,6.637347,7.522363,(0.2702465;0.2702465;0.2702465),207,(22.00216;5.098838;21.34515),(0.06650051;-0.04515134;0.003012348;0.9967598),(0.2638004;0.2638004;0.2638004),(20.48213;3.270954;21.07667),(-0.06945981;0.068368;0.004771599;0.9952278),(0.2702465;0.2702465;0.2702465),(21.41382;4.226645;27.82594),(-0.001471299;-0.9987718;-0.04889349;0.007888984),(1;1;1),(21.41417;4.225582;27.85451),(0.004009403;0.0251311;-0.9996734),43.8845439
,officeTest,10,09-27-24,11:36:55,68.484352,17.74102,5.117844,7.268528,(0.2039548;0.2039548;0.2039548),347,8.319869,4.594362,6.635309,(0.1609049;0.1609049;0.1609049),0,(20.96831;6.206208;22.84555),(0.187521;0.04366583;-0.008344688;0.9812541),(0.2039548;0.2039549;0.2039549),(21.34805;5.247432;23.29178),(0.1107975;0.00701177;-0.000781719;0.993818),(0.1609049;0.1609049;0.1609049),(21.41196;4.224826;27.82055),(0.002717033;-0.9992363;-0.03843408;0.006495027),(1;0.9999999;1),(21.41116;4.224421;27.84888),(0.009076581;0.0355452;-0.9993135),70.9056154
,officeTest,16,09-27-24,11:36:59,72.5926424,7.829387,3.692911,7.941694,(0.1545727;0.1545727;0.1545727),161,17.62187,7.924362,7.513695,(0.3262199;0.3262199;0.3262199),153,(21.54153;4.118038;24.09857),(-0.01455572;-0.01735031;-0.0002526111;0.9997435),(0.1545727;0.1545727;0.1545727),(22.48506;2.792945;19.70298),(-0.08634959;-0.06539067;-0.005679968;0.9941004),(0.3262199;0.3262199;0.3262199),(21.41224;4.226561;27.82241),(0.003333946;-0.9987352;-0.04990807;0.005116407),(1;0.9999999;1),(21.44108;4.224822;27.85033),(0.001871754;0.02466221;-0.9996799),74.7911681
,officeTest,14,09-27-24,11:37:03,76.282609,18.15848,6.763663,5.105536,(0.1898438;0.1898438;0.1898438),197,15.18236,4.84242,6.143103,(0.1609912;0.1609912;0.1609912),338,(20.69662;2.739943;20.89746),(-0.104817;0.05118219;0.005401717;0.9931589),(0.1898438;0.1898438;0.1898438),(20.85747;5.887075;23.11995),(0.1676338;0.05785361;-0.009854902;0.984101),(0.1609912;0.1609912;0.1609912),(21.41223;4.225879;27.82191),(0.002920946;-0.9988903;-0.04666542;0.005660445),(1;1;1),(21.41238;4.224865;27.85002),(-5.948357E-05;0.02115754;-0.9997757),78.6399713
,officeTest,2,09-27-24,11:37:07,80.4678736,15.884,6.332386,7.52307,(0.2586357;0.2586357;0.2586357),204,6.446962,6.655987,5.235283,(0.183184;0.183184;0.183184),68,(20.63454;3.184903;21.36673),(-0.07915407;0.05970155;0.004749072;0.9950618),(0.2586357;0.2586357;0.2586357),(22.04805;5.146179;21.21684),(0.06878953;-0.04788635;0.003305729;0.9964758),(0.183184;0.183184;0.183184),(21.41183;4.225754;27.82107),(0.003783544;-0.9988441;-0.04772883;0.004262159),(1;1;1),(21.40933;4.224495;27.84857),(-0.001390005;0.03067545;-0.9995178),82.3221779
,officeTest,4,09-27-24,11:37:10,83.8441175,6.403089,7.872264,7.975651,(0.3298858;0.3298858;0.3298858),163,15.51762,5.179045,7.965139,(0.2235377;0.2235377;0.2235377),110,(21.60261;4.171261;19.90207),(-0.003483374;-0.01201459;-4.185459E-05;0.9999218),(0.3298858;0.3298858;0.3298858),(22.71852;4.259491;22.60755),(0.003050223;-0.122435;0.0003762869;0.9924718),(0.2235377;0.2235377;0.2235377),(21.41227;4.226453;27.82128),(0.002185874;-0.9987431;-0.04988001;0.004422837),(1;1;1),(21.41476;4.225355;27.84969),(-0.2115318;0.04077744;-0.9765052),86.1314911
,officeTest,11,09-27-24,11:37:14,87.6531986,6.442091,7.248183,5.054813,(0.1926085;0.1926085;0.1926085),155,20.90824,6.522328,6.86362,(0.2502702;0.2502702;0.2502702),319,(21.70314;4.208661;20.53335),(-0.001213027;-0.01991766;-2.416546E-05;0.9998009),(0.1926084;0.1926085;0.1926084),(19.71839;6.736827;21.53079),(0.181283;0.1289448;-0.02398358;0.9746459),(0.2502702;0.2502702;0.2502702),(21.41263;4.22636;27.82178),(0.00211751;-0.9987567;-0.04965259;0.003914507),(1;1;1),(21.41166;4.224939;27.84925),(-0.001059255;0.02965529;-0.9995533),89.4966539
,officeTest,15,09-27-24,11:37:18,90.9961231,12.51175,4.611475,7.470866,(0.1842775;0.1842775;0.1842775),145,18.58278,5.106435,6.440448,(0.1812133;0.1812133;0.1812133),239,(21.95989;3.854432;23.14448),(-0.03932764;-0.05818589;-0.002293984;0.9975282),(0.1842775;0.1842775;0.1842775),(19.89702;3.846466;22.66573),(-0.03491634;0.1423583;0.00502497;0.9891864),(0.1812132;0.1812133;0.1812133),(21.4124;4.226315;27.82154),(0.002568306;-0.9987438;-0.0498336;0.004578665),(1;0.9999999;1),(21.41241;4.224971;27.84906),(-0.01852273;0.03756548;-0.999108),92.6888961
,officeTest,5,09-27-24,11:37:21,94.4339115,16.95358,3.433357,4.117195,(0.07720655;0.07720655;0.07720655),108,24.7543,6.993338,6.786291,(0.2729322;0.2729322;0.2729322),105,(22.37247;4.274827;24.36438),(0.006603946;-0.1350367;0.0009000391;0.9908182),(0.07720655;0.07720654;0.07720654),(24.45632;4.156177;20.74917),(-0.004502607;-0.2018156;-0.0009277973;0.9794127),(0.2729322;0.2729322;0.2729322),(21.41202;4.226982;27.82251),(0.00274279;-0.9985763;-0.0530192;0.005176963),(1;1;1),(21.44062;4.225185;27.85165),(0.04209962;0.0005321428;-0.9991038),96.5379791
,officeTest,0,09-27-24,11:37:25,98.0374935,13.31721,4.495505,5.305573,(0.1280338;0.1280338;0.1280338),291,18.89936,4.10074,5.389758,(0.122031;0.122031;0.122031),127,(20.35465;5.064271;23.40356),(0.09039509;0.1166048;-0.01065775;0.9889987),(0.1280338;0.1280338;0.1280338),(22.48088;3.81773;23.64177),(-0.04686851;-0.1247781;-0.005900919;0.9910595),(0.122031;0.122031;0.122031),(21.41127;4.226775;27.82216),(0.002953223;-0.9986318;-0.05178082;0.006673355),(1;1;1),(21.43605;4.225342;27.85118),(0.004159879;0.006940678;-0.9999535),100.5360382
,officeTest,7,09-27-24,11:37:51,124.122825,5.976055,2.896843,5.386485,(0.08195361;0.08195361;0.08195361),40,15.55285,5.824686,5.943314,(0.1876887;0.1876887;0.1876887),274,(21.7915;4.663856;24.96255),(0.07598717;-0.06501436;0.004965209;0.9949746),(0.08195361;0.08195361;0.08195361),(20.17472;4.716635;21.92062),(0.04075668;0.1035408;-0.00424639;0.9937808),(0.1876887;0.1876887;0.1876887),(21.41687;4.221548;27.81697),(0.01142612;-0.9987799;-0.03533884;-0.03254901),(1;1;1),(21.4427;4.221219;27.8471),(0.0517978;0.08127075;-0.9953343),126.546255
,officeTest,8,09-27-24,11:38:00,133.4877092,23.91621,5.745943,4.872979,(0.1600087;0.1600087;0.1600087),155,11.53056,2.403021,7.956082,(0.101881;0.101881;0.101881),292,(22.56328;2.365386;21.93066),(-0.1486897;-0.09537057;-0.01440873;0.9841688),(0.1600087;0.1600086;0.1600087),(20.96601;4.575163;25.43803),(0.07182437;0.09167338;-0.006629641;0.9931734),(0.101881;0.101881;0.101881),(21.41027;4.222286;27.82402),(0.009336413;-0.9992642;-0.03706386;-0.003191465),(1;0.9999999;1),(21.4122;4.221744;27.85185),(-0.002207203;0.02881283;-0.9995751),135.5538303
