User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,16,09-26-24,04:15:50,7.3895844,18.90939,2.454016,6.901674,(0.07033277;0.07033277;0.07033277),102,7.346697,5.095979,6.056146,(0.1222634;0.1222634;0.1222634),349,(52.78724;-1.672764;-9.10814),(0.003714459;0.916336;-0.008502794;0.4003028),(0.0703328;0.07033277;0.07033278),(52.37742;-0.5856087;-6.424836),(0.02640763;0.9653541;-0.1079833;0.2360801),(0.1222634;0.1222633;0.1222634),(54.6901;-1.7209;-10.87043),(-0.04893391;-0.2478675;-0.003435198;0.9675513),(1;1;1),(54.71746;-1.71955;-10.8918),(-0.4892464;0.09146784;0.8673333),12.0558407
,cemeteryTest,4,09-26-24,04:15:56,13.611101,14.46681,4.929351,6.737602,(0.1347511;0.1347511;0.1347511),349,16.76303,5.315361,4.181561,(0.09122793;0.09122793;0.09122793),223,(52.25575;-0.001299858;-6.745142),(0.04508982;0.9505063;-0.1653889;0.2591356),(0.1347512;0.1347512;0.1347511),(52.66487;-2.357728;-5.743474),(-0.01072675;0.9807971;0.05644962;0.1863743),(0.09122794;0.09122793;0.09122792),(54.68763;-1.720834;-10.8737),(-0.04845417;-0.2845247;-0.005562854;0.9574273),(1;1;1),(54.73003;-1.718744;-10.88286),(-0.4951214;0.08731638;0.8644103),17.326658
,cemeteryTest,1,09-26-24,04:16:01,18.8260675,20.76091,6.787817,6.995776,(0.1995021;0.1995021;0.1995021),131,21.53551,6.70639,4.114248,(0.1165758;0.1165758;0.1165758),97,(49.36387;-2.734756;-6.047828),(-0.02840133;0.9119337;0.06406005;0.4043101),(0.1995022;0.1995021;0.1995021),(48.88651;-1.394142;-6.609405),(0.01020484;0.8919982;-0.0201622;0.4514737),(0.1165758;0.1165758;0.1165758),(54.69043;-1.719903;-10.87416),(-0.05089815;-0.2777945;-0.007528425;0.9592617),(0.9999999;0.9999999;0.9999999),(54.69312;-1.718655;-10.91095),(-0.5075924;0.09543438;0.856284),23.9034275
,cemeteryTest,14,09-26-24,04:16:08,25.4120959,22.03959,4.780797,4.193903,(0.08501032;0.08501032;0.08501032),28,19.23564,6.289653,6.894602,(0.1804335;0.1804335;0.1804335),236,(51.39605;0.4158731;-7.530019),(0.0803368;0.9043522;-0.1961234;0.3704441),(0.08501034;0.08501032;0.08501033),(52.76399;-2.312132;-4.525589),(-0.006517196;0.9882088;0.04395461;0.1465227),(0.1804336;0.1804335;0.1804336),(54.6893;-1.720702;-10.87537),(-0.0481474;-0.283159;-0.004385847;0.9578537),(1;1;1),(54.68147;-1.719302;-10.91944),(-0.4999572;0.09393986;0.860923),29.3426066
,cemeteryTest,3,09-26-24,04:16:13,30.8993448,10.91535,3.915987,5.789971,(0.09073117;0.09073117;0.09073117),128,16.76251,2.656121,5.44162,(0.059315;0.059315;0.059315),194,(52.08182;-1.826615;-7.860966),(-0.004637366;0.9369596;0.01244331;0.3491855),(0.0907312;0.09073118;0.0907312),(53.40833;-2.24306;-8.471788),(-0.02294963;0.9657637;0.09174965;0.2415695),(0.05931501;0.059315;0.059315),(54.69098;-1.720704;-10.87532),(-0.04678855;-0.2782803;-0.006295244;0.959339),(0.9999999;1;1),(54.69338;-1.718813;-10.91212),(-0.4991311;0.09835839;0.8609179),34.9968849
,cemeteryTest,12,09-26-24,04:16:19,36.4956555,17.34116,6.828338,4.748968,(0.1335018;0.1335018;0.1335018),358,10.60887,4.898692,4.679793,(0.0916575;0.0916575;0.0916575),233,(51.17829;0.9877474;-5.262649),(0.05324987;0.9431034;-0.1854615;0.2707847),(0.1335018;0.1335018;0.1335018),(52.67729;-1.840021;-6.317447),(-0.002466467;0.9783771;0.01168678;0.2064841),(0.09165753;0.0916575;0.09165753),(54.69069;-1.720973;-10.87498),(-0.04335762;-0.2783363;-0.004375105;0.9594947),(1;1;1),(54.69247;-1.719042;-10.91219),(-0.5015534;0.09934986;0.8594006),39.9494456
,cemeteryTest,5,09-26-24,04:16:24,41.4503792,16.20976,4.73048,7.523167,(0.1455813;0.1455813;0.1455813),262,9.712253,6.248526,6.758585,(0.1683238;0.1683238;0.1683238),140,(53.24949;-1.912269;-6.120623),(-0.00250466;0.9893553;0.01715061;0.1444846),(0.1455814;0.1455813;0.1455814),(50.71781;-2.588855;-5.944592),(-0.02226795;0.9410025;0.06317124;0.3317046),(0.1683239;0.1683238;0.1683239),(54.65746;-1.741524;-10.83836),(-0.002150244;-0.2816872;0.01100047;0.9594408),(1;0.9999999;1),(54.65977;-1.736449;-10.87444),(-0.4982115;0.07578954;0.8637178),45.5249799
,cemeteryTest,17,09-26-24,04:16:29,47.024551,6.033616,3.184976,5.437508,(0.06843057;0.06843057;0.06843057),190,5.859988,4.766395,4.910921,(0.09246767;0.09246767;0.09246767),3,(53.0723;-2.005161;-8.074001),(-0.01080865;0.965151;0.04038185;0.2583333),(0.06843059;0.06843057;0.0684306),(52.17598;-1.156152;-6.787051),(0.01654137;0.9604886;-0.05849715;0.2715995),(0.0924677;0.09246767;0.09246772),(54.66657;-1.737626;-10.8388),(-0.01232585;-0.2683301;0.007615021;0.9632181),(0.9999999;1;1),(54.66817;-1.733152;-10.87492),(-0.504473;0.09589312;0.8580835),51.2220043
,cemeteryTest,10,09-26-24,04:16:35,52.7218008,22.5906,3.951332,4.528369,(0.07616169;0.07616169;0.07616169),336,6.693606,3.553627,5.894827,(0.0828736;0.0828736;0.0828736),68,(53.19673;-0.1642687;-7.148037),(0.03533175;0.9646674;-0.1839761;0.1852599),(0.07616171;0.0761617;0.07616171),(52.50937;-1.537003;-8.000038),(0.009031558;0.9472992;-0.02681177;0.3190982),(0.08287361;0.0828736;0.08287361),(54.67078;-1.739381;-10.84426),(-0.01004501;-0.2668737;0.007769232;0.9636479),(1;1;0.9999999),(54.67331;-1.734755;-10.87929),(-0.4992045;0.09617805;0.8611109),56.0753315
,cemeteryTest,0,09-26-24,04:16:40,57.5773075,6.487682,5.688593,6.397622,(0.1439071;0.1439071;0.1439071),204,23.45614,3.236983,5.01148,(0.06948961;0.06948961;0.06948961),30,(51.97741;-2.197698;-5.813317),(-0.009800057;0.9691386;0.03905165;0.2432065),(0.1439071;0.1439071;0.1439071),(52.39476;-0.4669042;-8.466424),(0.06823462;0.9122624;-0.1698827;0.3664169),(0.06948964;0.06948962;0.06948963),(54.67192;-1.737045;-10.84382),(-0.01357047;-0.2666944;0.00817831;0.9636509),(1;0.9999999;0.9999999),(54.70439;-1.731907;-10.85984),(-0.489826;0.09542273;0.8665812),61.4291572
