User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,4,09-26-24,03:23:19,7.4329354,5.223863,2.16714,6.822697,(0.05832948;0.05832948;0.05832948),16,17.0133,2.847908,4.988432,(0.05838234;0.05838234;0.05838234),150,(53.74809;-1.16905;-9.420315),(0.03492773;0.9517002;-0.1182104;0.2811997),(0.0583295;0.05832949;0.0583295),(53.0246;-2.00657;-8.893944),(-0.01718403;0.9409735;0.04832971;0.334571),(0.05838233;0.05838234;0.05838232),(54.89489;-1.701441;-11.19152),(-0.0822489;-0.2669513;-0.003656523;0.9601869),(1;1;1),(54.90905;-1.704154;-11.21008),(-0.4941927;0.08398836;0.8652713),11.2845157
,cemeteryTest,5,09-26-24,03:23:24,12.7858056,6.129169,3.651866,4.527844,(0.06535479;0.06535479;0.06535479),303,14.13291,6.297568,7.803605,(0.1990559;0.1990559;0.1990559),170,(53.34576;-0.9167264;-7.951434),(0.02377607;0.9696389;-0.1049973;0.2195695),(0.0653548;0.06535479;0.0653548),(51.41928;-2.28814;-5.732432),(-0.01260887;0.9591503;0.04330373;0.2792786),(0.1990559;0.1990559;0.1990559),(54.89135;-1.702939;-11.18917),(-0.08000143;-0.2616443;0.0003265198;0.961843),(0.9999999;0.9999999;1),(54.92375;-1.704156;-11.1979),(-0.4946784;0.08841781;0.8645654),16.8593837
,cemeteryTest,17,09-26-24,03:23:30,18.357378,14.23863,2.402776,4.145779,(0.04038965;0.04038965;0.04038965),55,21.89152,4.987095,7.079376,(0.1494733;0.1494733;0.1494733),45,(53.2831;-0.9422947;-9.467276),(0.05683266;0.9188858;-0.1438947;0.3629233),(0.04038965;0.04038965;0.04038966),(51.26222;0.5391533;-7.924221),(0.08680534;0.8923718;-0.1947488;0.3977566),(0.1494733;0.1494733;0.1494733),(54.89593;-1.700097;-11.19053),(-0.09148981;-0.2611581;-0.006933263;0.9609256),(0.9999999;1;1),(54.92351;-1.702587;-11.20223),(-0.4949617;0.06159791;0.866713),22.3461767
,cemeteryTest,7,09-26-24,03:23:35,23.8455722,5.079415,6.896574,6.045611,(0.1644657;0.1644657;0.1644657),208,5.533197,6.774057,5.826082,(0.1557977;0.1557977;0.1557977),57,(51.70444;-1.534549;-5.031772),(0.002973251;0.9714497;-0.01219164;0.2369135),(0.1644658;0.1644657;0.1644657),(51.06481;-0.6734852;-5.643762),(0.02271649;0.9518084;-0.07278472;0.2970643),(0.1557978;0.1557977;0.1557978),(54.89094;-1.708307;-11.17624),(-0.05255749;-0.2570353;-0.001572955;0.9649706),(0.9999999;1;1),(54.90273;-1.710126;-11.19783),(-0.517847;-0.09282896;0.8504102),27.4546292
,cemeteryTest,10,09-26-24,03:23:41,30.1491904,6.779428,3.159089,7.575366,(0.09466528;0.09466528;0.09466528),120,9.596718,7.222513,7.581055,(0.2181303;0.2181303;0.2181303),272,(53.03112;-1.451388;-8.614093),(0.01224614;0.9504591;-0.03775295;0.3083057),(0.0946653;0.09466527;0.09466532),(52.36071;-0.6077714;-4.395988),(0.01332502;0.9813261;-0.07382707;0.1771192),(0.2181304;0.2181304;0.2181304),(54.89264;-1.70372;-11.18157),(-0.07191692;-0.2584951;-0.005544253;0.9633159),(1;1;0.9999999),(54.90594;-1.705978;-11.20077),(-0.4962338;0.09802825;0.8626222),35.9277235
,cemeteryTest,12,09-26-24,03:23:49,37.4282558,14.06669,4.429663,7.460089,(0.1338211;0.1338211;0.1338211),283,22.13042,6.308803,5.895443,(0.1577615;0.1577615;0.1577615),133,(53.61323;-0.6423398;-6.935288),(0.01697876;0.9825987;-0.1154444;0.1445138),(0.1338211;0.133821;0.1338211),(50.00629;-2.395903;-6.496033),(-0.02002843;0.9187856;0.04701113;0.3914356),(0.1577615;0.1577615;0.1577615),(54.89223;-1.700778;-11.18943),(-0.08939651;-0.2618744;-0.004419928;0.9609426),(0.9999999;1;1),(54.91141;-1.703606;-11.20562),(-0.4928548;0.0646975;0.8676968),42.7142301
,cemeteryTest,2,09-26-24,03:23:55,44.2099062,22.43673,6.792781,4.988504,(0.144066;0.144066;0.144066),346,20.14207,7.60518,6.834948,(0.217515;0.217515;0.217515),131,(52.24732;2.101109;-5.480154),(0.0578466;0.9406497;-0.2622819;0.2074615),(0.1440661;0.144066;0.144066),(49.22103;-2.367263;-5.440155),(-0.01561507;0.924328;0.03804517;0.3793766),(0.2175151;0.217515;0.2175151),(54.89265;-1.701552;-11.18552),(-0.08303479;-0.2569134;-0.001609955;0.9628594),(1;1;1),(54.91117;-1.703878;-11.20205),(-0.4978504;0.099391;0.8615386),49.1185494
,cemeteryTest,14,09-26-24,03:24:02,50.6217789,22.33228,3.521494,4.676525,(0.06996556;0.06996556;0.06996556),93,7.561212,2.355402,4.428081,(0.04134852;0.04134852;0.04134852),77,(51.93784;-1.145133;-8.857236),(0.03182842;0.8972253;-0.06557111;0.4355159),(0.06996556;0.06996556;0.06996556),(53.50431;-1.186984;-9.331602),(0.0342677;0.9430447;-0.1027395;0.3145428),(0.04134854;0.04134852;0.04134854),(54.89719;-1.698629;-11.18734),(-0.09791336;-0.249965;-0.00752469;0.9632621),(0.9999999;1;0.9999999),(54.91121;-1.702065;-11.20613),(-0.5059479;0.1030366;0.85638),54.484131
,cemeteryTest,11,09-26-24,03:24:07,55.9860154,23.74819,6.370842,6.548746,(0.1790762;0.1790762;0.1790762),224,13.03508,3.947148,4.676971,(0.07446629;0.07446629;0.07446629),259,(53.49461;-3.340575;-4.546284),(-0.01214705;0.987749;0.1169841;0.102563),(0.1790763;0.1790762;0.1790762),(53.7397;-1.662279;-7.283618),(0.0009242704;0.9897274;-0.006405057;0.1428209),(0.0744663;0.07446629;0.0744663),(54.88506;-1.714716;-11.16955),(-0.02845168;-0.2523818;0.01419242;0.9671053),(1;1;0.9999999),(54.90021;-1.714168;-11.18767),(-0.5044574;0.11333;0.8559611),59.9494669
,cemeteryTest,1,09-26-24,03:24:14,62.3045176,16.45033,4.002945,4.459303,(0.07314474;0.07314474;0.07314474),5,23.7345,4.659945,5.918747,(0.1183835;0.1183835;0.1183835),217,(52.72719;0.07014012;-8.079909),(0.06507991;0.9313554;-0.2076029;0.2919638),(0.07314478;0.07314474;0.07314477),(53.36619;-2.556861;-6.399207),(-0.01289034;0.984706;0.08322438;0.1525178),(0.1183835;0.1183835;0.1183835),(54.8843;-1.702497;-11.18236),(-0.07917652;-0.2780618;-0.003177125;0.9572892),(0.9999999;1;0.9999999),(54.89394;-1.704913;-11.20346),(-0.4960672;0.1841311;0.8485197),66.281142
,cemeteryTest,8,09-26-24,03:24:19,67.779874,7.476044,7.300653,5.048441,(0.1460765;0.1460765;0.1460765),319,7.945166,4.509624,4.683145,(0.08379927;0.08379927;0.08379927),84,(51.83821;-0.4354065;-4.591113),(0.01872373;0.9728724;-0.08498056;0.2143525),(0.1460765;0.1460765;0.1460766),(52.11873;-1.338443;-7.574627),(0.01322206;0.9459295;-0.03887058;0.3217636),(0.0837993;0.08379927;0.0837993),(54.88581;-1.712027;-11.17137),(-0.03984731;-0.2547796;0.007557123;0.9661483),(0.9999999;1;1),(54.90021;-1.7124;-11.19045),(-0.5288388;0.03788922;0.8478587),72.8772546
,cemeteryTest,15,09-26-24,03:24:26,74.9991436,19.69912,7.059773,4.874605,(0.143643;0.143643;0.143643),126,14.58785,6.571348,6.256884,(0.1669254;0.1669254;0.1669254),97,(49.36764;-1.979473;-6.126999),(-0.007511151;0.9151962;0.01707545;0.4025767),(0.143643;0.143643;0.143643),(49.99328;-0.7969399;-6.575238),(0.02640796;0.9160571;-0.06117;0.3954749),(0.1669254;0.1669254;0.1669254),(54.89125;-1.699757;-11.19068),(-0.09279125;-0.2740949;-0.00388932;0.9572077),(1;1;0.9999999),(54.91367;-1.702355;-11.2046),(-0.5039397;0.09112834;0.8589092),79.1734429
,cemeteryTest,16,09-26-24,03:24:43,91.6467084,20.00424,2.302137,5.949437,(0.05727068;0.05727068;0.05727068),350,15.18627,3.562633,4.633169,(0.06721443;0.06721443;0.06721443),325,(53.79996;-0.950867;-9.10103),(0.03813984;0.9586808;-0.1554839;0.2351622),(0.05727069;0.05727068;0.05727069),(53.5322;-0.987315;-7.803217),(0.01899611;0.9769891;-0.09863679;0.1881548),(0.06721444;0.06721442;0.06721444),(54.87556;-1.725191;-11.16155),(0.003292283;-0.2565575;0.03756421;0.9657931),(0.9999999;1;0.9999999),(54.88799;-1.723109;-11.18055),(-0.5043025;0.06151761;0.8613179),96.2221087
