User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,7,09-26-24,03:18:53,10.0036001,6.562667,4.541982,5.785283,(0.1039286;0.1039286;0.1039286),202,14.59059,5.412057,5.534655,(0.1216228;0.1216228;0.1216228),30,(52.81199;-2.023201;-7.104232),(-0.00788651;0.971668;0.03275709;0.2339362),(0.1039286;0.1039286;0.1039286),(51.58239;-0.3175681;-6.877175),(0.04062111;0.9390401;-0.1192403;0.3198991),(0.1216228;0.1216228;0.1216228),(54.88811;-1.71529;-11.16595),(-0.02222272;-0.2561691;0.01094394;0.9663146),(1;0.9999999;1),(54.91627;-1.71385;-11.17734),(-0.4971446;0.06255589;0.8653939),15.2765358
,cemeteryTest,10,09-26-24,03:19:00,16.7788124,21.22481,2.666021,7.017965,(0.0788504;0.0788504;0.0788504),8,12.18683,5.35555,6.973176,(0.1500929;0.1500929;0.1500929),91,(53.53702;-0.3048109;-9.078672),(0.0717718;0.9277032;-0.2423452;0.2747442),(0.0788504;0.07885039;0.0788504),(51.30339;-0.9709958;-7.099119),(0.02369496;0.9332871;-0.06267759;0.3528246),(0.1500929;0.1500929;0.1500929),(54.89546;-1.703611;-11.17098),(-0.07355915;-0.2499548;-0.007014317;0.9654338),(1;1;1),(54.90318;-1.706488;-11.19381),(-0.5518875;0.03050692;0.8333552),22.4069114
,cemeteryTest,13,09-26-24,03:19:08,24.5060008,17.46599,5.650818,6.488371,(0.151011;0.151011;0.151011),19,24.67896,6.166981,7.949542,(0.2119135;0.2119135;0.2119135),18,(51.64607;0.6334349;-6.802235),(0.06330958;0.9299384;-0.1914715;0.3074818),(0.151011;0.151011;0.151011),(51.15306;1.687898;-6.63607),(0.08746698;0.9091166;-0.2437008;0.3262922),(0.2119136;0.2119135;0.2119136),(54.89022;-1.706797;-11.17166),(-0.06648912;-0.2535133;0.007901052;0.9650119),(0.9999999;1;1),(54.87537;-1.710616;-11.20596),(-0.4870427;0.084741;0.869242),28.0475719
,cemeteryTest,15,09-26-24,03:19:13,29.9818803,19.6321,2.772105,5.416948,(0.06264787;0.06264787;0.06264787),333,15.18125,5.696042,6.893716,(0.1598401;0.1598401;0.1598401),352,(53.89488;-0.3968945;-8.730507),(0.04379095;0.9555284;-0.2238309;0.1869425),(0.06264788;0.06264787;0.06264788),(52.22715;0.6784822;-6.474819),(0.05257249;0.9461808;-0.1994647;0.2493829),(0.1598401;0.1598401;0.1598401),(54.88866;-1.704045;-11.17308),(-0.07829059;-0.2665714;-0.001908541;0.9606283),(1;1;1),(54.90264;-1.706527;-11.19178),(-0.4942966;0.09168017;0.8644401),35.8317032
,cemeteryTest,12,09-26-24,03:19:21,37.6478273,23.94653,4.340179,5.335731,(0.09957003;0.09957003;0.09957003),218,5.667973,5.868839,5.705823,(0.1322251;0.1322251;0.1322251),223,(53.74419;-2.581272;-6.647103),(-0.01145729;0.9880495;0.09184778;0.1232515),(0.09957004;0.09957003;0.09957004),(52.33376;-1.331543;-5.870348),(0.007076062;0.9743662;-0.0309574;0.222715),(0.1322251;0.1322251;0.132225),(54.89084;-1.705925;-11.17164),(-0.06999052;-0.2550824;0.004602943;0.9643719),(0.9999999;1;0.9999999),(54.91949;-1.706726;-11.18392),(-0.4958248;0.07456051;0.8652079),43.4528025
,cemeteryTest,3,09-26-24,03:19:36,52.2376284,6.42055,6.112201,6.682737,(0.1614852;0.1614852;0.1614852),26,24.4047,2.223952,4.915142,(0.04717058;0.04717058;0.04717058),283,(51.50598;-0.4388326;-6.189438),(0.03046732;0.9507328;-0.0991508;0.2921437),(0.1614852;0.1614852;0.1614852),(54.59422;-1.196006;-8.799313),(0.006442209;0.9925707;-0.1052027;0.06078121),(0.0471706;0.04717058;0.04717059),(54.88558;-1.707945;-11.16937),(-0.05867745;-0.2658763;0.006670397;0.9621966),(0.9999999;1;0.9999999),(54.92396;-1.707485;-11.17481),(-0.4858162;0.09844387;0.8684877),55.5579532
,cemeteryTest,16,09-26-24,03:19:41,57.0649886,6.091058,5.523139,4.146605,(0.0905184;0.0905184;0.0905184),47,13.29336,3.238366,4.522404,(0.05913872;0.05913872;0.05913872),56,(51.73871;-0.170373;-6.874094),(0.04310879;0.9412827;-0.1318238;0.3078167),(0.09051843;0.0905184;0.09051843),(52.73246;-0.6266305;-8.890647),(0.06012788;0.9169685;-0.151392;0.3641894),(0.05913874;0.05913872;0.05913875),(54.89433;-1.696227;-11.18295),(-0.1051939;-0.2676834;-0.01172695;0.9576755),(0.9999999;0.9999999;1),(54.92189;-1.699381;-11.19405),(-0.4941681;0.1176054;0.8613635),59.9903691
,cemeteryTest,6,09-26-24,03:19:45,61.4890629,21.29648,5.780743,7.261768,(0.1769895;0.1769895;0.1769895),36,8.384066,6.165887,6.624936,(0.1622168;0.1622168;0.1622168),311,(50.94899;0.5622077;-6.946321),(0.06836951;0.9139972;-0.1734044;0.3603689),(0.1769896;0.1769895;0.1769895),(52.50515;-0.55647;-5.524346),(0.01845897;0.9758435;-0.09111038;0.197706),(0.1622168;0.1622168;0.1622168),(54.88905;-1.710215;-11.16614),(-0.04649042;-0.2505373;0.005773286;0.9669728),(1;0.9999999;1),(54.92852;-1.709394;-11.17174),(-0.5054438;0.08603123;0.858543),65.6760824
,cemeteryTest,17,09-26-24,03:19:51,67.1759525,17.97525,7.77235,7.123653,(0.2286665;0.2286665;0.2286665),174,24.00991,3.857108,4.54921,(0.07548862;0.07548862;0.07548862),63,(50.70182;-3.197739;-4.312385),(-0.02482811;0.9586053;0.08829259;0.2695624),(0.2286665;0.2286665;0.2286666),(51.66845;-0.4874746;-8.724318),(0.06480741;0.8861417;-0.1305499;0.4398974),(0.07548862;0.07548862;0.07548861),(54.88892;-1.705183;-11.16867),(-0.06685031;-0.2584423;-0.0001201611;0.9637109),(0.9999999;1;0.9999999),(54.89015;-1.707538;-11.19432),(-0.5009404;0.1464855;0.8529781),71.3694672
,cemeteryTest,14,09-26-24,03:19:57,73.4259236,17.02526,5.83226,4.418657,(0.1059196;0.1059196;0.1059196),89,20.44485,3.462917,6.276436,(0.09113573;0.09113573;0.09113573),270,(50.30755;-1.581104;-7.131995),(0.004552725;0.9113563;-0.01008374;0.4114697),(0.1059196;0.1059196;0.1059196),(54.16918;-1.568405;-7.541532),(0.001936578;0.9950935;-0.0198872;0.09690033),(0.09113573;0.09113572;0.09113575),(54.88161;-1.716065;-11.16492),(-0.01893207;-0.271709;0.01366576;0.9620962),(1;1;1),(54.91153;-1.714465;-11.17414),(-0.4907769;0.0542949;0.8695789),78.7479213
,cemeteryTest,5,09-26-24,03:20:04,81.00234,7.350287,5.696724,5.396839,(0.1218097;0.1218097;0.1218097),327,19.11157,2.909513,4.131718,(0.05000037;0.05000037;0.05000037),258,(52.79395;-0.6074696;-5.925287),(0.01830062;0.9772824;-0.09479113;0.1886766),(0.1218098;0.1218098;0.1218098),(54.51899;-1.648523;-8.101159),(0.0006196024;0.9981019;-0.01018243;0.06073468),(0.05000039;0.05000037;0.05000039),(54.89227;-1.711344;-11.15703),(-0.04407421;-0.2220638;0.003975016;0.9740274),(1;0.9999999;1),(54.8988;-1.712472;-11.17938),(-0.3651971;0.03911361;0.9301004),85.3343319
