User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,1,09-25-24,06:29:53,15.8455122,24.73931,7.395749,5.218133,(0.2219659;0.2219659;0.2219659),73,5.592966,7.519167,7.896044,(0.3114862;0.3114862;0.3114862),137,(25.36539;5.064768;20.59195),(0.04879025;-0.2443281;0.01231;0.9683862),(0.2219659;0.2219659;0.2219659),(22.51174;3.75695;20.25007),(-0.03233182;-0.0657607;-0.0021319;0.9973092),(0.3114862;0.3114862;0.3114862),(21.52179;4.246296;27.72407),(-0.0398103;-0.9985602;-0.007236723;-0.0352153),(0.9999999;1;0.9999999),(21.53943;4.247173;27.74828),(0.1680164;0.008725435;-0.9857419),61.7037093
,officeTest,9,09-25-24,06:30:41,64.5868342,7.067306,7.189479,5.806296,(0.2197121;0.2197121;0.2197121),210,24.8455,2.385958,6.742321,(0.09258328;0.09258328;0.09258328),279,(21.13155;4.035079;20.53793),(-0.01609817;0.02657192;0.0004279659;0.9995172),(0.2197121;0.2197121;0.2197121),(20.47989;4.688588;25.38884),(0.07848187;0.2032773;-0.01634867;0.9758338),(0.09258328;0.09258328;0.09258328),(21.51627;4.268378;27.76847),(-0.03739055;-0.9986591;-0.0351488;-0.006827584),(1;1;1),(21.51627;4.268378;27.76847),(0.01626532;0.06969278;-0.9974359),69.6840162
,officeTest,7,09-25-24,06:30:50,73.1381513,21.2914,3.657076,4.386314,(0.08994175;0.08994175;0.08994175),265,16.76349,5.171298,7.955666,(0.2243457;0.2243457;0.2243457),174,(20.10552;4.396599;24.0887),(0.01712324;0.1827225;-0.003182879;0.9830102),(0.08994175;0.08994175;0.08994175),(21.57762;2.914189;22.51918),(-0.125576;-0.005931391;-0.0007507971;0.992066),(0.2243457;0.2243457;0.2243457),(21.51508;4.259901;27.74928),(-0.03937657;-0.9990155;-0.02039538;-0.001327212),(1;1;1),(21.54226;4.260528;27.77991),(0.01521381;-0.02510203;-0.9995598),76.4142116
,officeTest,3,09-25-24,06:30:56,78.9560857,19.75688,7.812514,5.119161,(0.2219852;0.2219852;0.2219852),279,13.94308,3.936024,4.043941,(0.08568245;0.08568245;0.08568245),45,(18.78082;5.09889;19.95887),(0.04986547;0.1672737;-0.008471541;0.9846122),(0.2219852;0.2219852;0.2219852),(22.23779;5.072153;23.84836),(0.1001841;-0.0917341;0.009276685;0.9906877),(0.08568245;0.08568245;0.08568244),(21.5082;4.260221;27.75421),(-0.01908887;-0.9996389;-0.01887489;-0.001262346),(1;1;1),(21.50542;4.26288;27.77954),(0.007069266;0.01149649;-0.9999084),82.4229437
,officeTest,4,09-25-24,06:31:02,85.3712565,5.198355,5.398251,5.735682,(0.1623969;0.1623969;0.1623969),254,20.00869,4.581121,4.119493,(0.1049279;0.1049279;0.1049279),53,(20.81398;4.191;22.38507),(-0.006494303;0.06262995;0.0004075464;0.9980156),(0.1623969;0.1623969;0.1623969),(22.54978;5.46084;23.15705),(0.1231614;-0.1118135;0.01396709;0.9859685),(0.1049279;0.1049279;0.1049279),(21.49158;4.261542;27.76263),(0.04151718;-0.9988862;-0.01043904;0.01984286),(1;0.9999999;1),(21.52348;4.265708;27.78497),(0.01764967;0.02587367;-0.9994987),88.3892536
,officeTest,16,09-25-24,06:31:11,94.3185694,9.174957,3.314388,5.00695,(0.08781354;0.08781354;0.08781354),353,13.211,4.983929,6.17576,(0.165132;0.165132;0.165132),237,(21.39385;4.64814;24.37957),(0.06188941;0.01707599;-0.001059008;0.9979364),(0.08781354;0.08781355;0.08781353),(20.40349;3.454451;22.77139),(-0.07583008;0.1094721;0.008376178;0.9910578),(0.165132;0.1651321;0.165132),(21.50783;4.233308;27.70923),(-0.01778255;-0.999631;0.01800843;0.009865787),(1;1;1),(21.54042;4.235411;27.73109),(-0.009043964;0.03469549;-0.9993473),97.6927154
,officeTest,15,09-25-24,06:31:18,101.3036659,19.05622,7.850085,6.908645,(0.2996484;0.2996484;0.2996484),150,23.9293,2.909654,4.75827,(0.07912763;0.07912763;0.07912763),320,(22.72572;2.147341;19.77793),(-0.1269537;-0.07526017;-0.009660802;0.9890022),(0.2996484;0.2996484;0.2996484),(20.70791;5.380065;24.85747),(0.1796069;0.1338154;-0.0246686;0.9742824),(0.07912764;0.07912763;0.07912762),(21.50973;4.244983;27.72136),(-0.02112378;-0.9995862;-0.01930623;0.002903194),(1;1;0.9999999),(21.50973;4.244983;27.72136),(-0.004988345;0.03871914;-0.9992377),104.1327097
,officeTest,6,09-25-24,06:31:29,112.4001647,13.62446,7.823971,4.509675,(0.189665;0.189665;0.189665),130,5.655718,4.11551,4.050415,(0.08751507;0.08751507;0.08751507),63,(23.04312;3.526667;19.89271),(-0.04557139;-0.09512366;-0.004359276;0.9944123),(0.189665;0.189665;0.189665),(22.00862;4.736523;23.68441),(0.05724422;-0.05907087;0.003392984;0.9966054),(0.08751508;0.08751507;0.08751508),(21.52329;4.26299;27.76409),(-0.05175985;-0.997781;-0.04048446;-0.01071622),(0.9999999;0.9999999;0.9999999),(21.5521;4.259901;27.78809),(0.008200985;0.02388003;-0.9996697),119.5513263
,officeTest,0,09-25-24,06:31:49,132.1746588,9.717854,2.868616,4.958743,(0.07539041;0.07539041;0.07539041),226,8.574109,2.849396,4.606617,(0.06934737;0.06934737;0.06934737),154,(21.16605;4.009109;24.84138),(-0.04055675;0.06047144;0.00245906;0.9973426),(0.0753904;0.07539041;0.07539041),(21.70393;3.931186;24.86261),(-0.05457591;-0.03268156;-0.001787249;0.9979731),(0.06934737;0.06934737;0.06934737),(21.51653;4.245418;27.72089),(-0.03004757;-0.9994361;-0.01456855;-0.003525196),(1;0.9999999;1),(21.51639;4.245081;27.72021),(0.007267538;0.02766538;-0.9995908),135.9220944
,officeTest,10,09-25-24,06:31:55,138.2741803,24.82175,5.933174,4.243143,(0.1449117;0.1449117;0.1449117),172,14.8827,7.912401,5.918235,(0.2530797;0.2530797;0.2530797),80,(21.69329;1.812108;21.6838),(-0.1903771;-0.01351893;-0.002621899;0.9816145),(0.1449117;0.1449117;0.1449117),(23.81542;4.742001;19.89917),(0.02940575;-0.1414083;0.004202317;0.9895056),(0.2530797;0.2530797;0.2530797),(21.52631;4.255831;27.74464),(-0.06543639;-0.9974711;-0.02576626;-0.01028237),(1;1;1),(21.5095;4.260834;27.76957),(-0.01259153;0.01489449;-0.9997972),142.896059
