User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,8,09-25-24,06:26:39,11.0201624,18.68501,6.990983,6.098783,(0.1768422;0.1768422;0.1768422),55,13.87494,7.638875,4.473032,(0.1383172;0.1383172;0.1383172),192,(49.53182;0.4538298;-6.557188),(0.05996261;0.9029592;-0.1340691;0.4038499),(0.1768422;0.1768422;0.1768422),(51.05111;-2.568396;-4.400072),(-0.01380728;0.9674776;0.05414592;0.2467081),(0.1383172;0.1383172;0.1383172),(54.79551;-1.690412;-11.26457),(-0.06366015;-0.2734452;-0.001628553;0.9597774),(0.9999999;1;0.9999999),(54.78075;-1.692479;-11.30219),(-0.5059817;0.09838679;0.8569039),18.1161463
,cemeteryTest,15,09-25-24,06:26:49,20.8382192,5.127146,5.603273,4.049854,(0.08954191;0.08954191;0.08954191),119,14.02913,5.954913,5.927491,(0.1429545;0.1429545;0.1429545),134,(51.54294;-1.253963;-6.680429),(0.01183376;0.9520853;-0.03714256;0.3033381),(0.0895419;0.0895419;0.0895419),(50.79867;-2.018863;-6.601618),(-0.009234176;0.9375555;0.02496296;0.3468159),(0.1429546;0.1429545;0.1429546),(54.78749;-1.692239;-11.25539),(-0.06556723;-0.2650411;0.003055789;0.9620005),(1;1;1),(54.80455;-1.691976;-11.27412),(-0.5059578;0.0903843;0.8577989),27.0132341
,cemeteryTest,5,09-25-24,06:26:56,28.5238013,16.20976,4.73048,7.523167,(0.1455813;0.1455813;0.1455813),262,9.712253,6.248526,6.758585,(0.1683239;0.1683239;0.1683239),140,(53.70452;-1.336995;-6.467032),(0.004024813;0.9931333;-0.03592541;0.1112632),(0.1455814;0.1455813;0.1455814),(51.16349;-1.864387;-6.06311),(-0.00405865;0.9538172;0.01290046;0.3000831),(0.1683239;0.1683239;0.1683239),(54.79181;-1.692937;-11.25867),(-0.05552296;-0.248676;0.002083359;0.9669919),(1;1;1),(54.83519;-1.689847;-11.26657),(-0.4862953;0.08067622;0.8700525),33.3758125
,cemeteryTest,14,09-25-24,06:27:03,34.8766718,22.03959,4.780797,4.193903,(0.0850103;0.0850103;0.0850103),28,19.23564,6.289653,6.894602,(0.1804335;0.1804335;0.1804335),236,(51.36598;0.4486246;-8.047865),(0.08441289;0.8967317;-0.1949691;0.3882447),(0.08501032;0.0850103;0.08501033),(52.82794;-2.063225;-4.902524),(-0.004142029;0.9884592;0.02749385;0.1489143),(0.1804336;0.1804335;0.1804336),(54.78753;-1.692931;-11.25856),(-0.06498605;-0.2884792;0.02451012;0.9549639),(1;1;1),(54.80495;-1.692048;-11.27639),(-0.5042783;0.1045231;0.8571778),39.2839227
,cemeteryTest,12,09-25-24,06:27:11,43.049513,17.34116,6.828338,4.748968,(0.1335018;0.1335018;0.1335018),358,10.60887,4.898692,4.679793,(0.09165753;0.09165753;0.09165753),233,(51.26219;1.438697;-5.877313),(0.06424066;0.9337079;-0.2149848;0.2790058),(0.1335018;0.1335018;0.1335018),(52.75232;-1.465715;-6.713827),(0.004705992;0.9775724;-0.02196989;0.2093979),(0.09165756;0.09165753;0.09165756),(54.79171;-1.689616;-11.25584),(-0.07908131;-0.2809662;0.003280869;0.9564484),(1;1;1),(54.8112;-1.689694;-11.27322),(-0.5117877;0.09159864;0.8542132),50.2794461
,cemeteryTest,0,09-25-24,06:27:21,53.5666626,6.487682,5.688593,6.397622,(0.1439071;0.1439071;0.1439071),204,23.45614,3.236983,5.01148,(0.06948964;0.06948964;0.06948964),30,(52.18475;-1.451416;-6.161982),(0.004905706;0.972093;-0.02040962;0.2336547),(0.1439071;0.1439071;0.1439071),(52.59047;-0.07436788;-9.016439),(0.08909404;0.8997769;-0.2183549;0.3671307),(0.06948964;0.06948964;0.06948964),(54.7844;-1.69172;-11.25733),(-0.07686782;-0.2561656;0.01198809;0.9634972),(1;1;1),(54.78175;-1.693902;-11.28683),(-0.5040145;0.08341785;0.8596399),58.0991594
,cemeteryTest,7,09-25-24,06:27:31,63.5402546,16.54957,5.369302,5.200689,(0.1144718;0.1144718;0.1144718),110,10.54839,6.954869,7.716947,(0.2144384;0.2144384;0.2144384),82,(50.66872;-1.698875;-7.42262),(3.016224E-05;0.9168531;-6.927012E-05;0.3992247),(0.1144718;0.1144718;0.1144718),(50.03407;-0.7845289;-6.062764),(0.02346928;0.9301903;-0.06042159;0.3613095),(0.2144384;0.2144384;0.2144384),(54.76925;-1.699722;-11.23848),(-0.06271274;-0.2724386;0.009160774;0.9600836),(1;0.9999999;1),(54.80846;-1.696894;-11.24435),(-0.4942295;0.0942589;0.8641893),71.3329895
,cemeteryTest,6,09-25-24,06:27:41,73.169849,21.23158,2.158477,6.27892,(0.05712621;0.05712621;0.05712621),155,6.223462,6.37484,6.91558,(0.174219;0.174219;0.174219),250,(53.33963;-2.272133;-9.52161),(-0.04229653;0.9334667;0.1174201;0.336249),(0.05712622;0.05712622;0.05712621),(51.96788;-1.277667;-5.497287),(0.007380341;0.9738961;-0.03200135;0.2246057),(0.174219;0.174219;0.174219),(54.77029;-1.698639;-11.24978),(-0.0559662;-0.2732451;0.02153678;0.9600735),(0.9999999;1;1),(54.79062;-1.696828;-11.26673),(-0.5088403;0.08261925;0.8568801),80.8657737
,cemeteryTest,16,09-25-24,06:27:51,82.8403228,18.90939,2.454016,6.901674,(0.07033277;0.07033277;0.07033277),102,7.346697,5.095979,6.056146,(0.1222633;0.1222633;0.1222633),349,(52.87718;-1.739139;-9.480122),(-0.002976086;0.9168074;0.006833884;0.3992602),(0.07033277;0.07033277;0.07033277),(52.41993;-0.6619598;-6.80046),(0.02450609;0.9654453;-0.0985838;0.2399917),(0.1222634;0.1222633;0.1222634),(54.77612;-1.70047;-11.24687),(-0.04485307;-0.2478736;0.02117522;0.9675218),(0.9999999;1;0.9999999),(54.79636;-1.697845;-11.26472),(-0.5040879;0.1022003;0.8575758),88.4827578
,cemeteryTest,1,09-25-24,06:27:58,90.6274428,20.76091,6.787817,6.995776,(0.1995021;0.1995021;0.1995021),131,21.53551,6.70639,4.114248,(0.1165758;0.1165758;0.1165758),97,(49.60815;-2.886113;-6.296107),(-0.03216986;0.9171237;0.07564383;0.390035),(0.1995022;0.1995021;0.1995022),(48.97565;-1.666086;-6.96839),(0.0009557607;0.8932381;-0.001898936;0.4495789),(0.1165758;0.1165758;0.1165758),(54.76618;-1.69674;-11.26357),(-0.07756179;-0.2765184;0.06126525;0.9559124),(1;1;0.9999999),(54.7994;-1.691574;-11.27351),(-0.4944537;0.08392886;0.865137),98.9096936
