User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,15,09-27-24,11:49:21,14.0267831,17.73902,3.632532,5.842504,(2.662568;2.662568;2.662568),212,9.080324,5.240016,7.976479,(5.055854;5.055854;5.055854),45,(0.1941959;0.9607269;-1.398309),(-0.06303305;0.003858206;0.0002436809;0.998004),(2.662568;2.662568;2.662568),(1.560558;2.772282;-2.574483),(0.1253997;-0.1302344;0.01660735;0.983381),(5.055854;5.055854;5.055854),(0.2234494;1.440573;2.385136),(0.01559095;-0.9946157;-0.06916589;-0.07558241),(1;1;1),(0.2432903;1.438549;2.41736),(0.06423465;0.06422721;-0.9958571),17.1297237
,spaceTest,9,09-27-24,11:49:26,18.9844504,23.91896,5.721399,5.470851,(4.091793;4.091793;4.091793),115,8.17873,4.250615,5.393054,(2.767519;2.767519;2.767519),179,(2.799823;1.174716;-3.309631),(-0.02074657;-0.2111428;-0.00448258;0.9772248),(4.091793;4.091793;4.091793),(0.4366553;1.404847;-1.902745),(-0.004132637;-0.02545222;-0.0001052198;0.9996675),(2.767519;2.767519;2.767519),(0.2181332;1.440351;2.385837),(0.008202957;-0.99744;-0.06698075;-0.0236587),(1;1;1),(0.2132699;1.438465;2.413464),(0.06225314;0.1057165;-0.9924387),22.116432
,spaceTest,10,09-27-24,11:49:31,23.6152988,9.955359,2.597742,6.775412,(2.134973;2.134973;2.134973),118,21.41847,5.023443,7.777113,(5.012914;5.012914;5.012914),18,(0.6974177;1.621949;-0.2043106),(0.03401251;-0.09143079;0.003124709;0.9952255),(2.134972;2.134973;2.134973),(0.9546289;4.051394;-2.282439),(0.2489405;-0.07574278;0.01953214;0.965355),(5.012914;5.012914;5.012914),(0.2179918;1.441885;2.382947),(0.003478135;-0.9970536;-0.07519716;-0.01475172),(1;1;1),(0.2452174;1.438698;2.412773),(0.1025513;0.01458573;-0.9946148),26.4363388
,spaceTest,0,09-27-24,11:49:36,29.1976039,22.21744,5.552905,4.873508,(3.493488;3.493488;3.493488),10,19.4617,7.114417,7.926785,(7.144392;7.144392;7.144392),134,(0.9835;4.694389;-2.597799),(0.2815187;-0.07281242;0.02142918;0.9565492),(3.493489;3.493488;3.493488),(2.631552;1.101679;-4.755562),(-0.02246672;-0.1620451;-0.003690364;0.9865207),(7.144392;7.144392;7.144393),(0.2203322;1.44518;2.386086),(0.01078701;-0.9946258;-0.09468327;-0.04047533),(1;1;1),(0.246722;1.441326;2.416953),(0.05178974;0.1198406;-0.9914267),32.4041009
,spaceTest,3,09-27-24,11:49:42,34.9770027,17.9862,4.891219,6.761789,(4.154425;4.154425;4.154425),306,12.18745,5.926158,6.622201,(4.796876;4.796876;4.796876),334,(-0.9418149;3.209796;-2.302556),(0.1731665;0.118957;-0.02107448;0.9774551),(4.154425;4.154425;4.154425),(-0.1924729;3.616414;-3.259079),(0.1821652;0.03555102;-0.006590819;0.982603),(4.796876;4.796876;4.796876),(0.2165469;1.443137;2.386019),(0.008236825;-0.995902;-0.08872759;-0.01545332),(1;1;1),(0.2236532;1.439893;2.414054),(0.05741339;0.11509;-0.9916915),37.3204215
,spaceTest,12,09-27-24,11:49:48,40.2633686,16.86929,7.35533,7.923797,(7.274715;7.274715;7.274715),118,5.850716,3.67079,7.571205,(3.337347;3.337347;3.337347),340,(2.139198;1.468283;-5.059566),(0.001825772;-0.1263009;0.0002324585;0.9919903),(7.274715;7.274714;7.274715),(0.05215572;2.306404;-1.201998),(0.1181993;0.02230321;-0.002655515;0.9927359),(3.337347;3.337347;3.337347),(0.2132419;1.43999;2.381236),(0.006478134;-0.9974644;-0.070792;0.003370679),(1;1;1),(0.1935456;1.438138;2.409303),(0.05120181;0.09917751;-0.9937449),43.2581316
,spaceTest,11,09-27-24,11:49:55,47.4491782,9.626266,6.731061,7.702408,(6.281541;6.281541;6.281541),244,20.30758,5.172004,6.10861,(4.025223;4.025223;4.025223),317,(-0.4851335;1.588925;-4.408045),(0.01110202;0.05187136;-0.0005766887;0.9985919),(6.281541;6.281541;6.28154),(-0.8592656;3.325604;-2.686554),(0.1729067;0.1033279;-0.01824312;0.9793333),(4.025223;4.025223;4.025223),(0.2220533;1.437139;2.380726),(0.0049293;-0.9985214;-0.04880467;-0.02342701),(1;1;1),(0.2479276;1.435742;2.410385),(0.08258387;0.1126237;-0.9901839),50.8146071
,spaceTest,4,09-27-24,11:50:00,52.5467572,8.784761,4.91863,4.929632,(2.932068;2.932068;2.932068),54,18.79319,7.802969,5.905461,(5.8162;5.8162;5.8162),262,(1.028522;2.76186;-2.347213),(0.1330648;-0.08358821;0.0112633;0.987512),(2.932069;2.932069;2.932068),(-2.087318;2.45649;-5.463344),(0.06087731;0.1423305;-0.008770766;0.9879064),(5.8162;5.8162;5.8162),(0.2217912;1.444498;2.384006),(0.004177572;-0.9957909;-0.08922214;-0.0205553),(1;0.9999999;1),(0.2225899;1.441991;2.412191),(-0.156812;0.2569607;-0.9536102),55.3119319
,spaceTest,1,09-27-24,11:50:05,57.6088923,7.16815,4.723403,4.508545,(2.565143;2.565143;2.565143),237,9.075708,6.602855,4.494502,(3.591682;3.591682;3.591682),92,(0.02267465;2.014364;-2.338212),(0.05985508;0.02120419;-0.001271746;0.9979811),(2.565143;2.565143;2.565143),(1.68517;2.647825;-4.029072),(0.08971871;-0.1113601;0.01009536;0.9896705),(3.591682;3.591682;3.591682),(0.2234321;1.445364;2.384008),(0.002679885;-0.9950522;-0.09422272;-0.03140397),(1;1;1),(0.2136065;1.441971;2.41071),(0.0505323;0.115042;-0.9920603),60.7435838
,spaceTest,6,09-27-24,11:50:11,63.3641959,6.960304,2.02652,6.71222,(1.637215;1.637215;1.637215),150,12.12079,3.695855,4.496811,(2.031533;2.031533;2.031533),321,(0.3037954;1.470697;0.3476382),(0.007695217;-0.02076156;0.0001598039;0.9997548),(1.637216;1.637216;1.637215),(-0.346026;2.49899;-1.197073),(0.1411639;0.07731686;-0.01105922;0.9869005),(2.031533;2.031533;2.031533),(0.219049;1.439271;2.387203),(-0.002080821;-0.9981263;-0.06041558;0.009468654),(1;1;1),(0.2185455;1.437932;2.415491),(0.05794838;0.09609105;-0.9936683),66.4851809
,spaceTest,2,09-27-24,11:50:15,67.9838646,8.735838,2.088474,6.079487,(1.534916;1.534916;1.534916),4,16.51302,5.481374,4.330839,(2.959204;2.959204;2.959204),263,(0.22815;2.090216;0.3740406),(0.1550326;-0.002574597;0.0004040331;0.9879059),(1.534916;1.534916;1.534916),(-1.428123;2.117691;-3.048011),(0.05847346;0.1462719;-0.008661496;0.9874768),(2.959204;2.959204;2.959204),(0.2176661;1.442971;2.385428),(-0.0005715685;-0.9968272;-0.07953663;0.00302874),(1;1;1),(0.2386483;1.439812;2.41327),(0.06120474;0.1127432;-0.9917285),70.838246
,spaceTest,17,09-27-24,11:50:20,72.3404722,11.74428,6.757884,6.933271,(5.717374;5.717374;5.717374),187,21.33819,6.283682,7.180473,(5.786934;5.786934;5.786934),9,(0.3299114;0.9934715;-4.501729),(-0.03242472;-0.007807834;-0.0002533077;0.9994437),(5.717374;5.717374;5.717374),(0.8481576;4.709743;-3.482677),(0.2498862;-0.05141296;0.01328832;0.966818),(5.786934;5.786934;5.786934),(0.2222995;1.440865;2.385296),(0.0008790002;-0.9973944;-0.06923172;-0.0202629),(1;1;1),(0.2162694;1.439003;2.412714),(0.0411636;0.1101924;-0.9930568),75.2362581
,spaceTest,8,09-27-24,11:50:24,76.7356242,9.814932,7.093576,7.517087,(6.464447;6.464447;6.464447),212,15.25105,6.553948,6.744073,(5.473557;5.473557;5.473557),65,(0.3265523;1.175558;-4.812857),(-0.01825015;-0.00690726;-0.0001260826;0.9998096),(6.464447;6.464447;6.464446),(2.520991;2.884849;-3.847811),(0.105425;-0.1745123;0.01879617;0.9788145),(5.473557;5.473558;5.473558),(0.2271544;1.438284;2.380605),(-0.001057669;-0.9971495;-0.0542575;-0.05242125),(1;0.9999999;1),(0.2462372;1.436334;2.410825),(0.0683887;0.110081;-0.9915532),80.0785471
,spaceTest,5,09-27-24,11:50:31,83.3667258,11.44204,7.356901,7.063948,(6.334466;6.334466;6.334466),267,9.674532,3.986439,4.487504,(2.168824;2.168824;2.168824),131,(-0.9916503;2.041118;-5.00237),(0.04010358;0.08140176;-0.003278044;0.9958689),(6.334466;6.334466;6.334466),(0.8977396;1.410615;-1.607141),(-0.003319617;-0.08367814;-0.0002787586;0.9964873),(2.168824;2.168824;2.168824),(0.2233437;1.437558;2.38009),(0.01893459;-0.9984054;-0.04963332;-0.01909943),(1;1;1),(0.2209223;1.436738;2.40792),(0.05376298;0.1018993;-0.9933363),86.1645182
,spaceTest,13,09-27-24,11:50:35,88.0431927,12.1184,3.091305,5.928329,(2.239712;2.239712;2.239712),358,14.63091,5.63368,5.851643,(4.071196;4.071196;4.071196),210,(0.20672;2.598679;-0.560192),(0.186017;0.002158157;-0.0004085861;0.9825441),(2.239712;2.239712;2.239712),(-0.5218003;1.106523;-3.382545),(-0.02884099;0.06388163;0.001846955;0.9975389),(4.071196;4.071196;4.071195),(0.2196484;1.442923;2.382732),(-0.005022665;-0.996677;-0.08130041;-0.0001766156),(0.9999999;1;0.9999999),(0.2478795;1.43955;2.411726),(0.06848227;0.09475648;-0.9931361),90.8292464
