User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,8,09-23-24,09:59:34,9.6737141,8.983836,7.244091,4.529828,(3.970431;3.970431;3.970431),14,20.67764,6.841031,4.964823,(4.338425;4.338425;4.338425),276,(0.7159477;3.02425;-4.68979),(0.1150053;-0.05110309;0.005924332;0.9920319),(3.970431;3.970431;3.970431),(-2.141791;2.144313;-4.539123),(0.05404762;0.1475209;-0.008073688;0.9875481),(4.338425;4.338425;4.338425),(-0.01767193;1.346338;2.411962),(0.002947369;-0.9987014;-0.03924197;-0.03235675),(1;1;1),(-0.02281311;1.351158;2.456519),(0.03897207;0.09050975;-0.9951221),14.2838174
,spaceTest,16,09-23-24,09:59:40,16.0924706,16.58281,2.568332,7.156148,(2.290985;2.290985;2.290985),194,21.41802,2.5734,7.673613,(2.533874;2.533874;2.533874),316,(-0.1478931;0.9852518;-0.2269154),(-0.06888598;0.02414377;0.001667618;0.997331),(2.290985;2.290985;2.290985),(-0.6617989;2.441614;-0.03437224),(0.1992396;0.1248269;-0.02559661;0.9716309),(2.533874;2.533874;2.533874),(-0.01945375;1.353682;2.424317),(-0.001492324;-0.9973908;-0.071313;-0.01113032),(1;1;1),(-0.02495801;1.355563;2.469805),(0.02827705;0.07275952;-0.9969437),20.2225569
,spaceTest,10,09-23-24,09:59:49,24.2102605,15.79013,3.098743,6.678296,(2.569421;2.569421;2.569421),17,5.51409,5.978542,5.404796,(3.879292;3.879292;3.879292),338,(0.3829807;2.753388;-0.4444039),(0.2216216;-0.06754585;0.01539026;0.9726688),(2.569421;2.569421;2.569421),(0.04358888;2.994729;-3.348661),(0.1375262;-0.005294491;0.0007351269;0.9904838),(3.879292;3.879292;3.879292),(-0.0181924;1.358346;2.430138),(-0.003298264;-0.995379;-0.09318928;-0.02292519),(1;1;1),(-0.03707086;1.358407;2.476644),(0.05367981;0.06408316;-0.9964963),28.4430018
,spaceTest,5,09-23-24,09:59:54,29.9424357,9.506285,2.861339,6.098215,(2.113961;2.113961;2.113961),206,16.58575,4.326537,7.306915,(3.940586;3.940586;3.940586),165,(-0.1095866;1.390605;-0.4683086),(0.0058499;0.01601489;-9.369914E-05;0.9998547),(2.113961;2.113961;2.113961),(0.4913859;0.8156096;-2.021749),(-0.05993669;-0.05666978;-0.003408233;0.9965864),(3.940586;3.940586;3.940587),(-0.01667915;1.356658;2.431184),(-0.003350206;-0.9965629;-0.08019487;-0.02049409),(1;1;1),(-0.004075125;1.357046;2.475127),(0.03229793;0.08639909;-0.9957353),34.0295768
,spaceTest,3,09-23-24,10:00:02,37.970702,14.79604,7.597567,7.682386,(7.21132;7.21132;7.21132),312,10.18236,3.618511,6.869307,(3.017184;3.017184;3.017184),275,(-1.187467;3.974715;-4.888008),(0.1685001;0.07807707;-0.01339015;0.9825133),(7.21132;7.211319;7.21132),(-0.5174565;2.027791;-1.15172),(0.09147634;0.06906006;-0.0063594;0.9933894),(3.017184;3.017184;3.017184),(-0.01730393;1.356398;2.428099),(-0.006502242;-0.9962455;-0.08404424;-0.01972819),(1;1;0.9999999),(-0.004772142;1.356417;2.472515),(0.03203507;0.08540925;-0.9958181),42.402844
,spaceTest,17,09-23-24,10:00:09,44.1566163,17.96999,3.274787,5.465881,(2.248656;2.248656;2.248656),2,17.04663,3.170236,5.621331,(2.227374;2.227374;2.227374),68,(0.08592261;2.858568;-0.6648379),(0.2243703;-0.01690378;0.003892551;0.9743496),(2.248656;2.248656;2.248656),(0.9479855;2.151242;-0.6395848),(0.1198665;-0.1512678;0.01848267;0.9810242),(2.227374;2.227374;2.227374),(-0.02146862;1.35285;2.429296),(-0.0005266936;-0.9975173;-0.06958661;-0.01080185),(1;1;1),(-0.02939877;1.354838;2.47468),(0.03798986;0.08723648;-0.9954585),50.0104204
,spaceTest,12,09-23-24,10:00:16,51.5085127,9.183698,2.51788,5.793784,(1.765793;1.765793;1.765793),256,6.858025,6.125392,7.437992,(5.481856;5.481856;5.481856),130,(-0.30295;1.587551;-0.09523898),(0.04601046;0.05625903;-0.002595376;0.9973521),(1.765793;1.765793;1.765793),(0.8112379;1.680847;-3.67644),(0.02654133;-0.0673748;0.001792926;0.997373),(5.481856;5.481856;5.481856),(-0.01733337;1.352721;2.428391),(-0.002263969;-0.9976069;-0.06564908;-0.02157953),(1;1;1),(-0.02027041;1.354893;2.472439),(0.04495458;0.09151833;-0.9947734),56.2407311
,spaceTest,2,09-23-24,10:00:25,61.1375501,10.65904,2.584077,6.911645,(2.171237;2.171237;2.171237),35,24.0517,6.267857,6.003146,(4.923437;4.923437;4.923437),162,(0.3909198;2.196568;-0.04526595),(0.1616842;-0.08050378;0.01323503;0.9834644),(2.171237;2.171237;2.171237),(1.116601;-0.1764235;-4.181949),(-0.1118446;-0.08427254;-0.009519676;0.9901001),(4.923437;4.923437;4.923437),(-0.01418708;1.354744;2.412623),(-0.007508856;-0.9957724;-0.08859397;-0.0230664),(1;1;1),(-0.007026538;1.354374;2.456787),(0.02990138;0.088002;-0.9956579),66.2582834
,spaceTest,9,09-23-24,10:00:32,67.7565928,24.64865,7.113623,6.455759,(6.037056;6.037056;6.037056),89,20.78527,7.311818,4.381186,(4.095083;4.095083;4.095083),220,(3.560688;2.622923;-4.415384),(0.07879838;-0.2374886;0.01933243;0.967996),(6.037056;6.037056;6.037056),(-1.502816;0.6200838;-5.21103),(-0.04695041;0.09594342;0.004530549;0.9942686),(4.095083;4.095083;4.095082),(-0.01403211;1.357055;2.431327),(-0.00884081;-0.9956241;-0.09054708;-0.02134486),(0.9999999;0.9999999;0.9999998),(-0.03299707;1.357545;2.477747),(0.05555474;0.07173987;-0.9958616),72.8663805
,spaceTest,13,09-23-24,10:00:39,74.5760234,24.44125,5.826342,7.541143,(5.765256;5.765256;5.765256),218,16.28583,5.619995,4.464708,(3.12413;3.12413;3.12413),148,(-1.566071;0.2511709;-3.68019),(-0.08587854;0.1234668;0.01072577;0.9885675),(5.765256;5.765256;5.765256),(0.9449477;0.8367481;-3.322169),(-0.04413059;-0.08255249;-0.003659182;0.9956024),(3.12413;3.12413;3.12413),(-0.01558767;1.354776;2.430151),(-0.0127538;-0.9967666;-0.07869085;-0.01007163),(1;1;1),(0.01020233;1.354492;2.47271),(0.02528992;0.08643708;-0.9959267),79.8520312
,spaceTest,1,09-23-24,10:00:46,81.5616549,24.48926,5.973773,5.185618,(4.067857;4.067857;4.067857),30,22.05777,2.249538,5.678849,(1.647069;1.647069;1.647069),143,(1.469364;4.660547;-3.041796),(0.2584629;-0.1277371;0.03450175;0.9569168),(4.067857;4.067856;4.067857),(0.5701303;1.007002;0.1024279),(-0.07145145;-0.1231144;-0.00888756;0.989777),(1.647069;1.647069;1.647069),(-0.01832281;1.355621;2.431262),(-0.003271411;-0.996468;-0.08337614;-0.0094515),(1;1;1),(-0.01582502;1.356078;2.475912),(0.02528954;0.08643516;-0.9959238),87.4593357
,spaceTest,0,09-23-24,10:00:58,93.7001241,9.264398,5.649717,7.16287,(4.898439;4.898439;4.898439),274,21.40404,3.243759,6.67652,(2.779162;2.779162;2.779162),275,(-0.7683144;1.725365;-3.266536),(0.03376724;0.06606553;-0.002237022;0.9972413),(4.898439;4.898438;4.898439),(-1.185941;1.635716;-0.8730073),(0.04211268;0.1710452;-0.007317801;0.9843356),(2.779162;2.779162;2.779162),(-0.01489638;1.338146;2.394827),(-0.0005741208;-0.9994879;-0.02845064;-0.01463744),(1;1;1),(0.01321486;1.343083;2.436199),(0.0342093;0.04912152;-0.9982041),98.299608
,spaceTest,15,09-23-24,10:01:04,100.0082058,18.42144,6.865956,6.886582,(5.954049;5.954049;5.954049),114,12.85052,5.337816,4.307943,(2.81885;2.81885;2.81885),40,(2.148164;1.543561;-4.470461),(0.01291182;-0.1516786;0.001981544;0.9883435),(5.954049;5.954049;5.954049),(0.801932;3.1268;-2.683411),(0.1635564;-0.07862454;0.01307783;0.983309),(2.81885;2.81885;2.818849),(-0.02120672;1.354509;2.430926),(0.006245519;-0.9968318;-0.07910439;-0.005472617),(0.9999999;1;1),(-0.02364536;1.35554;2.476053),(0.02909412;0.08286394;-0.9961243),105.2731858
,spaceTest,7,09-23-24,10:01:18,113.6017747,13.24869,5.121621,4.991547,(3.138668;3.138668;3.138668),48,5.930946,7.641407,6.348019,(5.826999;5.826999;5.826999),317,(1.067006;1.889899;-2.746986),(0.05324091;-0.1032473;0.005534536;0.9932144),(3.138669;3.138668;3.138668),(-0.2757534;1.525889;-5.302665),(0.01291626;0.01736634;-0.0002243607;0.9997658),(5.827;5.826999;5.826999),(-0.00902544;1.327416;2.37267),(0.004412659;-0.9995204;0.02470184;-0.01814822),(1;1;1),(-0.02462071;1.338535;2.416271),(0.04241672;0.02400006;-0.9988106),118.9891154
,spaceTest,14,09-23-24,10:02:02,157.4037323,6.990035,3.474663,6.570588,(2.748169;2.748169;2.748169),67,22.97203,4.853267,6.88367,(4.335124;4.335124;4.335124),267,(0.3980586;1.907624;-1.017175),(0.080089;-0.06060521;0.004878537;0.9949316),(2.748169;2.748169;2.748169),(-2.036885;1.78828;-2.437914),(0.04102228;0.1954577;-0.008183261;0.9798197),(4.335124;4.335124;4.335124),(-0.02137445;1.347663;2.412883),(0.000909861;-0.9983775;-0.05679066;-0.00403995),(1;0.9999999;0.9999999),(-0.04876372;1.351313;2.458861),(0.04328723;0.07174134;-0.996475),161.8921659
,spaceTest,11,09-23-24,10:02:08,163.5563939,9.197569,3.821908,4.313205,(1.995825;1.995825;1.995825),220,21.65281,3.073559,6.968746,(2.753171;2.753171;2.753171),263,(-0.3717155;1.235646;-1.437123),(-0.01430179;0.04493297;0.0006433374;0.9988874),(1.995825;1.995825;1.995825),(-1.199922;1.469287;-0.67107),(0.01826359;0.1808359;-0.003358675;0.9833379),(2.753171;2.753171;2.753171),(-0.02424096;1.346491;2.417347),(0.01120424;-0.9987517;-0.04834532;-0.005692378),(1;1;1),(-0.02958465;1.350617;2.462382),(0.0379374;0.06326924;-0.9972726),167.6887742
,spaceTest,6,09-23-24,10:02:14,169.653452,22.13796,3.140507,6.719972,(2.72208;2.72208;2.72208),272,24.07662,3.523379,4.436492,(2.046181;2.046181;2.046181),251,(-1.331275;1.723374;-0.6881571),(0.05439964;0.1974206;-0.01097281;0.9787469),(2.72208;2.72208;2.72208),(-1.541959;1.209472;-1.12787),(-0.01754059;0.2007116;0.003594331;0.9794868),(2.046181;2.046181;2.046181),(-0.02508353;1.347646;2.417945),(0.004333436;-0.9984825;-0.05472245;0.004394717),(1;1;1),(-0.01378669;1.350881;2.46107),(0.03692611;0.09040122;-0.9952061),173.7301327
,spaceTest,4,09-23-24,10:02:21,176.7950995,23.44339,5.879732,6.332314,(4.848857;4.848857;4.848857),177,18.92232,5.574131,7.917733,(5.572942;5.572942;5.572942),128,(0.1223077;-0.3989329;-3.740815),(-0.1377616;-0.01174671;-0.00163394;0.9903944),(4.848856;4.848857;4.848857),(1.482895;0.9310613;-3.258308),(-0.03528154;-0.1291849;-0.004599318;0.9909821),(5.572942;5.572942;5.572942),(-0.02392434;1.350112;2.422914),(0.004508464;-0.9978133;-0.0659389;0.0005480251),(1;0.9999999;1),(-0.007795289;1.352356;2.465577),(0.0443184;0.08532949;-0.9953539),180.7713749
