User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,15,09-26-24,03:59:34,42.7938656,17.73902,3.632532,5.842504,(2.662568;2.662568;2.662568),212,9.080324,5.240016,7.976479,(5.055855;5.055855;5.055855),45,(-0.4109065;0.7298502;-1.479278),(-0.09638762;0.07898802;0.007673511;0.9921751),(2.662567;2.662567;2.662568),(0.8817503;2.356432;-2.967677),(0.08420487;-0.06687074;0.005663771;0.994186),(5.055855;5.055855;5.055855),(0.1812366;1.463939;2.216131),(-0.01899596;-0.9993048;-0.03114598;-0.007680049),(1;1;1),(0.2109169;1.465878;2.248305),(0.05853062;0.1302959;-0.9897373),51.0552285
,spaceTest,8,09-26-24,03:59:44,52.5508761,9.814932,7.093576,7.517087,(6.464448;6.464448;6.464448),212,15.25105,6.553948,6.744073,(5.473558;5.473558;5.473558),65,(-0.3784702;0.9795481;-4.94521),(-0.03372293;0.03865989;0.001305445;0.9986824),(6.464448;6.464448;6.464448),(1.936776;2.654704;-4.236667),(0.0871154;-0.1322349;0.01166772;0.9873139),(5.473558;5.473558;5.473558),(0.1767834;1.465174;2.215842),(-0.01609019;-0.9991302;-0.03754564;-0.008385173),(1;1;1),(0.176908;1.465229;2.215925),(0.01836983;0.07491611;-0.9970206),57.130125
,spaceTest,16,09-26-24,03:59:59,67.037399,17.68854,2.655233,4.77133,(1.589186;1.589186;1.589186),274,6.338036,5.710669,4.047477,(2.77951;2.77951;2.77951),236,(-0.7209445;1.75542;-0.4121207),(0.05143924;0.1627176;-0.008494996;0.9852943),(1.589186;1.589186;1.589186),(-0.465593;1.585569;-3.496684),(0.01045821;0.05542717;-0.0005805935;0.9984078),(2.77951;2.77951;2.77951),(0.1702687;1.465209;2.212543),(-0.009584868;-0.9990856;-0.04058595;0.009426995),(1;1;0.9999999),(0.1887634;1.467508;2.2449),(0.03474463;0.1161531;-0.9926121),71.574389
,spaceTest,4,09-26-24,04:00:05,73.0896103,8.784761,4.91863,4.929632,(2.932068;2.932068;2.932068),54,18.79319,7.802969,5.905461,(5.8162;5.8162;5.8162),262,(0.8362081;2.257749;-2.655509),(0.07980164;-0.0672848;0.005399009;0.9945227),(2.932068;2.932068;2.932068),(-2.40889;1.74886;-5.608873),(0.01705527;0.1587938;-0.002743495;0.9871606),(5.8162;5.8162;5.8162),(0.1744104;1.464136;2.213053),(-0.0138576;-0.9992065;-0.03721725;-0.003027846),(1;0.9999999;1),(0.1934729;1.466025;2.244501),(0.06268999;0.1182467;-0.9909974),75.8328711
,spaceTest,1,09-26-24,04:00:09,77.3556736,7.16815,4.723403,4.508545,(2.565143;2.565143;2.565143),237,9.075708,6.602855,4.494502,(3.591681;3.591681;3.591681),92,(-0.1848055;1.463697;-2.525958),(0.0002287426;0.03824066;-8.753675E-06;0.9992686),(2.565143;2.565143;2.565143),(1.429929;1.832154;-4.337322),(0.02760265;-0.09406397;0.00260899;0.99518),(3.591681;3.591681;3.591681),(0.1790261;1.461518;2.220729),(-0.01289676;-0.9992588;-0.03319464;-0.01461601),(1;1;1),(0.2081613;1.463449;2.253449),(0.06254858;0.1220973;-0.9905397),80.6192296
,spaceTest,17,09-26-24,04:00:14,82.1299864,11.74428,6.757884,6.933271,(5.717374;5.717374;5.717374),187,21.33819,6.283682,7.180473,(5.786934;5.786934;5.786934),9,(0.228699;0.5705031;-4.62612),(-0.06474935;-0.003651796;-0.0002369502;0.9978949),(5.717374;5.717374;5.717374),(0.8590789;4.328105;-3.851029),(0.2172654;-0.05446016;0.01214172;0.9745165),(5.786934;5.786934;5.786933),(0.1786048;1.462482;2.2182),(-0.01294954;-0.999069;-0.03679188;-0.01843199),(1;1;1),(0.2072331;1.464353;2.251066),(0.05233548;0.1220044;-0.9911426),85.7836566
,spaceTest,13,09-26-24,04:00:19,87.3493373,12.1184,3.091305,5.928329,(2.239712;2.239712;2.239712),358,14.63091,5.63368,5.851643,(4.071196;4.071196;4.071196),210,(0.2927653;2.397395;-0.7965613),(0.1492005;-0.01885661;0.002845791;0.9886231),(2.239712;2.239712;2.239712),(-0.3596086;0.7103012;-3.526226),(-0.06481668;0.0464735;0.003021898;0.9968099),(4.071196;4.071196;4.071196),(0.1775666;1.464317;2.222186),(-0.01189549;-0.9987583;-0.04426898;-0.01950907),(1;1;1),(0.1930558;1.466052;2.254369),(0.06450339;0.1157786;-0.9911724),90.5157486
,spaceTest,5,09-26-24,04:00:24,92.0141813,11.44204,7.356901,7.063948,(6.334465;6.334465;6.334465),267,9.674532,3.986439,4.487504,(2.168824;2.168824;2.168824),131,(-1.062643;2.014128;-5.161011),(0.03657289;0.08302038;-0.003048882;0.9958718),(6.334465;6.334465;6.334465),(0.8136265;1.32635;-1.769628),(-0.01691383;-0.07901274;-0.001340794;0.9967293),(2.168824;2.168824;2.168824),(0.1768529;1.463557;2.221517),(-0.01199575;-0.998978;-0.04037824;-0.01638937),(1;0.9999999;1),(0.1920235;1.465469;2.253417),(0.06145203;0.1109176;-0.9919145),95.5236465
,spaceTest,0,09-26-24,04:00:29,97.022758,22.21744,5.552905,4.873508,(3.493488;3.493488;3.493488),10,19.4617,7.114417,7.926785,(7.144393;7.144393;7.144393),134,(0.8160583;4.064351;-3.145215),(0.2220676;-0.0577146;0.01316904;0.9732326),(3.493488;3.493488;3.493488),(2.171421;0.1623006;-4.9387),(-0.08568537;-0.134885;-0.01170895;0.98708),(7.144393;7.144393;7.144393),(0.1773018;1.462512;2.221472),(-0.01434108;-0.9991537;-0.03504918;-0.01605896),(1;0.9999999;1),(0.2062811;1.464449;2.254282),(0.06718792;0.110872;-0.9915575),100.944897
,spaceTest,14,09-26-24,04:00:34,102.4989179,12.96286,4.013314,5.977804,(2.9416;2.9416;2.9416),41,11.50341,4.290336,7.523019,(3.934672;3.934672;3.934672),277,(0.9729638;2.489136;-1.686176),(0.1248054;-0.0993273;0.01255837;0.9871171),(2.9416;2.9416;2.9416),(-0.5011457;1.967793;-2.073285),(0.05743552;0.07822204;-0.004514075;0.9952699),(3.934672;3.934672;3.934672),(0.1783005;1.464142;2.222534),(-0.01368031;-0.9987326;-0.04374332;-0.02080177),(1;1;1),(0.1947913;1.465857;2.254891),(0.06096791;0.116603;-0.9913006),105.4526228
,spaceTest,6,09-26-24,04:00:39,106.951911,6.960304,2.02652,6.71222,(1.637215;1.637215;1.637215),150,12.12079,3.695855,4.496811,(2.031533;2.031533;2.031533),321,(0.3741325;1.417736;0.1913315),(-0.01126962;-0.04823844;-0.0005442972;0.9987721),(1.637215;1.637215;1.637215),(-0.1625353;2.404137;-1.422604),(0.1252325;0.04611114;-0.00582683;0.9910382),(2.031533;2.031533;2.031533),(0.1774355;1.463802;2.222878),(-0.01353384;-0.9988287;-0.04246557;-0.0188352),(1;0.9999999;1),(0.206395;1.465211;2.255441),(0.06222369;0.1294161;-0.9896299),110.0962765
,spaceTest,7,09-26-24,04:00:43,111.5938955,12.37405,5.341115,5.531748,(3.614582;3.614582;3.614582),223,24.49738,2.441741,7.793399,(2.497954;2.497954;2.497954),279,(-0.4419625;1.057484;-3.195874),(-0.03706908;0.05688602;0.002113595;0.99769),(3.614582;3.614582;3.614582),(-0.8219733;1.864792;-0.2356159),(0.0736361;0.191461;-0.01440633;0.978628),(2.497953;2.497954;2.497954),(0.1778655;1.463261;2.221851),(-0.01513582;-0.9989192;-0.0398972;-0.01842641),(1;0.9999999;1),(0.1949703;1.465111;2.25386),(0.0645478;0.1098109;-0.991846),114.8147644
,spaceTest,10,09-26-24,04:00:48,116.3139585,9.955359,2.597742,6.775412,(2.134972;2.134972;2.134972),118,21.41847,5.023443,7.777113,(5.012913;5.012913;5.012913),18,(0.6440062;1.442675;-0.3740365),(-0.003905154;-0.08894207;-0.0003487172;0.9960291),(2.134972;2.134972;2.134973),(0.978623;3.708463;-2.619302),(0.2121951;-0.08010877;0.01745635;0.9737819),(5.012913;5.012913;5.012913),(0.1767148;1.463357;2.22161),(-0.01533876;-0.9990048;-0.03976827;-0.01313865),(1;1;1),(0.1925836;1.465282;2.253608),(0.06600919;0.1073673;-0.9920222),119.1462904
,spaceTest,2,09-26-24,04:00:52,120.6457021,8.735838,2.088474,6.079487,(1.534916;1.534916;1.534916),4,16.51302,5.481374,4.330839,(2.959204;2.959204;2.959204),263,(0.2466165;2.004829;0.1795582),(0.1282589;-0.01663065;0.0021511;0.991599),(1.534915;1.534916;1.534915),(-1.327846;1.872798;-3.278486),(0.03517671;0.1331392;-0.004728502;0.9904616),(2.959204;2.959204;2.959204),(0.1780922;1.467213;2.221858),(-0.007562431;-0.9985338;-0.05273792;-0.009582669),(1;1;0.9999999),(0.1501047;1.469098;2.252933),(0.07297646;0.1003903;-0.9922537),123.7236519
,spaceTest,12,09-26-24,04:00:57,125.2210552,16.86929,7.35533,7.923797,(7.274715;7.274715;7.274715),118,5.850716,3.67079,7.571205,(3.337347;3.337347;3.337347),340,(2.294293;1.012323;-5.15551),(-0.02926958;-0.1392557;-0.004117895;0.9898152),(7.274716;7.274715;7.274715),(0.1458409;2.143337;-1.407979),(0.09210371;0.004316587;-0.0003992746;0.99574),(3.337347;3.337346;3.337347),(0.1772904;1.466492;2.219291),(-0.01353559;-0.9988765;-0.04396384;-0.01139288),(1;1;1),(0.1944809;1.46822;2.251781),(0.06466425;0.1077074;-0.9920741),128.2421442
,spaceTest,3,09-26-24,04:01:01,129.7412109,17.9862,4.891219,6.761789,(4.154424;4.154424;4.154424),306,12.18745,5.926158,6.622201,(4.796875;4.796875;4.796875),334,(-0.9040744;2.86235;-2.61156),(0.1361976;0.1088849;-0.01506235;0.9845646),(4.154424;4.154424;4.154424),(-0.1379712;3.146902;-3.598425),(0.139926;0.02681516;-0.003790835;0.9897916),(4.796875;4.796875;4.796875),(0.1774276;1.466304;2.218246),(-0.01445689;-0.9987744;-0.04401764;-0.01741095),(1;1;0.9999999),(0.1945202;1.467952;2.250394),(0.05854686;0.1158249;-0.9915386),132.9957207
,spaceTest,9,09-26-24,04:01:06,134.4957082,23.91896,5.721399,5.470851,(4.091792;4.091792;4.091792),115,8.17873,4.250615,5.393054,(2.767518;2.767518;2.767518),179,(2.665122;0.7836542;-3.486045),(-0.05343463;-0.2037948;-0.01114046;0.9774908),(4.091792;4.091792;4.091792),(0.3370016;1.209782;-2.066496),(-0.0298294;-0.01843291;-0.000550181;0.9993849),(2.767518;2.767518;2.767518),(0.1789273;1.465904;2.217236),(-0.01853325;-0.9987677;-0.0418764;-0.0191342),(1;1;1),(0.2020996;1.467266;2.249957),(0.05209628;0.1186203;-0.9915671),137.7153909
,spaceTest,11,09-26-24,04:01:11,139.298743,9.626266,6.731061,7.702408,(6.281541;6.281541;6.281541),244,20.30758,5.172004,6.10861,(4.025223;4.025223;4.025223),317,(-0.5915144;1.567847;-4.565801),(0.007472974;0.05648712;-0.0004228138;0.9983753),(6.281541;6.281541;6.281541),(-0.8673534;3.340633;-2.862656),(0.1716972;0.09982895;-0.01749154;0.9799226),(4.025223;4.025223;4.025223),(0.1784862;1.465648;2.217061),(-0.01820393;-0.9987571;-0.04212096;-0.01946419),(1;1;1),(0.1930657;1.467359;2.249506),(0.05813416;0.1120629;-0.9919949),142.8361739
