User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,12,09-23-24,08:52:02,8.4208713,22.52719,3.5995,6.490871,(0.1321034;0.1321034;0.1321034),317,14.56831,6.045464,6.246094,(0.203773;0.203773;0.203773),241,(20.3827;5.123497;23.99044),(0.15846;0.1262961;-0.0204413;0.9790413),(0.1321034;0.1321034;0.1321034),(20.00974;3.356109;21.48395),(-0.04287615;0.1058642;0.004568998;0.9934453),(0.203773;0.203773;0.203773),(21.32114;3.894275;27.56727),(-0.01379042;-0.9997646;-0.01537312;-0.006651417),(1;1;1),(21.31741;3.892473;27.5947),(-0.01123531;0.01779519;-0.9997747),11.0313452
,officeTest,9,09-23-24,08:52:06,12.5290994,19.88964,5.72765,6.044599,(0.1923021;0.1923021;0.1923021),100,9.616453,5.210909,6.512655,(0.1797689;0.1797689;0.1797689),289,(23.31657;3.901738;21.8164),(0.0003460115;-0.1662806;5.834728E-05;0.9860784),(0.1923022;0.1923022;0.1923022),(20.45992;4.575299;22.39993),(0.06404123;0.08207195;-0.005284777;0.9945527),(0.1797689;0.1797689;0.1797689),(21.31915;3.897463;27.57056),(-0.01143645;-0.9992909;-0.03571164;0.003414922),(1;1;1),(21.30816;3.894525;27.59778),(-0.005160927;0.02062844;-0.9997714),14.4183589
,officeTest,13,09-23-24,08:52:10,15.9160328,12.11853,7.065149,6.627123,(0.2501053;0.2501053;0.2501053),233,7.552979,3.965786,4.517276,(0.09440804;0.09440804;0.09440804),93,(20.24719;3.373141;20.44058),(-0.03603823;0.0748552;0.002707017;0.9965394),(0.2501053;0.2501053;0.2501052),(21.93694;4.052655;23.61692),(0.01963683;-0.07689706;0.001514794;0.9968445),(0.09440804;0.09440803;0.09440804),(21.32387;3.895105;27.56702),(-0.01367203;-0.9995263;-0.02533439;-0.01088153),(1;1;1),(21.31983;3.892733;27.59411),(-0.007760588;0.01683683;-0.9998243),18.5504366
,officeTest,4,09-23-24,08:52:14,20.0695896,22.89365,5.962791,6.635367,(0.2243032;0.2243032;0.2243032),4,22.59854,6.418751,6.019238,(0.2185839;0.2185839;0.2185839),168,(21.5527;6.393204;21.59571),(0.1971569;-0.019193;0.003860562;0.9801764),(0.2243032;0.2243032;0.2243032),(21.82096;1.260611;21.14404),(-0.1926044;-0.03829335;-0.007522148;0.9805002),(0.2185839;0.2185839;0.2185839),(21.31902;3.890584;27.56039),(-0.01090011;-0.9999405;0.0004013174;-0.000282662),(1;1;1),(21.31738;3.889922;27.58808),(-0.003174674;0.01006319;-0.9999341),22.7091025
,officeTest,0,09-23-24,08:52:18,24.2469598,20.54813,7.355512,5.172031,(0.2122299;0.2122299;0.2122299),183,8.925354,2.791561,7.26529,(0.1072089;0.1072089;0.1072089),61,(21.25913;1.294211;20.15007),(-0.1677458;0.004176935;0.0007107409;0.9858212),(0.2122299;0.2122299;0.2122299),(21.75819;4.155469;24.78354),(0.04648;-0.07767753;0.003625359;0.9958879),(0.1072089;0.1072089;0.1072089),(21.32195;3.892273;27.56301),(-0.008842292;-0.9998689;-0.01039137;-0.008720588),(1;0.9999999;1),(21.33626;3.890412;27.59038),(-0.004729517;0.01664076;-0.9998488),26.3338024
,officeTest,7,09-23-24,08:52:21,27.8327296,15.4145,4.259573,7.790439,(0.1797358;0.1797358;0.1797358),334,24.26751,5.484669,7.876703,(0.2474356;0.2474356;0.2474356),12,(20.99158;5.172122;23.32936),(0.1459618;0.03936417;-0.005812571;0.9884897),(0.1797358;0.1797358;0.1797358),(22.09513;6.568132;22.21093),(0.2275886;-0.0694689;0.01628018;0.9711398),(0.2474356;0.2474356;0.2474356),(21.32794;3.895078;27.54591),(-0.0119402;-0.9994605;-0.02491482;-0.0177597),(1;1;1),(21.3176;3.893059;27.57258),(-0.0109314;0.02246577;-0.9996769),30.2995158
,officeTest,14,09-23-24,08:52:25,31.7976658,10.0308,3.127033,5.198981,(0.08624274;0.08624274;0.08624274),353,19.54308,7.840015,7.858967,(0.3413832;0.3413832;0.3413832),17,(21.348;4.520001;24.44168),(0.09935749;-0.003640523;0.0003635145;0.9950451),(0.08624274;0.08624274;0.08624274),(22.38262;6.736283;19.80831),(0.1731755;-0.06675274;0.01176518;0.9825558),(0.3413831;0.3413832;0.3413831),(21.32523;3.892085;27.55447),(-0.007199121;-0.9998091;-0.01259471;-0.01309258),(1;0.9999999;1),(21.32363;3.890112;27.58143),(-0.009573657;0.01907062;-0.9997642),34.0755034
,officeTest,11,09-23-24,08:52:29,35.5744158,20.94912,7.633591,4.188339,(0.1788568;0.1788568;0.1788568),114,12.53809,3.984564,6.953552,(0.1482295;0.1482295;0.1482295),111,(24.20153;3.229467;19.93937),(-0.04013508;-0.179198;-0.007316753;0.9829668),(0.1788567;0.1788568;0.1788567),(22.26146;3.851703;23.58878),(-0.005371179;-0.1152689;-0.0006232937;0.9933196),(0.1482295;0.1482295;0.1482295),(21.32674;3.895846;27.56198),(-0.0008689912;-0.9993118;-0.03452773;-0.01353164),(1;1;1),(21.32074;3.892667;27.58862),(-0.0101928;0.03358507;-0.9993808),39.6613751
,officeTest,6,09-23-24,08:52:35,41.1823216,15.69787,5.666652,6.018384,(0.1850316;0.1850316;0.1850316),278,19.62535,4.171695,6.406139,(0.1481851;0.1481851;0.1481851),110,(19.8506;4.263687;21.87251),(0.03131818;0.1264425;-0.003994014;0.9914714),(0.1850316;0.1850316;0.1850316),(22.80124;3.505144;23.40123),(-0.04310239;-0.1696038;-0.007425112;0.9845414),(0.1481851;0.1481851;0.1481851),(21.32496;3.892196;27.55895),(0.002304813;-0.9998599;-0.01381616;-0.009168249),(1;1;0.9999999),(21.32236;3.890441;27.58593),(-0.0139974;0.01608913;-0.9997652),44.0153219
,officeTest,3,09-23-24,08:52:39,45.5137298,10.66576,2.477874,7.748291,(0.1020126;0.1020126;0.1020126),125,15.72553,7.490978,5.636563,(0.2291268;0.2291268;0.2291268),17,(21.74954;3.733548;25.08052),(-0.03162514;-0.0845633;-0.002685303;0.9959125),(0.1020126;0.1020126;0.1020126),(22.06801;6.233696;20.17604),(0.1519325;-0.04951565;0.007621195;0.9871204),(0.2291268;0.2291268;0.2291268),(21.32527;3.893523;27.56086),(-8.664266E-06;-0.9997283;-0.02171573;-0.008469484),(1;1;1),(21.32363;3.891261;27.58778),(-0.01379663;0.02478945;-0.9995874),48.8800278
