User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,1,09-26-24,04:10:21,12.1137061,19.1724,4.798182,7.783926,(4.723328;4.723328;4.723328),222,13.37085,7.156093,7.355568,(6.463282;6.463282;6.463282),293,(-0.8417969;0.5189182;-2.917863),(-0.09191351;0.1006856;0.009342;0.9906195),(4.723328;4.723328;4.723328),(-1.176374;2.565845;-5.173236),(0.07550354;0.09222433;-0.007013433;0.9928468),(6.463282;6.463282;6.463282),(0.162838;1.453546;1.973252),(-0.01236246;-0.9994074;-0.02877082;-0.01429407),(1;1;1),(0.1891348;1.456189;2.005594),(0.05532321;0.1099129;-0.9923908),15.910431
,spaceTest,0,09-26-24,04:10:29,19.8189648,5.949509,2.858407,5.978191,(2.052896;2.052896;2.052896),133,17.35385,5.61568,5.31158,(3.73446;3.73446;3.73446),50,(0.5116365;1.4045;-0.8767539),(-0.008489063;-0.06044265;-0.00051406;0.9981354),(2.052896;2.052896;2.052896),(1.810277;2.849041;-3.497883),(0.1181926;-0.1444446;0.01738035;0.982275),(3.73446;3.73446;3.73446),(0.1648987;1.45338;1.97572),(-0.01684787;-0.9991758;-0.02865772;-0.02329221),(1;0.9999999;1),(0.190032;1.455796;2.008382),(0.04568311;0.1229102;-0.9913601),22.9285368
,spaceTest,9,09-26-24,04:10:33,24.4278821,7.967513,6.777479,6.179408,(5.052914;5.052914;5.052914),19,13.8112,4.297952,5.489592,(2.903365;2.903365;2.903365),256,(0.6892786;2.699315;-4.732893),(0.09136914;-0.03888225;0.003570306;0.9950513),(5.052914;5.052914;5.052914),(-0.7539803;1.469115;-2.353907),(0.001807689;0.1042962;-0.0001895692;0.9945446),(2.903365;2.903365;2.903365),(0.1641925;1.453026;1.975693),(-0.01944253;-0.9993602;-0.02709208;-0.01293532),(1;1;1),(0.1721402;1.45642;2.007623),(0.05770953;0.1096996;-0.9922763),27.7041523
,spaceTest,6,09-26-24,04:10:38,29.2034537,12.35426,6.043793,6.567693,(4.854943;4.854943;4.854943),86,23.50768,3.998769,4.21423,(2.196335;2.196335;2.196335),43,(1.645024;1.852576;-4.015625),(0.03207433;-0.1206438;0.003900107;0.9921699),(4.854943;4.854943;4.854943),(1.50357;2.912602;-1.90653),(0.1674997;-0.162696;0.02803798;0.9719505),(2.196335;2.196335;2.196335),(0.1653995;1.45297;1.978605),(-0.01979965;-0.9992735;-0.03011166;-0.01239712),(1;1;1),(0.1837049;1.455531;2.010408),(0.05727335;0.1103268;-0.9922329),32.6189967
,spaceTest,14,09-26-24,04:10:43,34.1234186,9.374741,6.276064,7.492791,(5.693581;5.693581;5.693581),102,12.26037,2.950199,6.136323,(2.213585;2.213585;2.213585),318,(1.34107;1.581132;-4.271801),(0.009953124;-0.09278504;0.000927549;0.995636),(5.693581;5.693581;5.693581),(-0.1642778;2.125577;-0.9463891),(0.1117554;0.05582748;-0.006288411;0.9921464),(2.213585;2.213585;2.213585),(0.165924;1.453965;1.978435),(-0.01930131;-0.9992573;-0.03070214;-0.01303013),(1;0.9999999;1),(0.1810717;1.45664;2.010432),(0.06033369;0.1043744;-0.9927027),36.7225035
,spaceTest,15,09-26-24,04:10:47,38.2216588,21.47965,6.349857,7.427303,(6.054481;6.054481;6.054481),87,8.149879,7.694717,5.949278,(5.525795;5.525795;5.525795),84,(2.829294;1.846041;-4.292701),(0.02820002;-0.1993291;0.00573867;0.9795099),(6.054481;6.054481;6.054481),(1.465922;1.970765;-5.668444),(0.03317584;-0.08399493;0.002798047;0.9959098),(5.525795;5.525795;5.525795),(0.1668841;1.453454;1.977985),(-0.02162982;-0.9992526;-0.02956928;-0.0123385),(1;1;1),(0.1870756;1.455984;2.010211),(0.05549654;0.1131425;-0.9920166),41.2423777
,spaceTest,7,09-26-24,04:10:52,42.741744,17.12774,2.122041,7.023975,(1.863332;1.863332;1.863332),214,9.735742,4.440904,5.316778,(2.862786;2.862786;2.862786),62,(-0.1691078;1.037582;-0.178878),(-0.09362184;0.07696422;0.007259235;0.9926021),(1.863332;1.863333;1.863332),(0.9621469;2.010981;-2.423428),(0.06181604;-0.08908886;0.005539872;0.9940882),(2.862786;2.862786;2.862786),(0.1671466;1.452766;1.97641),(-0.0212022;-0.9993647;-0.02618496;-0.01162139),(1;1;1),(0.1864275;1.455414;2.008705),(0.06408754;0.1003187;-0.9928744),45.5353065
,spaceTest,12,09-26-24,04:10:57,47.8280077,15.45877,7.700705,4.96095,(4.736824;4.736824;4.736824),3,8.437202,4.061419,4.435963,(2.176746;2.176746;2.176746),90,(0.9289024;3.957365;-5.574276),(0.1591381;-0.04854804;0.007835296;0.9860308),(4.736824;4.736824;4.736824),(0.9682722;1.587055;-2.054555),(0.01736002;-0.09600712;0.001674677;0.9952279),(2.176746;2.176746;2.176746),(0.1838901;1.44386;1.973137),(-0.06630024;-0.9971512;-0.0290185;-0.02125534),(1;1;1),(0.201481;1.44474;2.005177),(0.05751565;0.1228834;-0.9907464),50.7815585
,spaceTest,4,09-26-24,04:11:01,52.2818761,15.45075,3.011759,6.863976,(2.562399;2.562399;2.562399),81,5.626435,4.827936,6.315128,(3.660545;3.660545;3.660545),194,(1.045331;1.706577;-1.005514),(0.04119611;-0.1408617;0.005866582;0.9891545),(2.562399;2.562399;2.562399),(0.0954226;1.29142;-2.863585),(-0.01601103;0.0083176;0.000133195;0.9998372),(3.660545;3.660545;3.660545),(0.1760913;1.446755;1.984565),(-0.03323376;-0.9989526;-0.03093648;-0.005669751),(1;1;1),(0.2060995;1.447948;2.016391),(0.06050046;0.1016698;-0.9929696),55.2545813
,spaceTest,11,09-26-24,04:11:06,56.7577468,9.59502,7.990448,6.463171,(6.257914;6.257914;6.257914),207,18.23945,2.420783,4.329155,(1.318766;1.318766;1.318766),291,(-0.3936405;0.7242287;-6.066787),(-0.04455525;0.03525123;0.001573171;0.9983836),(6.257914;6.257914;6.257913),(-0.5178416;1.908029;-0.4240837),(0.09010136;0.1391192;-0.0127117;0.9860862),(1.318766;1.318766;1.318766),(0.175639;1.446096;1.984716),(-0.02864652;-0.9991814;-0.02788984;-0.00617612),(1;0.9999999;1),(0.1940031;1.448497;2.016715),(0.06800552;0.1038928;-0.9922454),59.6006986
