User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,14,09-23-24,08:49:29,8.3381746,9.428544,5.914267,7.911316,(0.2476524;0.2476524;0.2476524),264,13.38689,7.534909,7.985944,(0.3229588;0.3229588;0.3229588),68,(20.50373;4.01129;21.67639),(0.003503299;0.06647789;-0.0002334097;0.9977818),(0.2476524;0.2476524;0.2476524),(23.18353;4.851178;20.15785),(0.05659354;-0.1231909;0.007036952;0.990743),(0.3229588;0.3229588;0.3229588),(21.29905;3.96919;27.61851),(0.004687532;-0.9997891;-0.0129074;-0.01527436),(1;1;1),(21.29662;3.968827;27.64603),(-0.0128444;0.02084086;-0.9996881),11.9031567
,officeTest,11,09-23-24,08:49:34,13.3993756,21.93957,5.355057,6.56932,(0.1980737;0.1980737;0.1980737),115,11.91965,3.158798,4.344163,(0.07326918;0.07326918;0.07326918),225,(23.44419;3.106509;22.31652),(-0.07341269;-0.1910207;-0.01432808;0.978732),(0.1980737;0.1980737;0.1980737),(20.93945;3.506657;24.43097),(-0.07147943;0.05599685;0.004019259;0.9958609),(0.07326918;0.07326919;0.07326918),(21.29766;3.96773;27.60614),(0.005977623;-0.9998347;-0.002428389;-0.01700209),(1;0.9999999;1),(21.28939;3.968054;27.63364),(-0.008227963;0.01238189;-0.999876),15.3564448
,officeTest,15,09-23-24,08:49:37,16.854919,19.05622,7.850085,6.908645,(0.2996484;0.2996484;0.2996484),150,23.9293,2.909654,4.75827,(0.07912762;0.07912762;0.07912762),320,(22.86546;1.360051;19.87996),(-0.1579922;-0.09865686;-0.01586672;0.9823714),(0.2996484;0.2996485;0.2996484),(20.55116;4.859522;24.64666),(0.1410052;0.1218076;-0.01748443;0.9823313),(0.07912762;0.07912762;0.07912763),(21.29725;3.96411;27.60889),(-0.001012;-0.9997706;0.01622113;-0.01395195),(1;1;1),(21.28728;3.965658;27.63624),(-0.01300903;0.01718776;-0.9997606),19.6864904
,officeTest,13,09-23-24,08:49:42,21.1864479,23.09455,7.706964,6.036865,(0.2641822;0.2641822;0.2641822),356,16.13165,5.590397,5.157697,(0.1567937;0.1567937;0.1567937),182,(21.27512;7.260448;19.91022),(0.2005951;0.001469079;-0.0003008044;0.9796731),(0.2641822;0.2641822;0.2641822),(21.3939;2.362141;22.0214),(-0.1392747;-0.008468694;-0.001191128;0.9902169),(0.1567937;0.1567937;0.1567937),(21.29823;3.967428;27.61433),(0.0003140897;-0.9999083;-0.0009520566;-0.0135091),(1;0.9999999;1),(21.26591;3.967706;27.6407),(-0.01256629;0.0260564;-0.9995729),23.7864015
,officeTest,16,09-23-24,08:49:46,25.2848203,9.174957,3.314388,5.00695,(0.08781356;0.08781356;0.08781356),353,13.211,4.983929,6.17576,(0.165132;0.165132;0.165132),237,(21.34424;4.619137;24.32391),(0.09708766;-0.006835579;0.0006668163;0.9952522),(0.08781356;0.08781356;0.08781357),(20.49007;3.508292;22.5837),(-0.0450249;0.07950057;0.003594563;0.995811),(0.165132;0.1651321;0.165132),(21.29899;3.970289;27.61765),(0.001663426;-0.9996958;-0.01778252;-0.01701169),(1;1;1),(21.28392;3.969526;27.64448),(-0.01324547;0.01193342;-0.999832),27.9076309
,officeTest,1,09-23-24,08:49:50,29.4047649,24.73931,7.395749,5.218133,(0.2219661;0.2219661;0.2219661),73,5.592966,7.519167,7.896044,(0.3114864;0.3114864;0.3114864),137,(24.8519;5.364676;20.42226),(0.08366688;-0.2264442;0.01952726;0.9702276),(0.2219661;0.2219661;0.2219661),(22.12831;3.798062;20.10861),(-0.0114028;-0.05488538;-0.0006268328;0.9984274),(0.3114864;0.3114864;0.3114864),(21.30038;3.970611;27.61626),(0.007677061;-0.9994636;-0.0236618;-0.02130276),(1;1;1),(21.29829;3.969888;27.6438),(-0.004325356;0.008028612;-0.9999507),34.0595086
,officeTest,10,09-23-24,08:49:58,37.2346697,24.82175,5.933174,4.243143,(0.1449116;0.1449116;0.1449116),172,14.8827,7.912401,5.918235,(0.2530797;0.2530797;0.2530797),80,(21.90164;1.576335;21.56093),(-0.1861493;-0.04909238;-0.009313134;0.98125),(0.1449116;0.1449116;0.1449117),(23.55143;4.802262;19.78773),(0.05036728;-0.1397481;0.007117882;0.9888797),(0.2530797;0.2530797;0.2530797),(21.2945;3.970427;27.61346),(0.01385289;-0.9994875;-0.0258291;-0.01287286),(1;1;1),(21.28396;3.969152;27.64081),(-0.006611589;0.009687964;-0.9999235),39.5680745
,officeTest,7,09-23-24,08:50:02,41.0883379,21.2914,3.657076,4.386314,(0.08994171;0.08994171;0.08994171),265,16.76349,5.171298,7.955666,(0.2243457;0.2243457;0.2243457),174,(20.04516;3.887901;23.8933),(-0.009983887;0.1618797;0.001637877;0.9867586),(0.08994172;0.08994171;0.08994171),(21.70326;2.494456;22.43143),(-0.1375619;-0.03856342;-0.005359917;0.9897277),(0.2243457;0.2243457;0.2243457),(21.29895;3.967318;27.61178),(0.003110902;-0.9997181;-0.007199884;-0.02241288),(1;1;1),(21.29548;3.967517;27.63897),(-0.006880868;0.01749145;-0.9998192),43.2996402
,officeTest,9,09-23-24,08:50:05,44.7977456,7.067306,7.189479,5.806296,(0.219712;0.219712;0.219712),210,24.8455,2.385958,6.742321,(0.09258328;0.09258328;0.09258328),279,(21.13629;3.458221;20.38943),(-0.0353048;0.01118634;0.0003952028;0.999314),(0.219712;0.2197121;0.2197121),(20.29653;4.218076;25.19572),(0.04642029;0.1948388;-0.009231953;0.9796927),(0.09258328;0.09258329;0.09258328),(21.29805;3.969467;27.61407),(0.00586904;-0.9996312;-0.01832499;-0.01916619),(1;0.9999999;1),(21.29074;3.968976;27.64123),(-0.003467571;0.007304214;-0.9999568),47.7524321
,officeTest,6,09-23-24,08:50:10,49.2503154,13.62446,7.823971,4.509675,(0.1896651;0.1896651;0.1896651),130,5.655718,4.11551,4.050415,(0.08751508;0.08751508;0.08751508),63,(22.71013;3.112598;19.73552),(-0.05317239;-0.08860745;-0.004736883;0.9946351),(0.1896651;0.1896651;0.1896651),(21.63948;4.345158;23.50983),(0.04525555;-0.04179198;0.001894921;0.9980991),(0.08751508;0.08751508;0.08751508),(21.29517;3.970893;27.61409),(-0.0005522421;-0.9997312;-0.02306291;0.002329059),(1;1;1),(21.29177;3.970173;27.64139),(-0.008674789;0.01965728;-0.9997615),52.7060586
,officeTest,2,09-23-24,08:50:15,54.2043788,15.70545,6.650447,7.438469,(0.2683396;0.2683396;0.2683396),258,8.550434,5.649661,7.59262,(0.2265068;0.2265068;0.2265068),246,(19.76867;3.945388;20.87744),(-0.001828227;0.1115607;0.0002052398;0.9937559),(0.2683396;0.2683396;0.2683396),(20.77622;3.927913;21.9249),(-0.003749998;0.045928;0.0001724131;0.9989377),(0.2265068;0.2265068;0.2265068),(21.30044;3.970806;27.6138),(-0.003349257;-0.9994;-0.02628779;-0.02230628),(1;1;1),(21.29697;3.969896;27.64109),(-0.004928954;0.00983838;-0.9999307),57.1152674
,officeTest,5,09-23-24,08:50:19,58.6135863,16.46039,5.989697,4.774171,(0.1557695;0.1557695;0.1557695),91,17.11322,7.314335,7.472752,(0.2986384;0.2986384;0.2986384),276,(23.27915;4.295065;21.69608),(0.02555396;-0.160726;0.004162717;0.9866595),(0.1557695;0.1557695;0.1557695),(19.32127;4.680126;20.25186),(0.04592991;0.1307912;-0.006065904;0.9903269),(0.2986384;0.2986384;0.2986384),(21.29958;3.971763;27.61091),(-0.004114541;-0.9993562;-0.0310291;-0.01753756),(1;1;1),(21.31786;3.968851;27.63864),(-0.01698568;0.0265989;-0.9994945),61.3412176
,officeTest,0,09-23-24,08:50:23,62.8448782,9.717854,2.868616,4.958743,(0.07539042;0.07539042;0.07539042),226,8.574109,2.849396,4.606617,(0.06934734;0.06934734;0.06934734),154,(21.10885;3.785364;24.71158),(-0.03184866;0.03316748;0.001057459;0.9989417),(0.07539043;0.07539043;0.07539043),(21.648;3.731445;24.75898),(-0.04148373;-0.06038793;-0.002511875;0.9973094),(0.06934734;0.06934734;0.06934734),(21.30151;3.970755;27.60965),(-0.006735108;-0.9992242;-0.02637037;-0.02846473),(1;0.9999999;1),(21.29525;3.969298;27.63687),(-0.01123019;0.00598029;-0.9999077),65.0327787
