User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,13,09-26-24,11:28:17,14.0867238,24.44125,5.826342,7.541143,(5.765258;5.765258;5.765258),218,16.28583,5.619995,4.464708,(3.12413;3.12413;3.12413),148,(-1.33774;-0.4933068;-3.880607),(-0.1523533;0.1272196;0.01977982;0.9799043),(5.765258;5.765257;5.765257),(1.183496;0.08935845;-3.597476),(-0.1165589;-0.08437797;-0.009938934;0.9895431),(3.12413;3.124131;3.124131),(0.2193399;1.449794;2.014991),(-0.02159294;-0.9996532;-0.006371172;-0.01366533),(1;0.9999999;1),(0.2169024;1.453015;2.041178),(0.05725387;0.1099819;-0.9922773),17.7388921
,spaceTest,2,09-26-24,11:28:25,21.9263009,10.65904,2.584077,6.911645,(2.171237;2.171237;2.171237),35,24.0517,6.267857,6.003146,(4.923438;4.923438;4.923438),162,(0.5257509;2.002744;-0.5271446),(0.104725;-0.06161826;0.006501281;0.9925692),(2.171237;2.171237;2.171237),(1.144028;-0.8366892;-4.377496),(-0.1688655;-0.07150035;-0.01228318;0.9829656),(4.923437;4.923437;4.923438),(0.2076952;1.453992;2.024661),(-0.003368417;-0.9995302;-0.02965312;-0.006987295),(1;1;1),(0.2365514;1.456303;2.050361),(0.05744454;0.1142215;-0.9917771),24.6693273
,spaceTest,5,09-26-24,11:28:29,26.1683196,9.506285,2.861339,6.098215,(2.113961;2.113961;2.113961),206,16.58575,4.326537,7.306915,(3.940586;3.940586;3.940586),165,(0.05018395;1.29258;-0.860288),(-0.02851696;0.02740442;0.0007821028;0.9992173),(2.113961;2.11396;2.113961),(0.6111867;0.6062351;-2.383171),(-0.09467262;-0.0452092;-0.004303866;0.9944721),(3.940586;3.940585;3.940586),(0.2089404;1.45804;2.031816),(-0.007715879;-0.9988853;-0.04554705;-0.009703762),(1;1;1),(0.2376052;1.459304;2.057858),(0.06052409;0.1094621;-0.9921367),29.0892495
,spaceTest,8,09-26-24,11:28:34,30.5884931,8.983836,7.244091,4.529828,(3.97043;3.97043;3.97043),14,20.67764,6.841031,4.964823,(4.338425;4.338425;4.338425),276,(0.748154;3.083617;-5.102526),(0.1113448;-0.03727661;0.004179506;0.9930737),(3.97043;3.97043;3.97043),(-2.121235;2.266185;-4.853387),(0.05451464;0.1624455;-0.00898897;0.9851695),(4.338425;4.338425;4.338425),(0.2119893;1.459425;2.029302),(-0.008304817;-0.9991778;-0.03612198;-0.01642829),(0.9999999;1;0.9999998),(0.2101474;1.462177;2.055554),(0.06460012;0.09162417;-0.9936936),33.5648953
,spaceTest,17,09-26-24,11:28:38,35.0645409,17.96999,3.274787,5.465881,(2.248656;2.248656;2.248656),2,17.04663,3.170236,5.621331,(2.227374;2.227374;2.227374),68,(0.369954;2.842232;-1.115217),(0.2052371;-0.02472576;0.005186748;0.9783862),(2.248656;2.248656;2.248656),(1.21778;2.119881;-1.056067),(0.09895488;-0.1561186;0.01572158;0.9826432),(2.227374;2.227374;2.227374),(0.2107152;1.458741;2.033272),(-0.009762235;-0.9985669;-0.05035533;-0.01527674),(1;1;1),(0.2071278;1.460661;2.058901),(0.06132408;0.1139048;-0.9915903),37.8471976
,spaceTest,4,09-26-24,11:28:42,39.3511722,23.44339,5.879732,6.332314,(4.848856;4.848856;4.848856),177,18.92232,5.574131,7.917733,(5.572942;5.572942;5.572942),128,(0.5564629;-0.589265;-4.034037),(-0.1616663;-0.02792501;-0.004576594;0.9864397),(4.848857;4.848856;4.848856),(1.946528;0.7102079;-3.552392),(-0.06272911;-0.1496941;-0.009516803;0.9866946),(5.572942;5.572942;5.572942),(0.2128712;1.456432;2.02972),(-0.01332128;-0.9987547;-0.04238417;-0.02269525),(0.9999999;1;0.9999999),(0.2116224;1.458857;2.055561),(0.0683063;0.1113088;-0.9914302),41.8854234
,spaceTest,3,09-26-24,11:28:46,43.3827177,14.79604,7.597567,7.682386,(7.21132;7.21132;7.21132),312,10.18236,3.618511,6.869307,(3.017184;3.017184;3.017184),275,(-0.8548716;3.493945;-5.480375),(0.1302424;0.06999706;-0.009218308;0.9889653),(7.21132;7.21132;7.211319),(-0.2468826;1.846094;-1.592675),(0.05254997;0.0630982;-0.003327063;0.9966173),(3.017184;3.017184;3.017184),(0.2142128;1.459467;2.03416),(-0.0136679;-0.9986556;-0.04339171;-0.02484974),(1;1;1),(0.2046008;1.462236;2.059337),(0.05867015;0.1029209;-0.9929547),46.2709976
,spaceTest,7,09-26-24,11:28:52,48.4033439,13.24869,5.121621,4.991547,(3.138668;3.138668;3.138668),48,5.930946,7.641407,6.348019,(5.826999;5.826999;5.826999),317,(1.520877;2.777181;-2.888896),(0.1251948;-0.128011;0.0162918;0.9837043),(3.138668;3.138668;3.138668),(0.2765336;2.86141;-5.517873),(0.09164215;-0.00391166;0.0003599905;0.9957843),(5.826999;5.826999;5.826998),(0.217191;1.459237;2.035384),(-0.01272916;-0.9977689;-0.05354708;-0.03778676),(1;1;1),(0.2127347;1.461266;2.060971),(0.05722106;0.1047472;-0.9928448),52.4122084
,spaceTest,12,09-26-24,11:28:57,53.9111447,9.183698,2.51788,5.793784,(1.765793;1.765793;1.765793),256,6.858025,6.125392,7.437992,(5.481855;5.481855;5.481855),130,(-0.02988303;1.688295;-0.4915987),(0.04441389;0.04780229;-0.002127625;0.9978667),(1.765793;1.765793;1.765793),(1.138803;1.734531;-4.056308),(0.02205396;-0.07530239;0.001665855;0.9969155),(5.481855;5.481855;5.481856),(0.2129613;1.461697;2.037256),(-0.0133749;-0.9975085;-0.06256245;-0.02973085),(1;0.9999999;1),(0.2057423;1.463296;2.063053),(0.06238314;0.1000847;-0.993021),58.2093013
,spaceTest,0,09-26-24,11:29:04,61.2860067,9.264398,5.649717,7.16287,(4.898439;4.898439;4.898439),274,21.40404,3.243759,6.67652,(2.779162;2.779162;2.779162),275,(-0.288327;2.022201;-3.638011),(0.04936403;0.04427793;-0.002190564;0.9977965),(4.898439;4.898439;4.898439),(-0.8097597;1.865088;-1.268443),(0.05797737;0.1497004;-0.008793632;0.9869909),(2.779162;2.779162;2.779162),(0.216246;1.457178;2.036032),(-0.005116961;-0.998381;-0.04350502;-0.03628325),(1;0.9999999;0.9999999),(0.2284639;1.459333;2.063259),(0.06304588;0.0933635;-0.9936299),63.885546
