User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,6,09-25-24,02:30:19,15.4761632,12.35426,6.043793,6.567693,(4.854943;4.854943;4.854943),86,23.50768,3.998769,4.21423,(2.196335;2.196335;2.196335),43,(2.107451;2.006441;-3.439178),(0.04108289;-0.1501326;0.006244109;0.9877922),(4.854943;4.854943;4.854943),(1.790417;3.041002;-1.336532),(0.1772358;-0.1861141;0.03415392;0.9658067),(2.196335;2.196335;2.196335),(0.2755446;1.492682;2.448091),(0.002044389;-0.9984736;-0.03472704;-0.04289925),(1;1;1),(0.2669217;1.494107;2.47527),(0.07453089;0.1026469;-0.9919136),20.9627601
,spaceTest,17,09-25-24,02:30:28,24.4890437,24.36497,2.075188,5.722027,(1.557628;1.557628;1.557628),55,20.46916,2.973311,7.077387,(2.683408;2.683408;2.683408),207,(1.035493;2.350754;0.4720341),(0.1880789;-0.1814591;0.03538122;0.9645969),(1.557628;1.557628;1.557628),(-0.150713;0.9030992;-0.6508148),(-0.09343762;0.06705283;0.006307233;0.9933447),(2.683408;2.683408;2.683408),(0.2683243;1.494922;2.438927),(0.02412474;-0.9972966;-0.06898397;-0.007663008),(1;1;1),(0.2608834;1.494002;2.467408),(0.07143675;0.08917957;-0.9934403),29.1137451
,spaceTest,16,09-25-24,02:30:39,35.9759638,23.90961,3.265632,5.301705,(2.263174;2.263174;2.263174),266,14.36745,7.05008,5.484759,(4.76991;4.76991;4.76991),207,(-0.9196781;1.473687;-0.9230983),(-0.001918518;0.170482;0.0003319326;0.9853589),(2.263174;2.263174;2.263174),(-0.00564605;0.08370328;-4.693863),(-0.09688844;0.01994286;0.00194176;0.9950936),(4.769909;4.76991;4.76991),(0.2804676;1.487597;2.441406),(0.00413702;-0.9992079;-0.01477394;-0.03671769),(1;1;1),(0.3099856;1.489743;2.472685),(0.06961945;0.08673988;-0.9937828),40.5605678
,spaceTest,15,09-25-24,02:30:50,46.0379705,21.47965,6.349857,7.427303,(6.054482;6.054482;6.054482),87,8.149879,7.694717,5.949278,(5.525795;5.525795;5.525795),84,(2.645687;2.190793;-3.927538),(0.05066891;-0.1775249;0.00915271;0.9827684),(6.054482;6.054482;6.054482),(1.223668;2.229355;-5.247911),(0.04758387;-0.06160727;0.002940448;0.9969612),(5.525796;5.525795;5.525796),(0.2709798;1.489026;2.431106),(0.01705675;-0.9990838;-0.03835291;0.008358873),(1;0.9999999;1),(0.2654704;1.490229;2.459004),(0.07321239;0.08934391;-0.9933047),50.4469163
,spaceTest,12,09-25-24,02:30:59,55.0562446,15.45877,7.700705,4.96095,(4.736824;4.736824;4.736824),3,8.437202,4.061419,4.435963,(2.176746;2.176746;2.176746),90,(1.287192;4.17003;-5.035953),(0.1699531;-0.06681926;0.01155116;0.9831163),(4.736824;4.736824;4.736824),(1.387235;1.799834;-1.517356),(0.037665;-0.1378067;0.005244353;0.9897289),(2.176746;2.176746;2.176745),(0.2688512;1.487782;2.420905),(0.01671996;-0.997123;-0.03529921;-0.06496305),(1;1;1),(0.2665099;1.489292;2.448141),(0.0704074;0.09083143;-0.9933707),59.7748001
,spaceTest,7,09-25-24,02:31:05,61.6952038,17.12774,2.122041,7.023975,(1.863332;1.863332;1.863332),214,9.735742,4.440904,5.316778,(2.862785;2.862785;2.862785),62,(0.2867042;1.169225;0.2393483),(-0.07330516;-0.002155774;-0.000158456;0.9973072),(1.863332;1.863332;1.863332),(1.660931;2.325232;-1.770725),(0.09148268;-0.157544;0.01465947;0.9831561),(2.862785;2.862785;2.862785),(0.2772077;1.493901;2.435983),(0.01370785;-0.9950788;-0.05123918;-0.0836951),(1;0.9999999;1),(0.3041086;1.493957;2.4706),(0.15428;-0.08574826;-0.9842986),66.128651
,spaceTest,5,09-25-24,02:31:14,70.5809544,21.08537,5.412211,5.389402,(3.735743;3.735743;3.735743),242,9.253502,6.720488,5.439618,(4.426082;4.426082;4.426082),332,(-1.532436;0.7605397;-3.027638),(-0.06198437;0.1587863;0.009988957;0.9853147),(3.735743;3.735743;3.735743),(-0.2894178;2.837137;-4.214175),(0.09951337;0.04214489;-0.004218725;0.9941344),(4.426082;4.426082;4.426081),(0.2754359;1.487472;2.435876),(0.02115274;-0.9993163;-0.0303253;0.0001335227),(1;1;1),(0.2693333;1.489485;2.464026),(0.07798499;0.1064997;-0.9912423),74.9925409
,spaceTest,1,09-25-24,02:31:22,78.4897402,19.1724,4.798182,7.783926,(4.723329;4.723329;4.723329),222,13.37085,7.156093,7.355568,(6.463283;6.463283;6.463283),293,(-0.299388;0.3869877;-2.508994),(-0.1085201;0.05727182;0.00626259;0.9924234),(4.723329;4.723329;4.723329),(-0.584819;2.361307;-4.834752),(0.05958341;0.05860161;-0.003503963;0.9964956),(6.463283;6.463283;6.463283),(0.2711738;1.48483;2.417976),(0.01971559;-0.9983274;-0.01799213;-0.05128522),(1;1;1),(0.2686398;1.487725;2.44547),(0.06963687;0.09398411;-0.9931349),82.0311615
,spaceTest,13,09-25-24,02:31:31,87.9366357,12.06436,4.366838,6.274214,(3.3476;3.3476;3.3476),249,21.60064,3.111216,7.374164,(2.947754;2.947754;2.947754),323,(-0.5048095;1.244065;-1.958384),(-0.02688455;0.08693365;0.002346915;0.9958485),(3.3476;3.3476;3.3476),(-0.4690452;2.526636;-0.6602792),(0.1565387;0.1151964;-0.01838648;0.9807586),(2.947754;2.947754;2.947754),(0.2678021;1.484994;2.433131),(0.02688017;-0.9994699;-0.01572044;-0.009500183),(1;1;1),(0.262828;1.488002;2.460644),(0.07456366;0.09036496;-0.9931121),91.9581409
,spaceTest,11,09-25-24,02:31:39,95.0059201,9.59502,7.990448,6.463171,(6.257913;6.257913;6.257913),207,18.23945,2.420783,4.329155,(1.318766;1.318766;1.318766),291,(0.3421735;0.7571225;-5.642498),(-0.04514141;-0.00433602;-0.0001959357;0.9989712),(6.257913;6.257913;6.257913),(-0.2902267;1.895106;-0.0244946),(0.07960634;0.112099;-0.00900972;0.9904623),(1.318766;1.318766;1.318766),(0.2721125;1.488019;2.427987),(0.01942166;-0.9985533;-0.03004264;-0.04014328),(0.9999999;0.9999999;1),(0.2720534;1.488031;2.427843),(0.0805046;0.06175126;-0.9948395),100.2485092
