User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,11,09-25-24,05:23:31,11.8627167,23.74819,6.370842,6.548746,(0.1790763;0.1790763;0.1790763),224,13.03508,3.947148,4.676971,(0.07446626;0.07446626;0.07446626),259,(53.37046;-2.981209;-4.458315),(-0.01016106;0.9897527;0.09393346;0.1070645),(0.1790763;0.1790763;0.1790763),(53.76747;-1.401757;-7.236348),(0.004431964;0.9905808;-0.03305752;0.1328054),(0.07446626;0.07446626;0.07446627),(54.83228;-1.671872;-11.13612),(-0.05394935;-0.2424613;-0.04071418;0.9678038),(0.9999999;0.9999999;0.9999999),(54.83195;-1.668763;-11.17957),(-0.5159334;0.1133618;0.8490931),16.2236721
,cemeteryTest,14,09-25-24,05:23:38,18.6443163,22.33228,3.521494,4.676525,(0.06996552;0.06996552;0.06996552),93,7.561212,2.355402,4.428081,(0.04134847;0.04134847;0.04134847),77,(51.98938;-1.162553;-8.657232),(0.02772605;0.9081564;-0.06093153;0.413244),(0.06996553;0.06996552;0.06996552),(53.53434;-1.243992;-9.193035),(0.02622251;0.9529535;-0.08635613;0.2893695),(0.04134846;0.04134847;0.04134846),(54.83401;-1.671119;-11.13574),(-0.06531455;-0.2293486;-0.0408067;0.9702928),(0.9999999;1;1),(54.85774;-1.67107;-11.16475),(-0.5018601;0.1152268;0.8572226),21.3904542
,cemeteryTest,5,09-25-24,05:23:43,23.4314335,6.129169,3.651866,4.527844,(0.0653548;0.0653548;0.0653548),303,14.13291,6.297568,7.803605,(0.1990559;0.1990559;0.1990559),170,(53.41658;-0.8754706;-7.843331),(0.02183344;0.9738001;-0.1064267;0.1997751),(0.06535482;0.0653548;0.06535483),(51.43578;-2.168339;-5.625),(-0.01047978;0.9615043;0.03703441;0.272081),(0.1990559;0.1990559;0.1990559),(54.82856;-1.668809;-11.13982),(-0.07423336;-0.2476662;-0.04039703;0.9651523),(1;1;0.9999999),(54.84285;-1.668378;-11.17532),(-0.5053738;0.08934651;0.8582568),26.8071845
,cemeteryTest,13,09-25-24,05:23:48,28.6618745,13.50936,7.549698,6.469151,(0.197345;0.197345;0.197345),9,18.83352,5.341626,5.353572,(0.1187274;0.1187274;0.1187274),38,(51.43454;1.268955;-4.802545),(0.0470007;0.951649;-0.1871044;0.2390546),(0.197345;0.197345;0.197345),(51.62553;0.614323;-7.091497),(0.0680384;0.9239504;-0.1953978;0.3217238),(0.1187274;0.1187274;0.1187274),(54.83078;-1.670593;-11.13599),(-0.06998455;-0.2305429;-0.03851929;0.9697775),(1;1;1),(54.84472;-1.669824;-11.17164),(-0.4969472;0.07706501;0.8643481),32.1604447
,cemeteryTest,7,09-25-24,05:23:55,35.9941752,5.079415,6.896574,6.045611,(0.1644657;0.1644657;0.1644657),208,5.533197,6.774057,5.826082,(0.1557977;0.1557977;0.1557977),57,(51.94726;-1.471181;-4.840936),(0.003142863;0.9769183;-0.01440762;0.2131038),(0.1644657;0.1644657;0.1644657),(51.34238;-0.549736;-5.397848),(0.02238589;0.9596047;-0.07990606;0.2688358),(0.1557977;0.1557977;0.1557977),(54.82948;-1.67536;-11.13296),(-0.04745619;-0.2323641;-0.03767227;0.9707398),(1;1;0.9999999),(54.84028;-1.672722;-11.16899),(-0.5026098;0.120277;0.8560943),40.0010893
,cemeteryTest,15,09-25-24,05:24:02,42.1842865,19.69912,7.059773,4.874605,(0.143643;0.143643;0.143643),126,14.58785,6.571348,6.256884,(0.1669253;0.1669253;0.1669253),97,(49.72993;-2.368623;-5.675221),(-0.01693831;0.9293268;0.04296669;0.3663588),(0.143643;0.143643;0.143643),(50.35321;-1.159489;-6.049712),(0.01345273;0.9349573;-0.03566056;0.352707),(0.1669254;0.1669253;0.1669254),(54.82508;-1.676716;-11.13325),(-0.0460409;-0.231927;-0.02726287;0.9712605),(1;1;0.9999999),(54.83754;-1.674054;-11.16832),(-0.5068567;0.1016162;0.8560092),45.2660418
,cemeteryTest,16,09-25-24,05:24:07,47.4236023,20.00424,2.302137,5.949437,(0.05727063;0.05727063;0.05727063),350,15.18627,3.562633,4.633169,(0.0672144;0.0672144;0.0672144),325,(53.96606;-0.5697911;-9.124769),(0.04645055;0.9530422;-0.2269289;0.1950801),(0.05727065;0.05727063;0.05727065),(53.74375;-0.4571414;-7.822759),(0.02626474;0.9736836;-0.1650798;0.1549163),(0.0672144;0.0672144;0.0672144),(54.8254;-1.673906;-11.13592),(-0.0574226;-0.2396611;-0.03127942;0.9686521),(1;0.9999999;0.9999999),(54.83744;-1.672295;-11.17096),(-0.5123214;0.1059538;0.8522155),50.7013425
,cemeteryTest,2,09-25-24,05:24:13,53.4805792,22.43673,6.792781,4.988504,(0.144066;0.144066;0.144066),346,20.14207,7.60518,6.834948,(0.217515;0.217515;0.217515),131,(52.42953;1.850624;-5.147635),(0.04676899;0.951428;-0.24308;0.1830563),(0.144066;0.144066;0.144066),(49.22706;-2.489363;-5.33498),(-0.01885173;0.9261146;0.04669818;0.3738659),(0.2175151;0.217515;0.2175151),(54.82234;-1.67451;-11.13572),(-0.05701936;-0.2462094;-0.02823348;0.967126),(1;0.9999999;0.9999999),(54.81346;-1.671197;-11.18487),(-0.5103965;0.09631088;0.8545213),57.3375698
,cemeteryTest,1,09-25-24,05:24:19,59.3446852,16.45033,4.002945,4.459303,(0.07314473;0.07314473;0.07314473),5,23.7345,4.659945,5.918747,(0.1183836;0.1183836;0.1183836),217,(52.97131;0.06407547;-7.82385),(0.0535538;0.9456673;-0.2061748;0.2456366),(0.07314473;0.07314473;0.07314473),(53.58125;-2.664538;-6.301726),(-0.01221384;0.9874167;0.09706665;0.124246),(0.1183836;0.1183836;0.1183836),(54.81821;-1.673288;-11.13914),(-0.06569009;-0.2429374;-0.0312174;0.9673117),(0.9999999;1;1),(54.86354;-1.674208;-11.15348),(-0.5093539;0.1033041;0.8543304),62.7477327
,cemeteryTest,17,09-25-24,05:24:25,65.1008265,14.23863,2.402776,4.145779,(0.04038965;0.04038965;0.04038965),55,21.89152,4.987095,7.079376,(0.1494732;0.1494732;0.1494732),45,(53.29721;-1.041056;-9.28217),(0.04359567;0.933521;-0.121701;0.3344053),(0.04038965;0.04038965;0.04038964),(51.39102;0.3470725;-7.521708),(0.07108633;0.9115512;-0.1781652;0.3637009),(0.1494732;0.1494732;0.1494732),(54.81862;-1.6766;-11.13325),(-0.04756483;-0.241239;-0.03687168;0.9685979),(1;1;1),(54.8357;-1.674502;-11.16577),(-0.503651;0.1059;0.8573909),69.0322554
