User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,9,09-26-24,04:52:30,8.7661658,11.51754,3.283516,6.629874,(0.08728331;0.08728331;0.08728331),213,24.14858,7.381601,6.90589,(0.2194698;0.2194698;0.2194698),153,(53.26786;-1.960516;-8.172832),(-0.009793038;0.9707586;0.04020334;0.2364648),(0.08728331;0.08728331;0.08728331),(49.44921;-4.13951;-5.594055),(-0.05755391;0.9161684;0.1424416;0.3701802),(0.2194698;0.2194698;0.2194698),(54.80366;-1.683433;-11.13825),(-0.04722853;-0.2930548;0.02043234;0.9547099),(1;1;1),(54.83792;-1.683569;-11.14604),(-0.4957053;0.08469836;0.8643352),14.0055935
,cemeteryTest,2,09-26-24,04:52:38,16.8944428,12.63766,6.907182,7.108287,(0.1976664;0.1976664;0.1976664),336,23.34078,4.967917,6.776333,(0.1440422;0.1440422;0.1440422),217,(52.17556;0.8541708;-5.056945),(0.03698732;0.9627715;-0.1780454;0.2000071),(0.1976665;0.1976664;0.1976665),(53.4344;-2.547821;-5.960075),(-0.01047097;0.9883127;0.0800186;0.1293273),(0.1440423;0.1440423;0.1440423),(54.80848;-1.677373;-11.1205),(-0.08002431;-0.2487927;-0.01982836;0.9650415),(0.9999999;1;1),(54.79316;-1.677182;-11.15923),(-0.3741483;0.1196489;0.9196128),22.6695077
,cemeteryTest,11,09-26-24,04:52:45,24.1686387,24.42449,4.3442,6.384884,(0.1196876;0.1196876;0.1196876),275,23.3421,3.307498,7.459337,(0.1055532;0.1055532;0.1055532),16,(54.11663;-1.171028;-6.415266),(0.003940427;0.9958857;-0.05401063;0.07265635),(0.1196876;0.1196876;0.1196876),(52.71136;-0.1017072;-8.642487),(0.07787524;0.9144288;-0.2120301;0.335855),(0.1055532;0.1055532;0.1055532),(54.80506;-1.687029;-11.10824),(-0.03623962;-0.2814371;0.001885626;0.9588933),(1;0.9999999;1),(54.84994;-1.686872;-11.10978),(-0.4801961;0.1162214;0.8694263),32.2653882
,cemeteryTest,14,09-26-24,04:52:55,33.8165728,17.02526,5.83226,4.418657,(0.1059196;0.1059196;0.1059196),89,20.44485,3.462917,6.276436,(0.09113573;0.09113573;0.09113573),270,(50.1996;-1.188794;-7.149179),(0.01697899;0.9080631;-0.03698678;0.4168514),(0.1059196;0.1059196;0.1059196),(54.06206;-1.372633;-7.506454),(0.004314092;0.9938911;-0.04205894;0.1019459),(0.09113575;0.09113573;0.09113576),(54.80964;-1.68486;-11.11227),(-0.04273194;-0.2770135;-0.004328587;0.9599056),(1;0.9999999;0.9999999),(54.85442;-1.686811;-11.11541),(-0.4872596;0.1226123;0.8645921),39.1939467
,cemeteryTest,12,09-26-24,04:53:02,40.6949564,23.94653,4.340179,5.335731,(0.09957002;0.09957002;0.09957002),218,5.667973,5.868839,5.705823,(0.1322251;0.1322251;0.1322251),223,(53.52253;-2.579439;-6.63834),(-0.01329859;0.9857163;0.09443469;0.1388117),(0.09957005;0.09957001;0.09957003),(52.17525;-1.263063;-5.859568),(0.008095971;0.9725602;-0.0342376;0.2299758),(0.1322251;0.1322251;0.1322251),(54.81019;-1.677787;-11.11957),(-0.06700952;-0.2621561;-0.02827497;0.9622809),(1;0.9999999;1),(54.80028;-1.678257;-11.15031),(-0.4936769;0.07910591;0.866037),47.9458181
,cemeteryTest,6,09-26-24,04:53:11,49.4418364,21.29648,5.780743,7.261768,(0.1769895;0.1769895;0.1769895),36,8.384066,6.165887,6.624936,(0.1622168;0.1622168;0.1622168),311,(50.89644;0.885453;-7.036061),(0.07900301;0.9067178;-0.1963805;0.3647687),(0.1769895;0.1769895;0.1769895),(52.34349;-0.301299;-5.555278),(0.02309532;0.9721941;-0.1090153;0.2059632),(0.1622169;0.1622168;0.1622169),(54.80805;-1.681682;-11.11086),(-0.06110155;-0.2624413;-0.02180892;0.9627645),(1;0.9999999;1),(54.81882;-1.683109;-11.13167),(-0.4886593;0.08251747;0.8685595),53.2326893
,cemeteryTest,7,09-26-24,04:53:16,54.7316376,6.562667,4.541982,5.785283,(0.1039286;0.1039286;0.1039286),202,14.59059,5.412057,5.534655,(0.1216228;0.1216228;0.1216228),30,(52.55518;-1.545803;-7.138137),(0.003778649;0.9668502;-0.01433186;0.2549137),(0.1039286;0.1039286;0.1039286),(51.49053;0.2799447;-7.061763),(0.05993784;0.9266646;-0.1678201;0.3309632),(0.1216228;0.1216228;0.1216228),(54.80832;-1.681315;-11.11402),(-0.06282573;-0.2745507;-0.02891093;0.9590824),(0.9999999;0.9999999;0.9999999),(54.81792;-1.682391;-11.1344),(-0.4859687;0.1056407;0.8675579),59.7072165
,cemeteryTest,1,09-26-24,04:53:22,61.2172323,23.81733,6.560174,5.876994,(0.1655887;0.1655887;0.1655887),283,11.92155,2.5033,6.179449,(0.06211779;0.06211779;0.06211779),5,(53.72502;-0.1675918;-4.191322),(0.008214772;0.9913697;-0.1058004;0.07697397),(0.1655887;0.1655887;0.1655887),(53.47398;-0.8140638;-9.112297),(0.04974178;0.942994;-0.1646205;0.2849354),(0.06211779;0.06211779;0.06211779),(54.80696;-1.680925;-11.11667),(-0.06446755;-0.2811506;-0.02551008;0.9571559),(1;1;0.9999999),(54.82008;-1.681883;-11.1364),(-0.5074012;0.1013588;0.8557147),67.3925466
,cemeteryTest,10,09-26-24,04:53:30,68.8921514,21.22481,2.666021,7.017965,(0.07885037;0.07885037;0.07885037),8,12.18683,5.35555,6.973176,(0.1500928;0.1500928;0.1500928),91,(53.37149;-0.3111106;-9.056675),(0.07410233;0.9244007;-0.2358017;0.2904994),(0.0788504;0.07885037;0.0788504),(51.02424;-0.9820529;-7.214998),(0.02400911;0.924885;-0.05924103;0.3748358),(0.1500929;0.1500928;0.1500929),(54.80759;-1.681073;-11.11594),(-0.06230317;-0.2739641;-0.02294211;0.9594455),(1;1;1),(54.81577;-1.681457;-11.13881),(-0.5037224;0.09684278;0.8584107),73.8790702
,cemeteryTest,0,09-26-24,04:53:36,75.3767257,20.23061,6.914656,6.352183,(0.1839162;0.1839162;0.1839162),221,12.45412,3.280569,7.367918,(0.09723676;0.09723676;0.09723676),133,(52.29165;-2.611323;-4.254949),(-0.01106593;0.9826261;0.06232452;0.1744686),(0.1839162;0.1839161;0.1839162),(52.54365;-1.698667;-8.636731),(-0.0009905874;0.9323778;0.002555091;0.3614751),(0.09723678;0.09723676;0.09723676),(54.80823;-1.680254;-11.11835),(-0.06735969;-0.2855904;-0.0237947;0.9556854),(1;0.9999999;1),(54.82254;-1.68103;-11.13771),(-0.4989527;0.08625676;0.862321),80.5833023
,cemeteryTest,13,09-26-24,04:53:43,82.0859189,17.46599,5.650818,6.488371,(0.151011;0.151011;0.151011),19,24.67896,6.166981,7.949542,(0.2119135;0.2119135;0.2119135),18,(51.35503;0.7145556;-6.943005),(0.06998152;0.9206319;-0.1945192;0.3312127),(0.151011;0.151011;0.151011),(50.89743;1.786621;-6.788619),(0.0951241;0.8999837;-0.2473352;0.3461301),(0.2119135;0.2119135;0.2119134),(54.80646;-1.681788;-11.11891),(-0.06191778;-0.2871063;-0.01862911;0.9557139),(0.9999999;1;1),(54.81839;-1.682066;-11.13801),(-0.4906946;0.09316497;0.86633),87.5616701
,cemeteryTest,3,09-26-24,04:53:52,91.2138554,6.42055,6.112201,6.682737,(0.1614852;0.1614852;0.1614852),26,24.4047,2.223952,4.915142,(0.04717058;0.04717058;0.04717058),283,(51.34975;-0.9069774;-6.083481),(0.01893892;0.9531234;-0.06103372;0.2957567),(0.1614852;0.1614852;0.1614852),(54.47987;-1.306077;-8.72262),(0.005319337;0.9946088;-0.07897899;0.06698819),(0.04717059;0.04717058;0.04717059),(54.80325;-1.691497;-11.11239),(-0.02748339;-0.2673807;0.03891597;0.9624125),(0.9999999;1;1),(54.81872;-1.689089;-11.12956),(-0.4868354;0.09445091;0.8683593),95.7239242
,cemeteryTest,8,09-26-24,04:53:58,97.3562098,7.444608,3.402183,7.879937,(0.1061961;0.1061961;0.1061961),122,5.920978,6.223519,7.265728,(0.1785836;0.1785836;0.1785836),211,(52.58077;-1.625012;-8.503724),(0.003062062;0.9381679;-0.00830106;0.3460676),(0.1061962;0.1061961;0.1061962),(51.575;-1.673219;-5.755951),(0.0002680765;0.963355;-0.0009628116;0.2682278),(0.1785836;0.1785836;0.1785836),(54.80855;-1.685725;-11.11252),(-0.04607394;-0.2938915;-0.002276252;0.954725),(1;1;0.9999999),(54.82166;-1.684736;-11.13216),(-0.4951661;0.1107994;0.8616864),101.9658776
,cemeteryTest,16,09-26-24,04:54:05,103.4659944,6.091058,5.523139,4.146605,(0.09051839;0.09051839;0.09051839),47,13.29336,3.238366,4.522404,(0.05913879;0.05913879;0.05913879),56,(51.53523;-0.7375715;-6.728714),(0.02692341;0.9456708;-0.08116836;0.3136775),(0.09051841;0.09051839;0.09051841),(52.57246;-0.9441684;-8.764305),(0.04147432;0.9229275;-0.1039151;0.3683563),(0.0591388;0.05913879;0.0591388),(54.80627;-1.6841;-11.11697),(-0.05049018;-0.2758545;-0.006018261;0.9598535),(1;1;0.9999999),(54.81273;-1.683047;-11.1415),(-0.5104675;0.09678143;0.8544168),109.081077
,cemeteryTest,17,09-26-24,04:54:12,110.5831499,17.97525,7.77235,7.123653,(0.2286665;0.2286665;0.2286665),174,24.00991,3.857108,4.54921,(0.07548858;0.07548858;0.07548858),63,(50.20473;-3.159872;-4.530375),(-0.02726644;0.9499421;0.08664759;0.2989297),(0.2286666;0.2286665;0.2286666),(51.48079;-0.4194126;-8.843916),(0.07055093;0.8742825;-0.1337204;0.4612717),(0.07548859;0.07548858;0.07548858),(54.8068;-1.681526;-11.11853),(-0.06360324;-0.284861;-0.01463303;0.9563445),(1;1;0.9999999),(54.84581;-1.683095;-11.12212),(-0.4863875;0.1145599;0.8661938),115.2482929
,cemeteryTest,15,09-26-24,04:54:18,116.7482841,19.6321,2.772105,5.416948,(0.06264786;0.06264786;0.06264786),333,15.18125,5.696042,6.893716,(0.1598401;0.1598401;0.1598401),352,(53.74432;-0.4330346;-8.679463),(0.04444088;0.9554745;-0.2126712;0.199661),(0.06264787;0.06264786;0.06264787),(52.00721;0.6011782;-6.457129),(0.05273638;0.9446652;-0.1900668;0.262109),(0.1598401;0.1598401;0.1598401),(54.81163;-1.681391;-11.12176),(-0.06550299;-0.2844696;-0.01565077;0.9563167),(1;1;1),(54.8563;-1.683385;-11.12254),(-0.4903607;0.07180405;0.8685533),120.8561245
,cemeteryTest,5,09-26-24,04:54:23,122.3553513,7.350287,5.696724,5.396839,(0.1218098;0.1218098;0.1218098),327,19.11157,2.909513,4.131718,(0.05000038;0.05000038;0.05000038),258,(52.18004;-0.3630035;-6.186467),(0.02805643;0.9636121;-0.1121816;0.2409979),(0.1218098;0.1218098;0.1218098),(54.09914;-1.522522;-8.127231),(0.003031589;0.992837;-0.02580991;0.116617),(0.05000039;0.05000037;0.05000039),(54.81169;-1.68251;-11.11861),(-0.06068724;-0.2759998;-0.01319582;0.9591492),(1;1;1),(54.82336;-1.682605;-11.13757),(-0.4935746;0.1015374;0.8637494),129.2422364
,cemeteryTest,4,09-26-24,04:54:32,130.7411177,5.367551,4.323144,5.088367,(0.0868237;0.0868237;0.0868237),256,20.58319,3.300875,6.191229,(0.08577048;0.08577048;0.08577048),6,(52.82394;-1.258339;-7.283018),(0.01161156;0.9704653;-0.04770983;0.2361907),(0.08682371;0.08682369;0.08682371),(53.00994;-0.06298268;-8.558797),(0.07132315;0.9264136;-0.2256187;0.2928602),(0.08577049;0.08577049;0.0857705),(54.80972;-1.684248;-11.12097),(-0.05871485;-0.2799777;-0.01447138;0.9581),(1;0.9999999;0.9999999),(54.84744;-1.685575;-11.12717),(-0.5069904;0.09079301;0.8571507),135.3354521
