User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,9,09-23-24,09:56:04,9.9514517,20.37253,3.09615,5.860628,(0.1011021;0.1011021;0.1011021),212,13.91553,4.833877,5.019829,(0.130591;0.130591;0.130591),269,(20.49685;3.399487;24.68094),(-0.1077968;0.1057242;0.0115297;0.9884682),(0.1011021;0.1011021;0.1011021),(19.94567;4.507844;23.0245),(0.03952374;0.1251025;-0.004987693;0.9913437),(0.130591;0.130591;0.130591),(21.17895;4.111378;27.83309),(-0.02567677;-0.9989828;-0.03676755;0.004709825),(1;1;1),(21.18597;4.115076;27.8778),(-0.004740396;-0.003839836;-0.9999741),12.9505955
,officeTest,17,09-23-24,09:56:08,14.5045254,12.18168,5.9484,5.241017,(0.1666042;0.1666042;0.1666042),298,9.147465,2.84428,4.779562,(0.07193233;0.07193233;0.07193233),159,(19.81397;4.758562;21.91578),(0.0539583;0.1128994;-0.006140235;0.9921213),(0.1666042;0.1666042;0.1666042),(21.21721;3.687085;24.95959),(-0.07159908;-0.007698101;-0.0005526118;0.9974037),(0.07193233;0.07193233;0.07193232),(21.17319;4.098581;27.81063),(-0.00809523;-0.9997645;-0.00311892;0.01989314),(1;1;1),(21.1742;4.106047;27.85395),(-0.01029128;0.01136263;-0.9998696),16.8869669
,officeTest,7,09-23-24,09:56:12,18.3917628,5.976055,2.896843,5.386485,(0.08195361;0.08195361;0.08195361),40,15.55285,5.824686,5.943314,(0.1876887;0.1876887;0.1876887),274,(21.25413;4.432731;24.92148),(0.05695928;-0.01419727;0.0008100633;0.9982752),(0.08195362;0.08195361;0.08195361),(19.3231;4.451588;22.06825),(0.0286195;0.1549531;-0.00449083;0.987497),(0.1876887;0.1876887;0.1876887),(21.17184;4.101429;27.81408),(-0.009751457;-0.9995902;-0.01756021;0.02039584),(1;0.9999999;1),(21.17246;4.107711;27.85831),(-0.01110459;-0.004502308;-0.9999235),20.6474082
,officeTest,14,09-23-24,09:56:16,22.1445962,18.15848,6.763663,5.105536,(0.1898438;0.1898438;0.1898438),197,15.18236,4.84242,6.143103,(0.1609912;0.1609912;0.1609912),338,(20.40744;2.326143;20.96809),(-0.1256357;0.05499649;0.006975605;0.9905263),(0.1898438;0.1898437;0.1898438),(20.59508;5.56458;23.05306),(0.1469607;0.05939247;-0.008840475;0.9873181),(0.1609912;0.1609911;0.1609912),(21.17049;4.10325;27.81848),(0.0004366407;-0.9996427;-0.02532711;0.008530423),(1;1;0.9999999),(21.15483;4.109286;27.86385),(0.004842849;-0.01649154;-0.9998434),24.244326
,officeTest,8,09-23-24,09:56:19,25.7433355,23.91621,5.745943,4.872979,(0.1600086;0.1600086;0.1600086),155,11.53056,2.403021,7.956082,(0.101881;0.101881;0.101881),292,(22.05587;1.858988;22.00387),(-0.1806235;-0.07434209;-0.01369298;0.9806432),(0.1600086;0.1600086;0.1600086),(20.66055;4.32972;25.42214),(0.04693166;0.1048888;-0.004955492;0.9933636),(0.101881;0.101881;0.1018809),(21.17048;4.098496;27.80989),(-0.01044225;-0.9998372;-0.007827342;0.01246448),(1;1;0.9999999),(21.1951;4.104047;27.85137),(-0.01664463;0.03162779;-0.9993497),27.5654245
,officeTest,2,09-23-24,09:56:23,29.0637229,15.884,6.332386,7.52307,(0.2586358;0.2586358;0.2586358),204,6.446962,6.655987,5.235283,(0.183184;0.183184;0.183184),68,(20.25063;2.78537;21.43004),(-0.1003114;0.07108656;0.007185495;0.9923874),(0.2586358;0.2586358;0.2586358),(21.70251;4.705995;21.16492),(0.04502836;-0.03989925;0.001799861;0.998187),(0.183184;0.183184;0.183184),(21.17005;4.102895;27.81477),(-0.007590191;-0.9995795;-0.02484264;0.01289136),(1;1;1),(21.16191;4.108738;27.85978),(-0.006310286;-0.02001974;-0.9997645),30.9190875
,officeTest,15,09-23-24,09:56:26,32.4181325,12.51175,4.611475,7.470866,(0.1842775;0.1842775;0.1842775),145,18.58278,5.106435,6.440448,(0.1812132;0.1812132;0.1812132),239,(21.59566;3.605515;23.13842),(-0.052878;-0.04528989;-0.002400671;0.9975706),(0.1842775;0.1842775;0.1842775),(19.522;3.628637;22.7094),(-0.04370633;0.1552941;0.00687759;0.986877),(0.1812132;0.1812133;0.1812132),(21.17003;4.104883;27.81628),(-0.008347327;-0.9991364;-0.03736069;0.01615012),(0.9999999;1;1),(21.16827;4.109337;27.86067),(-0.01275526;-0.005639412;-0.9998986),34.0848609
,officeTest,4,09-23-24,09:56:29,35.6049838,6.403089,7.872264,7.975651,(0.3298858;0.3298858;0.3298858),163,15.51762,5.179045,7.965139,(0.2235377;0.2235377;0.2235377),110,(21.14292;3.818404;19.89821),(-0.01803869;0.001672164;3.01686E-05;0.9998359),(0.3298858;0.3298858;0.3298858),(22.33368;3.959171;22.56934),(-0.01340756;-0.1089851;-0.001470116;0.9939519),(0.2235376;0.2235377;0.2235377),(21.1694;4.104152;27.81469),(-0.009430743;-0.9991739;-0.03552029;0.0173462),(0.9999999;0.9999999;0.9999998),(21.16367;4.109057;27.85997),(-0.02780099;-0.02839253;-0.9991974),37.5168985
,officeTest,5,09-23-24,09:56:33,39.0149482,16.95358,3.433357,4.117195,(0.07720654;0.07720654;0.07720654),108,24.7543,6.993338,6.786291,(0.2729322;0.2729322;0.2729322),105,(22.00966;3.983627;24.32698),(-0.01654522;-0.1180941;-0.001967939;0.9928626),(0.07720654;0.07720655;0.07720654),(23.96451;3.664756;20.65232),(-0.0279879;-0.1849727;-0.005270115;0.9823309),(0.2729322;0.2729322;0.2729321),(21.16818;4.103221;27.81424),(-0.009647946;-0.999208;-0.03199104;0.02160838),(1;1;1),(21.13838;4.109419;27.86086),(0.07808367;-0.04683623;-0.9958322),41.4919663
,officeTest,1,09-23-24,09:56:37,42.9904221,19.364,7.190586,4.485235,(0.1785909;0.1785909;0.1785909),298,10.50633,3.38684,5.18528,(0.09330235;0.09330235;0.09330235),52,(18.60132;5.717549;20.82111),(0.10504;0.1744315;-0.01871777;0.9788718),(0.1785909;0.1785909;0.1785909),(21.49262;4.602326;24.41794),(0.07296737;-0.04665832;0.003417396;0.9962364),(0.09330235;0.09330234;0.09330235),(21.17411;4.100434;27.81086),(-0.0291381;-0.9989209;-0.02046872;0.02981553),(1;1;1),(21.18042;4.105912;27.85436),(-0.01530353;-0.004828237;-0.9998682),46.5683029
,officeTest,11,09-23-24,09:56:42,48.0659493,6.442091,7.248183,5.054813,(0.1926085;0.1926085;0.1926085),155,20.90824,6.522328,6.86362,(0.2502702;0.2502702;0.2502702),319,(21.24158;3.586798;20.53698),(-0.03517664;-0.004800325;-0.0001689658;0.9993696),(0.1926085;0.1926085;0.1926085),(19.33998;6.220058;21.41766),(0.1521788;0.1373724;-0.02136393;0.9785265),(0.2502702;0.2502702;0.2502702),(21.17168;4.09966;27.81283),(-0.009467218;-0.9996616;-0.01602342;0.01817691),(1;0.9999999;1),(21.17338;4.105865;27.85665),(0.001533527;0.0008091219;-0.9999979),50.4544641
,officeTest,10,09-23-24,09:56:46,51.9753869,17.74102,5.117844,7.268528,(0.2039548;0.2039548;0.2039548),347,8.319869,4.594362,6.635309,(0.160905;0.160905;0.160905),0,(20.60857;5.838764;22.7607),(0.163871;0.05447768;-0.009063864;0.9849347),(0.2039548;0.2039548;0.2039548),(20.99871;4.902167;23.24356),(0.08681099;0.01857809;-0.001619178;0.9960502),(0.160905;0.160905;0.160905),(21.16925;4.098905;27.8136),(0.001816946;-0.9997275;-0.01436693;0.01831122),(1;1;1),(21.16881;4.105339;27.85753),(-0.01020528;-0.01226364;-0.9998704),53.8638992
