User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,15,09-26-24,05:17:45,26.3252818,19.69912,7.059773,4.874605,(0.143643;0.143643;0.143643),126,14.58785,6.571348,6.256884,(0.1669253;0.1669253;0.1669253),97,(49.46366;-3.029912;-5.994733),(-0.02829287;0.9116138;0.06366865;0.4051),(0.143643;0.143643;0.143643),(50.04781;-1.783289;-6.303667),(0.005944243;0.9185179;-0.01381926;0.3950931),(0.1669253;0.1669253;0.1669253),(54.97505;-1.987564;-10.97142),(-0.03357323;-0.2760338;-0.002881152;0.9605571),(1;1;0.9999999),(54.9886;-1.987854;-10.9929),(-0.5042616;0.1022908;0.8574644),31.0219567
,cemeteryTest,3,09-26-24,05:17:51,32.5219992,24.41757,2.712777,5.170774,(0.06053541;0.06053541;0.06053541),4,5.186214,5.848853,5.141164,(0.1186485;0.1186485;0.1186485),306,(53.68272;-0.6251158;-8.658293),(0.05985562;0.9399675;-0.2279786;0.2467878),(0.06053541;0.06053541;0.06053542),(52.66464;-1.382206;-5.603627),(0.01050308;0.9779246;-0.05073915;0.2024319),(0.1186485;0.1186485;0.1186486),(54.98362;-1.989994;-10.96496),(-0.02443792;-0.2385847;-0.006964765;0.9707893),(0.9999999;0.9999999;1),(54.99432;-1.989845;-10.9878),(-0.4973308;0.1111195;0.8604143),36.6430865
,cemeteryTest,1,09-26-24,05:17:57,38.1547846,16.45033,4.002945,4.459303,(0.07314472;0.07314472;0.07314472),5,23.7345,4.659945,5.918747,(0.1183835;0.1183835;0.1183835),217,(52.74438;-0.8264744;-7.633955),(0.04109151;0.9473482;-0.1355568;0.287171),(0.07314473;0.07314472;0.07314473),(53.64417;-3.579368;-6.312527),(-0.02175447;0.9780577;0.1558773;0.1364992),(0.1183835;0.1183835;0.1183835),(54.96885;-1.996972;-10.96596),(-0.005780652;-0.2715357;0.02109369;0.9621799),(1;1;1),(54.98106;-1.995524;-10.98744),(-0.4981706;0.105429;0.8606375),43.493153
,cemeteryTest,7,09-26-24,05:18:03,44.9917899,5.079415,6.896574,6.045611,(0.1644657;0.1644657;0.1644657),208,5.533197,6.774057,5.826082,(0.1557977;0.1557977;0.1557977),57,(51.82449;-2.249475;-4.807571),(-0.004367666;0.972;0.01812401;0.2342402),(0.1644657;0.1644657;0.1644658),(51.16205;-1.368782;-5.364936),(0.01348199;0.9546649;-0.04375729;0.2941403),(0.1557978;0.1557977;0.1557978),(54.97622;-1.991362;-10.96699),(-0.02137979;-0.2548011;0.001888376;0.9667553),(1;1;1),(54.98742;-1.990867;-10.98918),(-0.4599693;0.1155535;0.8803742),48.6846417
,cemeteryTest,11,09-26-24,05:18:09,50.180382,23.74819,6.370842,6.548746,(0.1790763;0.1790763;0.1790763),224,13.03508,3.947148,4.676971,(0.07446626;0.07446626;0.07446626),259,(53.31912;-3.713582;-4.434493),(-0.01542902;0.9845704;0.1237729;0.1227324),(0.1790763;0.1790763;0.1790763),(53.69217;-1.989437;-7.128542),(2.770819E-05;0.9870608;-0.0001705662;0.1603463),(0.07446627;0.07446625;0.07446628),(54.97466;-1.990837;-10.97175),(-0.02184133;-0.2694103;0.002413193;0.9627747),(1;1;1),(54.98921;-1.99016;-10.99236),(-0.5028952;0.104618;0.8579847),55.1880382
,cemeteryTest,4,09-26-24,05:18:15,56.6864801,5.223863,2.16714,6.822697,(0.05832951;0.05832951;0.05832951),16,17.0133,2.847908,4.988432,(0.05838239;0.05838239;0.05838239),150,(53.87336;-1.744965;-9.102843),(0.01518598;0.9629014;-0.0554609;0.263656),(0.05832952;0.05832951;0.05832953),(53.21165;-2.677488;-8.661827),(-0.03704523;0.9407293;0.1092703;0.3189295),(0.0583824;0.0583824;0.0583824),(54.97465;-1.994822;-10.96308),(-0.01579188;-0.2509573;0.005287772;0.9678549),(1;1;1),(54.98652;-1.99381;-10.98531),(-0.5041762;0.1093873;0.8566408),60.4533732
,cemeteryTest,17,09-26-24,05:18:20,61.9541157,14.23863,2.402776,4.145779,(0.04038965;0.04038965;0.04038965),55,21.89152,4.987095,7.079376,(0.1494733;0.1494733;0.1494733),45,(53.32575;-1.51177;-9.182643),(0.0352264;0.9272512;-0.09031262;0.361674),(0.04038965;0.04038965;0.04038965),(51.23126;-0.3180046;-7.49513),(0.06293008;0.9052883;-0.1444058;0.3945122),(0.1494733;0.1494733;0.1494733),(54.97266;-1.990119;-10.97261),(-0.03231702;-0.262846;0.005340363;0.9642817),(1;1;1),(54.98831;-1.989915;-10.99264),(-0.5027633;0.09669016;0.8589988),66.9936294
,cemeteryTest,12,09-26-24,05:18:30,71.4036125,14.06669,4.429663,7.460089,(0.1338211;0.1338211;0.1338211),283,22.13042,6.308803,5.895443,(0.1577615;0.1577615;0.1577615),133,(53.63283;-1.578856;-6.617493),(0.006788646;0.9878752;-0.04520017;0.1483697),(0.1338211;0.1338211;0.1338211),(50.14219;-3.593592;-6.432746),(-0.04691738;0.9113129;0.1084074;0.3944051),(0.1577615;0.1577615;0.1577615),(54.96869;-1.995872;-10.96438),(-0.01862017;-0.2649047;0.008245911;0.9640595),(1;1;0.9999999),(54.98479;-1.994932;-10.98386),(-0.5072376;0.1033939;0.855565),75.2922394
,cemeteryTest,14,09-26-24,05:18:35,76.7907548,22.33228,3.521494,4.676525,(0.06996553;0.06996553;0.06996553),93,7.561212,2.355402,4.428081,(0.0413485;0.0413485;0.0413485),77,(52.14309;-1.924326;-8.425865),(0.003734585;0.9124511;-0.008329893;0.409084),(0.06996553;0.06996553;0.06996553),(53.68206;-1.83555;-8.977474),(0.009558872;0.9574491;-0.03192547;0.2866718),(0.04134851;0.04134849;0.04134851),(54.98495;-1.99383;-10.95816),(-0.01579448;-0.2248432;-0.01069633;0.9742083),(1;0.9999999;1),(54.99671;-1.993069;-10.9806),(-0.5076391;0.1065141;0.8549556),80.8201902
,cemeteryTest,16,09-26-24,05:18:41,82.3219861,20.00424,2.302137,5.949437,(0.05727067;0.05727067;0.05727067),350,15.18627,3.562633,4.633169,(0.06721438;0.06721438;0.06721438),325,(53.98832;-1.104172;-8.905426),(0.04108312;0.9582064;-0.1804566;0.2181472),(0.05727068;0.05727067;0.05727068),(53.73069;-1.099327;-7.605064),(0.02160436;0.976882;-0.1203554;0.1753549),(0.06721438;0.06721437;0.06721438),(54.97622;-1.995349;-10.96264),(-0.0144373;-0.2519327;-0.0008796845;0.9676367),(1;1;0.9999999),(54.98893;-1.994315;-10.98445),(-0.5015687;0.1020041;0.8590671),87.9177221
,cemeteryTest,8,09-26-24,05:18:48,89.4818656,7.476044,7.300653,5.048441,(0.1460765;0.1460765;0.1460765),319,7.945166,4.509624,4.683145,(0.08379931;0.08379931;0.08379931),84,(51.91618;-0.7905232;-4.373537),(0.01766383;0.9732127;-0.08002991;0.2148029),(0.1460765;0.1460765;0.1460765),(52.19901;-1.652122;-7.369065),(0.01210758;0.94578;-0.03549236;0.3226359),(0.08379933;0.0837993;0.08379933),(54.97392;-1.993388;-10.96298),(-0.03375085;-0.2560816;0.002167981;0.9660633),(0.9999999;1;0.9999999),(54.98715;-1.99341;-10.9845),(-0.5019095;0.105057;0.8585106),95.2569283
,cemeteryTest,10,09-26-24,05:18:55,96.7572459,6.779428,3.159089,7.575366,(0.09466533;0.09466533;0.09466533),120,9.596718,7.222513,7.581055,(0.2181304;0.2181304;0.2181304),272,(53.07879;-2.138853;-8.407942),(-0.0069698;0.9492716;0.02109284;0.313672),(0.09466536;0.09466532;0.09466536),(52.33073;-1.827419;-4.130446),(0.002130847;0.9829568;-0.01141622;0.1834697),(0.2181304;0.2181304;0.2181304),(54.9724;-1.997544;-10.96042),(-0.00906727;-0.2649512;0.003147788;0.964214),(0.9999999;1;1),(54.95747;-1.997004;-10.99874),(-0.4918908;0.1100258;0.8636657),101.4018771
,cemeteryTest,2,09-26-24,05:19:05,106.5631378,22.43673,6.792781,4.988504,(0.144066;0.144066;0.144066),346,20.14207,7.60518,6.834948,(0.217515;0.217515;0.217515),131,(52.22164;0.8826796;-4.784768),(0.04159228;0.9583735;-0.195558;0.2038318),(0.1440661;0.144066;0.1440661),(49.37702;-3.668916;-5.348218),(-0.03964422;0.9191716;0.09590983;0.3799385),(0.2175151;0.217515;0.2175151),(54.97334;-1.99663;-10.96109),(-0.01184267;-0.2554719;0.0005241823;0.9667438),(1;1;1),(54.99934;-1.99526;-10.97519),(-0.5024759;0.1120674;0.8572819),110.8055415
,cemeteryTest,0,09-26-24,05:19:11,112.308672,7.874808,3.029771,4.435106,(0.05331073;0.05331073;0.05331073),214,19.57888,6.217481,6.31008,(0.1636024;0.1636024;0.1636024),254,(53.69537;-2.304745;-8.201838),(-0.01092043;0.9751317;0.04934912;0.2157862),(0.05331074;0.05331073;0.05331074),(53.77691;-2.51138;-4.492646),(-0.003586496;0.9950197;0.03891787;0.09169653),(0.1636024;0.1636025;0.1636024),(54.97926;-1.995957;-10.96071),(-0.006968637;-0.2539901;0.002839877;0.9671776),(1;1;1),(54.97926;-1.995957;-10.96071),(-0.4913465;0.01203722;0.870881),118.2024851
