User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,1,09-27-24,11:41:53,19.0054101,16.45033,4.002945,4.459303,(0.07314476;0.07314476;0.07314476),5,23.7345,4.659945,5.918747,(0.1183835;0.1183835;0.1183835),217,(52.69509;0.04455364;-8.166424),(0.06681895;0.929385;-0.209447;0.2964976),(0.07314479;0.07314476;0.07314479),(53.22271;-2.620186;-6.506606),(-0.01443656;0.982209;0.08499332;0.1668334),(0.1183836;0.1183835;0.1183836),(54.87853;-1.745743;-11.24019),(-0.07655013;-0.2884339;-0.01884186;0.9542489),(1;1;1),(54.89178;-1.748106;-11.26684),(-0.6563014;0.1750282;0.7339083),24.6447075
,cemeteryTest,9,09-27-24,11:42:03,28.9317755,19.2462,7.929098,5.603432,(0.1849167;0.1849167;0.1849167),116,9.206243,7.492601,4.772389,(0.1423534;0.1423534;0.1423534),144,(48.58939;-1.974151;-5.683461),(-0.005520959;0.911446;0.01223747;0.4112006),(0.1849167;0.1849167;0.1849167),(50.34526;-1.799789;-5.155284),(-0.001060744;0.9490893;0.003196114;0.314989),(0.1423534;0.1423534;0.1423534),(54.88354;-1.748668;-11.2393),(-0.05935107;-0.2694277;-0.01699444;0.9610398),(1;1;0.9999999),(54.87878;-1.750852;-11.27565),(-0.4900027;0.09683585;0.8663256),33.3849008
,cemeteryTest,4,09-27-24,11:42:09,35.2498265,5.223863,2.16714,6.822697,(0.05832949;0.05832949;0.05832949),16,17.0133,2.847908,4.988432,(0.05838237;0.05838237;0.05838237),150,(53.69874;-1.2374;-9.488701),(0.03446069;0.9495761;-0.1126134;0.2905787),(0.05832949;0.05832949;0.05832949),(52.94783;-2.07483;-9.002089),(-0.01925783;0.9357917;0.05175539;0.3482017),(0.05838238;0.05838237;0.05838237),(54.88278;-1.746402;-11.24219),(-0.07269922;-0.278703;-0.01612407;0.957486),(1;1;1),(54.89325;-1.748912;-11.26894),(-0.4405839;0.1234466;0.8891764),39.4716028
,cemeteryTest,8,09-27-24,11:42:15,41.3593655,7.476044,7.300653,5.048441,(0.1460765;0.1460765;0.1460765),319,7.945166,4.509624,4.683145,(0.08379929;0.08379929;0.08379929),84,(51.5884;0.03118634;-4.901039),(0.02886331;0.9642103;-0.1181187;0.235613),(0.1460766;0.1460765;0.1460766),(51.96308;-1.024632;-7.823433),(0.02752068;0.9351779;-0.07456805;0.3451443),(0.08379932;0.08379928;0.08379932),(54.88376;-1.74618;-11.2413),(-0.06996878;-0.2792014;-0.02063481;0.9574577),(1;1;1),(54.87502;-1.749179;-11.28097),(-0.5178477;0.1004668;0.8495426),46.5755974
,cemeteryTest,12,09-27-24,11:42:26,51.954661,14.06669,4.429663,7.460089,(0.1338211;0.1338211;0.1338211),283,22.13042,6.308803,5.895443,(0.1577615;0.1577615;0.1577615),133,(53.73352;-0.8607492;-6.910441),(0.01266167;0.9868053;-0.09664138;0.1292883),(0.1338211;0.1338211;0.1338211),(50.10838;-2.572891;-6.457837),(-0.02324876;0.922213;0.05614446;0.3818775),(0.1577615;0.1577615;0.1577615),(54.88758;-1.746699;-11.23908),(-0.07002452;-0.2487845;-0.01735009;0.9658684),(1;1;0.9999999),(54.92727;-1.748119;-11.24955),(-0.4912099;0.1030724;0.8649087),56.54126
,cemeteryTest,3,09-27-24,11:42:32,58.0406653,24.41757,2.712777,5.170774,(0.0605354;0.0605354;0.0605354),4,5.186214,5.848853,5.141164,(0.1186486;0.1186486;0.1186486),306,(53.54716;-0.1519028;-9.10924),(0.07719033;0.9228079;-0.2678258;0.2659634),(0.06053537;0.06053539;0.06053537),(52.3529;-0.6255538;-6.061284),(0.02163198;0.969741;-0.09343718;0.2245083),(0.1186486;0.1186486;0.1186486),(54.88639;-1.746883;-11.2396),(-0.06663269;-0.2614123;-0.02106913;0.9626941),(1;1;1),(54.92508;-1.748612;-11.24869),(-0.3725872;0.1248576;0.9195416),68.0571399
,cemeteryTest,14,09-27-24,11:42:43,69.5576896,22.33228,3.521494,4.676525,(0.0699655;0.0699655;0.0699655),93,7.561212,2.355402,4.428081,(0.04134852;0.04134852;0.04134852),77,(51.81439;-1.294973;-9.034119),(0.02708142;0.8882936;-0.05282168;0.4554239),(0.06996551;0.0699655;0.0699655),(53.40255;-1.326563;-9.430804),(0.02980604;0.9380645;-0.08348028;0.3349293),(0.04134852;0.04134852;0.04134852),(54.88377;-1.746142;-11.24067),(-0.0711014;-0.2734492;-0.02171228;0.9590093),(1;1;1),(54.87527;-1.749016;-11.27924),(-0.659435;0.1903825;0.7272483),72.2892611
,cemeteryTest,13,09-27-24,11:42:50,76.7834882,13.50936,7.549698,6.469151,(0.197345;0.197345;0.197345),9,18.83352,5.341626,5.353572,(0.1187274;0.1187274;0.1187274),38,(50.91637;0.9237532;-5.128161),(0.04965224;0.9440549;-0.1676266;0.2796361),(0.197345;0.197345;0.197345),(51.30254;0.3260548;-7.408062),(0.06870618;0.9137515;-0.1741044;0.3605903),(0.1187274;0.1187274;0.1187274),(54.88666;-1.749314;-11.24203),(-0.05432989;-0.2675712;-0.02478935;0.9616858),(1;1;1),(54.87725;-1.750598;-11.28199),(-0.21702;0.1658008;0.9619634),83.5168718
,cemeteryTest,7,09-27-24,11:43:03,89.5046017,5.079415,6.896574,6.045611,(0.1644658;0.1644658;0.1644658),208,5.533197,6.774057,5.826082,(0.1557977;0.1557977;0.1557977),57,(52.07426;-1.154679;-4.942654),(0.008885318;0.9771156;-0.04166013;0.2084002),(0.1644658;0.1644658;0.1644658),(51.44366;-0.2874357;-5.555291),(0.02895791;0.9575346;-0.103667;0.2674738),(0.1557977;0.1557977;0.1557977),(54.88892;-1.744009;-11.24098),(-0.07948345;-0.2281833;-0.01903241;0.9701817),(1;0.9999999;1),(54.92557;-1.746203;-11.2536),(-0.3567597;0.1126789;0.927361),94.5799804
,cemeteryTest,11,09-27-24,11:43:10,96.0784297,23.74819,6.370842,6.548746,(0.1790762;0.1790762;0.1790762),224,13.03508,3.947148,4.676971,(0.07446624;0.07446624;0.07446624),259,(53.34743;-2.691293;-4.52019),(-0.007649171;0.9913719;0.06772847;0.1119643),(0.1790762;0.1790762;0.1790762),(53.74711;-1.27121;-7.382596),(0.008364802;0.9880393;-0.0579325;0.1426618),(0.07446626;0.07446625;0.07446627),(54.88536;-1.744697;-11.24203),(-0.07940271;-0.2521482;-0.01993359;0.9642195),(1;1;0.9999999),(54.92405;-1.746444;-11.25116),(-0.4200931;0.2604723;0.8692949),100.9529234
