User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,12,09-26-24,05:21:24,10.553021,11.89449,3.423053,4.081672,(0.07459629;0.07459629;0.07459629),76,6.788378,7.519541,4.711135,(0.1863721;0.1863721;0.1863721),147,(22.12973;4.560063;24.02071),(0.04839354;-0.09908765;0.004824682;0.9938896),(0.07459629;0.07459631;0.07459629),(21.88105;3.854938;19.88271),(-0.02411484;-0.02900366;-0.0006999169;0.9992881),(0.1863721;0.1863721;0.1863721),(21.44235;4.220211;27.4338),(-0.009724542;-0.9996073;-0.02616217;0.002517184),(1;0.9999999;1),(21.43724;4.224273;27.4652),(-0.0003155549;0.01535209;-0.9998744),15.1944673
,officeTest,3,09-26-24,05:21:30,16.6941042,5.429246,6.365961,4.745023,(0.1585119;0.1585119;0.1585119),313,11.62717,7.772283,6.234837,(0.2584013;0.2584013;0.2584013),267,(20.67568;5.090385;21.14635),(0.06799924;0.0602855;-0.004116436;0.9958538),(0.1585119;0.1585119;0.1585119),(19.44464;4.704891;19.77047),(0.03024807;0.126928;-0.003872462;0.9914431),(0.2584013;0.2584013;0.2584013),(21.43991;4.221155;27.43538),(-0.004927438;-0.9990193;-0.03557494;0.02589776),(1;1;1),(21.41957;4.22417;27.46743),(-0.001431573;0.002671666;-0.9999921),19.6808779
,officeTest,5,09-26-24,05:21:35,21.6578686,16.95358,3.433357,4.117195,(0.07720649;0.07720649;0.07720649),108,24.7543,6.993338,6.786291,(0.2729321;0.2729321;0.2729321),105,(22.1924;3.946089;23.94164),(-0.03641878;-0.1074781;-0.003939703;0.9935324),(0.07720649;0.07720649;0.07720648),(24.06413;3.460413;20.24205),(-0.04790464;-0.1745247;-0.008501239;0.9834501),(0.2729322;0.2729321;0.2729321),(21.42687;4.208877;27.43854),(-0.01770869;-0.9992544;-0.01324345;0.0316483),(0.9999999;0.9999999;0.9999998),(21.39733;4.214068;27.4712),(-0.003541127;0.02433082;-0.9996896),25.6896075
,officeTest,15,09-26-24,05:21:43,29.4646833,12.51175,4.611475,7.470866,(0.1842775;0.1842775;0.1842775),145,18.58278,5.106435,6.440448,(0.1812133;0.1812133;0.1812133),239,(21.76155;3.630147;22.75738),(-0.06233416;-0.03415699;-0.002134551;0.9974684),(0.1842775;0.1842775;0.1842775),(19.6786;3.639524;22.37541),(-0.05303441;0.1666131;0.008974851;0.9845542),(0.1812133;0.1812133;0.1812133),(21.44093;4.218235;27.43331),(-0.007494476;-0.9992112;-0.02764834;0.02750393),(1;0.9999999;1),(21.44246;4.222332;27.46477),(0.002023119;0.01715323;-0.9998471),31.8159432
,officeTest,14,09-26-24,05:21:48,34.3409512,18.15848,6.763663,5.105536,(0.1898438;0.1898438;0.1898438),197,15.18236,4.84242,6.143103,(0.1609912;0.1609912;0.1609912),338,(20.27498;2.411167;20.6474),(-0.1275464;0.08412892;0.01085849;0.9881985),(0.1898438;0.1898438;0.1898438),(20.60352;5.659032;22.70002),(0.1445279;0.08630539;-0.01265515;0.9856485),(0.1609912;0.1609912;0.1609912),(21.43882;4.218536;27.4332),(-0.003876486;-0.9990562;-0.02263766;0.0368676),(1;1;1),(21.41155;4.222228;27.46578),(0.00933256;0.01582989;-0.999817),36.7103814
,officeTest,1,09-26-24,05:21:53,39.4614358,19.364,7.190586,4.485235,(0.1785909;0.1785909;0.1785909),298,10.50633,3.38684,5.18528,(0.09330232;0.09330232;0.09330232),52,(18.90684;5.70041;20.39876),(0.09607095;0.1713774;-0.01679412;0.9803663),(0.1785909;0.1785909;0.1785909),(21.79341;4.750895;24.04659),(0.07706866;-0.05134217;0.00397398;0.9956951),(0.09330232;0.09330232;0.09330233),(21.44334;4.220835;27.4321),(0.001213504;-0.9995534;-0.02100792;0.02121859),(1;1;1),(21.44572;4.225585;27.46413),(-0.00732534;0.01627241;-0.9998279),41.6263089
,officeTest,2,09-26-24,05:21:58,44.5267205,15.884,6.332386,7.52307,(0.2586358;0.2586358;0.2586358),204,6.446962,6.655987,5.235283,(0.183184;0.183184;0.183184),68,(20.25473;2.849375;21.10429),(-0.1042879;0.09188206;0.009676564;0.9902465),(0.2586359;0.2586359;0.2586358),(21.64848;4.800929;20.76377),(0.04333154;-0.01564515;0.0006786492;0.998938),(0.183184;0.183184;0.183184),(21.4395;4.220903;27.43369),(0.003167719;-0.9990866;-0.0221475;0.03640981),(1;0.9999999;1),(21.44128;4.225412;27.46514),(-0.003991559;0.008416045;-0.9999495),46.7691331
,officeTest,0,09-26-24,05:22:02,48.2901728,13.31721,4.495505,5.305573,(0.1280339;0.1280339;0.1280339),291,18.89936,4.10074,5.389758,(0.1220311;0.1220311;0.1220311),127,(20.17468;4.728466;23.02063),(0.05580445;0.1377503;-0.007773653;0.9888632),(0.1280339;0.1280339;0.1280339),(22.24245;3.387192;23.25884),(-0.09475981;-0.09554812;-0.009137622;0.9908621),(0.1220311;0.1220311;0.1220311),(21.42924;4.208711;27.43627),(-0.02612267;-0.9991093;-0.008928341;0.03191769),(1;1;1),(21.40741;4.214542;27.46839),(-0.006084464;0.01546252;-0.9998465),50.8003523
,officeTest,6,09-26-24,05:22:06,52.9879493,8.404638,7.843071,7.617294,(0.315346;0.315346;0.315346),349,15.67642,5.49231,4.917554,(0.1465427;0.1465427;0.1465427),60,(20.52891;5.697552;19.6978),(0.09352367;0.05798706;-0.005456381;0.993912),(0.315346;0.315346;0.315346),(22.28445;5.235662;21.8856),(0.08924554;-0.07560885;0.006794551;0.9931125),(0.1465427;0.1465427;0.1465427),(21.43469;4.218611;27.43401),(0.001474824;-0.9988038;-0.02199535;0.04364697),(1;1;1),(21.43931;4.223255;27.46532),(0.0007048398;0.007513151;-0.9999627),55.3977941
,officeTest,11,09-26-24,05:22:14,60.3960222,6.442091,7.248183,5.054813,(0.1926085;0.1926085;0.1926085),155,20.90824,6.522328,6.86362,(0.2502701;0.2502701;0.2502701),319,(21.60455;3.874286;20.1505),(-0.02366169;-0.01127452;-0.0002668659;0.9996564),(0.1926085;0.1926085;0.1926084),(19.61056;6.425365;21.06797),(0.1584722;0.1376644;-0.02231894;0.9774646),(0.2502701;0.2502701;0.2502702),(21.44022;4.219399;27.43472),(0.006716021;-0.9995273;-0.02704305;0.01298859),(1;0.9999999;1),(21.42852;4.223012;27.46628),(0.00311392;0.0200378;-0.9997796),62.5399635
,officeTest,9,09-26-24,05:22:18,64.3716077,20.37253,3.09615,5.860628,(0.1011021;0.1011021;0.1011021),212,13.91553,4.833877,5.019829,(0.130591;0.130591;0.130591),269,(20.58035;3.409221;24.35004),(-0.1225696;0.1338672;0.0166876;0.9832486),(0.1011021;0.1011021;0.1011021),(19.85528;4.452465;22.71849),(0.02303691;0.1609645;-0.003758169;0.9866841),(0.130591;0.130591;0.130591),(21.43629;4.220046;27.43517),(0.0008189382;-0.9988379;-0.02673154;0.04009363),(1;0.9999999;1),(21.4673;4.225548;27.46626),(-0.02995406;0.004115924;-0.9995348),66.5708472
