User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,4,09-26-24,06:13:42,50.7405938,5.198355,5.398251,5.735682,(0.1623969;0.1623969;0.1623969),254,20.00869,4.581121,4.119493,(0.1049279;0.1049279;0.1049279),53,(21.17245;3.818476;22.18617),(-0.01157568;0.004104236;4.751288E-05;0.9999246),(0.1623969;0.1623969;0.1623969),(22.86889;5.012458;23.14427),(0.1085236;-0.1753298;0.01944914;0.9783168),(0.1049279;0.1049279;0.1049279),(21.21693;3.943962;27.60508),(0.01646561;-0.9990983;-0.001699421;-0.03909834),(1;1;1),(21.18343;3.94661;27.63027),(0.04704146;0.02364598;-0.9986042),56.1729114
,officeTest,1,09-26-24,06:14:01,69.2843577,24.73931,7.395749,5.218133,(0.221966;0.221966;0.221966),73,5.592966,7.519167,7.896044,(0.3114862;0.3114862;0.3114862),137,(24.65067;5.21347;20.33612),(0.07611945;-0.2182803;0.0170806;0.972763),(0.221966;0.221966;0.221966),(21.95218;3.591059;20.09835),(-0.0235223;-0.04897131;-0.001153622;0.9985225),(0.3114862;0.3114862;0.3114863),(21.21371;3.946816;27.60889),(0.01675649;-0.9996932;-0.01077305;-0.01471981),(1;0.9999999;1),(21.21371;3.946816;27.60889),(0.02906956;0.0220328;-0.9993345),74.0741199
,officeTest,14,09-26-24,06:14:08,76.506138,9.428544,5.914267,7.911316,(0.2476524;0.2476524;0.2476524),264,13.38689,7.534909,7.985944,(0.3229588;0.3229588;0.3229588),68,(20.62782;3.834467;21.64181),(-0.00927245;0.04862225;0.0004514007;0.9987741),(0.2476524;0.2476524;0.2476524),(23.33692;4.714369;20.19983),(0.04919312;-0.1391671;0.006922056;0.9890221),(0.3229588;0.3229588;0.3229588),(21.21007;3.945776;27.60769),(0.01871731;-0.9992837;-0.001728742;-0.03284641),(1;0.9999999;1),(21.20847;3.950046;27.63639),(0.03126695;0.0177224;-0.9993421),79.8159749
,officeTest,0,09-26-24,06:14:19,87.334194,9.717854,2.868616,4.958743,(0.07539042;0.07539042;0.07539042),226,8.574109,2.849396,4.606617,(0.06934734;0.06934734;0.06934734),154,(21.07081;3.584419;24.72307),(-0.06206802;0.02406901;0.001497239;0.9977806),(0.07539042;0.07539041;0.07539043),(21.6111;3.559027;24.78034),(-0.06697597;-0.0702354;-0.004726448;0.9952682),(0.06934734;0.06934734;0.06934734),(21.21006;3.945109;27.60765),(0.01786234;-0.9992256;0.00184535;-0.03501219),(1;1;1),(21.23935;3.951743;27.64024),(0.02966536;0.009293279;-0.999502),89.9232001
,officeTest,8,09-26-24,06:14:24,92.965496,22.33491,7.892748,7.63684,(0.340267;0.340267;0.340267),11,14.7832,2.721354,4.923045,(0.07238284;0.07238284;0.07238284),143,(22.24899;7.108372;19.7524),(0.188344;-0.06465984;0.01242818;0.9798934),(0.340267;0.340267;0.340267),(21.84608;3.37396;24.92756),(-0.1012889;-0.1160156;-0.01189385;0.9879977),(0.07238284;0.07238284;0.07238284),(21.20765;3.945044;27.60857),(0.01843209;-0.9992386;0.003197087;-0.03424126),(1;0.9999999;1),(21.20765;3.945044;27.60857),(0.06854822;-0.005127029;-0.9976346),96.7954949
,officeTest,10,09-26-24,06:14:36,105.0807581,24.82175,5.933174,4.243143,(0.1449117;0.1449117;0.1449117),172,14.8827,7.912401,5.918235,(0.2530797;0.2530797;0.2530797),80,(22.13451;1.252683;21.72587),(-0.2100992;-0.07608539;-0.01640248;0.974577),(0.1449117;0.1449117;0.1449117),(23.88617;4.385849;19.88532),(0.02649731;-0.1659111;0.004459639;0.9857746),(0.2530797;0.2530797;0.2530797),(21.2101;3.946037;27.61015),(0.01412383;-0.9991237;-0.0004834578;-0.03939821),(1;1;1),(21.20856;3.950552;27.63881),(0.03913346;0.02037657;-0.9990178),109.9480557
,officeTest,11,09-26-24,06:14:44,112.9666523,21.93957,5.355057,6.56932,(0.1980736;0.1980736;0.1980736),115,11.91965,3.158798,4.344163,(0.07326919;0.07326919;0.07326919),225,(23.31441;3.082337;22.30453),(-0.07366423;-0.1877567;-0.01412262;0.9793475),(0.1980736;0.1980736;0.1980736),(20.8232;3.456884;24.43956),(-0.07582628;0.05948746;0.004531855;0.9953347),(0.07326919;0.07326919;0.0732692),(21.20329;3.945937;27.60799),(0.01409985;-0.9998245;0.0008767435;-0.01230339),(0.9999999;1;0.9999998),(21.20329;3.945937;27.60799),(0.02462719;-0.001406227;-0.9996957),116.343046
,officeTest,7,09-26-24,06:14:52,120.263564,21.2914,3.657076,4.386314,(0.08994177;0.08994177;0.08994177),265,16.76349,5.171298,7.955666,(0.2243457;0.2243457;0.2243457),174,(19.99926;3.729006;23.87689),(-0.02716016;0.1555623;0.004278825;0.9874434),(0.08994178;0.08994177;0.08994178),(21.70494;2.329469;22.47689),(-0.1511035;-0.04808187;-0.007358643;0.9873205),(0.2243457;0.2243457;0.2243457),(21.20417;3.94476;27.6061),(0.01422594;-0.999468;0.007331391;-0.02842018),(1;1;1),(21.202;3.949902;27.63508),(0.02703541;0.009337853;-0.9995775),123.2087183
,officeTest,12,09-26-24,06:15:04,132.5119825,16.80824,6.024502,7.167619,(0.2355623;0.2355623;0.2355623),92,18.91897,5.794,7.929056,(0.2535733;0.2535733;0.2535733),293,(23.12211;3.831023;21.60974),(-0.008860637;-0.1547727;-0.001388168;0.9879094),(0.2355623;0.2355623;0.2355623),(19.44831;4.563234;21.76365),(0.05008775;0.1448972;-0.007344602;0.9881508),(0.2535733;0.2535733;0.2535733),(21.19773;3.943905;27.60061),(0.01510971;-0.9998103;0.008815286;-0.008568102),(1;1;1),(21.19499;3.949083;27.62927),(0.0249818;0.01391709;-0.9995903),135.7446101
,officeTest,15,09-26-24,06:15:11,139.408281,19.05622,7.850085,6.908645,(0.2996484;0.2996484;0.2996484),150,23.9293,2.909654,4.75827,(0.07912763;0.07912763;0.07912763),320,(22.7813;1.441018;19.83801),(-0.1516739;-0.09925929;-0.0153105;0.9833149),(0.2996484;0.2996484;0.2996484),(20.39949;4.834655;24.64779),(0.1401446;0.1305782;-0.01864845;0.9813058),(0.07912762;0.07912762;0.07912763),(21.19864;3.943596;27.59746),(0.01468461;-0.9997626;0.01264352;-0.009965774),(1;0.9999999;1),(21.19406;3.948882;27.62593),(0.04081042;0.0100839;-0.9991022),142.0631954
