User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,1,09-26-24,04:01:46,11.3723381,23.81733,6.560174,5.876994,(0.1655886;0.1655886;0.1655886),283,11.92155,2.5033,6.179449,(0.06211783;0.06211783;0.06211783),5,(53.8312;-0.7325547;-4.039745),(0.004947243;0.9950526;-0.06994642;0.07037911),(0.1655886;0.1655887;0.1655886),(53.49509;-1.089172;-8.985126),(0.03580885;0.9518635;-0.1222589;0.2787946),(0.06211783;0.06211783;0.06211783),(54.8306;-1.735738;-11.0694),(-0.02499593;-0.2706533;-0.0006327461;0.9623522),(1;1;1),(54.83295;-1.732265;-11.10542),(-0.4957116;0.09579648;0.8631726),17.2657838
,cemeteryTest,12,09-26-24,04:01:53,18.765044,23.94653,4.340179,5.335731,(0.09957004;0.09957004;0.09957004),218,5.667973,5.868839,5.705823,(0.1322251;0.1322251;0.1322251),223,(53.58727;-2.839869;-6.625285),(-0.01599529;0.9838301;0.1164495;0.135137),(0.09957004;0.09957004;0.09957004),(52.15987;-1.631017;-5.815518),(0.001979119;0.9724378;-0.00825968;0.2330078),(0.1322251;0.1322251;0.1322251),(54.83234;-1.731197;-11.07199),(-0.04494115;-0.2656318;-0.002959719;0.963022),(0.9999999;1;0.9999999),(54.8244;-1.729326;-11.11439),(-0.5009311;0.1094484;0.858537),23.8185166
,cemeteryTest,5,09-26-24,04:02:00,25.317295,7.350287,5.696724,5.396839,(0.1218098;0.1218098;0.1218098),327,19.11157,2.909513,4.131718,(0.05000037;0.05000037;0.05000037),258,(52.27668;-0.689569;-6.033647),(0.02121008;0.9685239;-0.08869261;0.2316142),(0.1218098;0.1218098;0.1218098),(54.18754;-1.70761;-8.060023),(0.0004308505;0.9944379;-0.004070993;0.1052456),(0.05000039;0.05000037;0.05000038),(54.83207;-1.732821;-11.07094),(-0.03823539;-0.2653369;-0.0004211133;0.9633973),(0.9999999;0.9999999;1),(54.83205;-1.730381;-11.10816),(-0.5034102;0.1029261;0.85789),30.8576863
,cemeteryTest,3,09-26-24,04:02:07,32.3581277,6.42055,6.112201,6.682737,(0.1614853;0.1614853;0.1614853),26,24.4047,2.223952,4.915142,(0.04717058;0.04717058;0.04717058),283,(51.2263;-0.5566393;-6.225487),(0.03011491;0.9449509;-0.09095488;0.3128706),(0.1614853;0.1614852;0.1614853),(54.43041;-1.264297;-8.706406),(0.00799867;0.9919261;-0.09541898;0.08315001),(0.04717058;0.04717057;0.04717058),(54.82953;-1.729839;-11.07032),(-0.04939255;-0.2877662;0.002659207;0.9564225),(1;1;1),(54.87338;-1.728219;-11.08068),(-0.521245;0.09171022;0.848452),38.6104957
,cemeteryTest,4,09-26-24,04:02:15,40.2334007,5.367551,4.323144,5.088367,(0.08682374;0.08682374;0.08682374),256,20.58319,3.300875,6.191229,(0.08577047;0.08577047;0.08577047),6,(52.71705;-1.417397;-7.288662),(0.009103709;0.9671494;-0.0349912;0.2516246),(0.08682378;0.08682375;0.08682375),(52.89018;-0.2053252;-8.550404),(0.0714316;0.9231691;-0.2100964;0.3138724),(0.0857705;0.08577047;0.0857705),(54.8277;-1.731185;-11.07036),(-0.04921674;-0.2948272;0.003310573;0.9542765),(0.9999999;1;0.9999999),(54.83118;-1.730115;-11.10637),(-0.5058584;0.1053198;0.8561574),46.6513358
,cemeteryTest,6,09-26-24,04:02:24,48.9736888,21.29648,5.780743,7.261768,(0.1769894;0.1769894;0.1769894),36,8.384066,6.165887,6.624936,(0.1622169;0.1622169;0.1622169),311,(50.48592;0.5845792;-7.293035),(0.07873514;0.8935035;-0.1728975;0.4068891),(0.1769895;0.1769894;0.1769895),(51.89806;-0.5071801;-5.709056),(0.0243906;0.9641863;-0.09550973;0.2462271),(0.1622169;0.1622168;0.1622169),(54.82832;-1.729931;-11.07212),(-0.05316719;-0.2978369;0.007032156;0.9531091),(1;1;1),(54.83183;-1.72927;-11.1082),(-0.5135359;0.09941;0.8522732),53.9363763
,cemeteryTest,8,09-26-24,04:02:30,55.436536,7.444608,3.402183,7.879937,(0.1061962;0.1061962;0.1061962),122,5.920978,6.223519,7.265728,(0.1785836;0.1785836;0.1785836),211,(52.59356;-1.574849;-8.47054),(0.00773106;0.9373252;-0.02083852;0.3477463),(0.1061962;0.1061962;0.1061962),(51.5784;-1.538714;-5.726037),(0.004068848;0.9627752;-0.01451514;0.2698827),(0.1785837;0.1785837;0.1785837),(54.8292;-1.727333;-11.06884),(-0.06045828;-0.2953011;-0.002769605;0.9534854),(1;0.9999999;1),(54.87197;-1.725398;-11.07738),(-0.5163116;0.08540482;0.8521299),60.8001336
,cemeteryTest,15,09-26-24,04:02:40,65.5394352,19.6321,2.772105,5.416948,(0.06264785;0.06264785;0.06264785),333,15.18125,5.696042,6.893716,(0.1598401;0.1598401;0.1598401),352,(53.68964;-0.5846821;-8.582008),(0.04258016;0.9572878;-0.1939346;0.2101815),(0.06264785;0.06264785;0.06264784),(51.89487;0.3261316;-6.351511),(0.0487676;0.9461161;-0.1701478;0.2711748),(0.1598401;0.1598401;0.1598401),(54.82539;-1.730178;-11.04377),(-0.04820639;-0.2896833;-0.000665389;0.9559076),(0.9999999;0.9999999;1),(54.86824;-1.729021;-11.05207),(-0.5581628;-0.1512233;0.8158258),70.2596341
,cemeteryTest,11,09-26-24,04:02:46,71.7623532,24.42449,4.3442,6.384884,(0.1196876;0.1196876;0.1196876),275,23.3421,3.307498,7.459337,(0.1055531;0.1055531;0.1055531),16,(54.06886;-1.196366;-6.36107),(0.004480009;0.995243;-0.05603539;0.07956931),(0.1196876;0.1196876;0.1196876),(52.69868;-0.1309893;-8.61192),(0.08020698;0.9115061;-0.2136762;0.3421492),(0.1055531;0.1055531;0.1055531),(54.82213;-1.731935;-11.04188),(-0.03846255;-0.2881696;0.000652872;0.9568065),(0.9999999;0.9999999;1),(54.86457;-1.728915;-11.05063),(-0.5033071;0.08328222;0.8600702),77.0379408
,cemeteryTest,17,09-26-24,04:02:53,78.650932,17.97525,7.77235,7.123653,(0.2286665;0.2286665;0.2286665),174,24.00991,3.857108,4.54921,(0.0754886;0.0754886;0.0754886),63,(50.12845;-3.483364;-4.591088),(-0.03338099;0.9454234;0.1026492;0.3074466),(0.2286665;0.2286665;0.2286665),(51.39739;-0.6314036;-8.833868),(0.06274861;0.8705935;-0.1152034;0.4741918),(0.07548863;0.0754886;0.07548863),(54.82264;-1.729666;-11.04534),(-0.05094433;-0.2972739;0.001153473;0.9534315),(0.9999999;1;1),(54.81572;-1.728946;-11.08924),(-0.502741;0.09901246;0.8587416),83.3475846
,cemeteryTest,7,09-26-24,04:03:03,88.2658118,6.562667,4.541982,5.785283,(0.1039286;0.1039286;0.1039286),202,14.59059,5.412057,5.534655,(0.1216227;0.1216227;0.1216227),30,(52.50457;-1.91513;-7.098883),(-0.005259661;0.9645801;0.01928805;0.2630315),(0.1039286;0.1039286;0.1039286),(51.32699;-0.1637865;-6.961905),(0.04920398;0.9282908;-0.1328511;0.3438106),(0.1216228;0.1216227;0.1216228),(54.82358;-1.732359;-11.0348),(-0.03265992;-0.2838041;-0.005765316;0.9583086),(1;1;1),(54.82712;-1.729791;-11.07049),(-0.4914154;0.09529622;0.8656942),92.520554
,cemeteryTest,13,09-26-24,04:03:09,94.0199012,17.46599,5.650818,6.488371,(0.151011;0.151011;0.151011),19,24.67896,6.166981,7.949542,(0.2119134;0.2119134;0.2119134),18,(51.25126;0.4412192;-6.839499),(0.06432487;0.9222026;-0.1751292;0.3387246),(0.151011;0.151011;0.151011),(50.74274;1.487999;-6.671506),(0.08964313;0.902136;-0.2275047;0.3554665),(0.2119135;0.2119135;0.2119134),(54.81874;-1.730413;-11.0407),(-0.04853047;-0.2891524;0.002215949;0.9560496),(1;1;1),(54.8619;-1.727301;-11.05048),(-0.5127901;0.0743846;0.8552696),98.4176939
