User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,1,09-27-24,10:46:56,11.7382966,19.1724,4.798182,7.783926,(4.723329;4.723329;4.723329),222,13.37085,7.156093,7.355568,(6.463282;6.463282;6.463282),293,(-0.5506701;1.152919;-2.713325),(-0.03124792;0.08501465;0.002667505;0.995886),(4.723329;4.723328;4.723328),(-0.9298872;3.465243;-4.687638),(0.1362934;0.08698101;-0.01201389;0.9867696),(6.463282;6.463282;6.463282),(0.3086687;1.471392;2.283269),(0.008811695;-0.9950954;-0.09537891;-0.02470593),(1;1;1),(0.3270839;1.467217;2.315259),(0.06233652;0.1143761;-0.9914757),18.4886169
,spaceTest,10,09-27-24,10:47:08,23.2274416,23.54986,7.611735,6.535262,(6.483395;6.483395;6.483395),287,13.33013,7.992304,6.056081,(5.943571;5.943571;5.943571),173,(-2.485514;3.643495;-5.210538),(0.1311994;0.1750828;-0.02354795;0.9754887),(6.483395;6.483395;6.483396),(1.047074;1.010226;-5.869844),(-0.02673208;-0.04560831;-0.001220913;0.998601),(5.943571;5.943571;5.943572),(0.299442;1.449659;2.297844),(0.017909;-0.9955609;-0.08764075;-0.0292709),(1;1;1),(0.2924754;1.445891;2.327548),(0.06255177;0.1149626;-0.9913969),27.3958065
,spaceTest,4,09-27-24,10:47:13,28.8946683,15.45075,3.011759,6.863976,(2.562399;2.562399;2.562399),81,5.626435,4.827936,6.315128,(3.660544;3.660544;3.660544),194,(1.190825;2.130827;-0.6148122),(0.1085298;-0.1484059;0.01638807;0.9828166),(2.562399;2.562399;2.5624),(0.3389063;1.814384;-2.538663),(0.03768051;-0.005006567;0.0001887864;0.9992773),(3.660544;3.660545;3.660545),(0.2904336;1.449039;2.298625),(0.02522781;-0.9958915;-0.08537117;-0.01659979),(0.9999999;1;1),(0.2893215;1.445708;2.329425),(0.06209474;0.1035217;-0.992675),32.4711609
,spaceTest,8,09-27-24,10:47:19,33.9702508,20.03775,5.756965,6.946867,(5.085802;5.085802;5.085802),23,16.01357,4.670698,6.587664,(3.824604;3.824604;3.824604),84,(1.141194;4.335948;-3.037642),(0.242039;-0.07656819;0.01916393;0.9670508),(5.085803;5.085802;5.085802),(1.712257;2.411705;-2.245441),(0.09837934;-0.1502253;0.01502502;0.9836301),(3.824604;3.824604;3.824604),(0.2905564;1.44932;2.30043),(0.0217841;-0.996289;-0.0823736;-0.01217743),(1;0.9999999;1),(0.2896146;1.446176;2.33093),(0.06382146;0.09643129;-0.9932778),38.0796944
,spaceTest,2,09-27-24,10:47:24,39.5791857,23.73594,7.18528,7.328037,(6.871383;6.871383;6.871383),109,6.893885,2.133246,6.269434,(1.609639;1.609639;1.609639),275,(3.208779;1.358792;-4.993125),(-0.005342178;-0.1891338;-0.001028974;0.9819363),(6.871383;6.871383;6.871383),(0.003186524;1.697582;0.18015),(0.05892604;0.06803974;-0.004025686;0.9959328),(1.609639;1.609639;1.609639),(0.2933828;1.444197;2.294114),(0.02009968;-0.9981589;-0.05685576;0.006510553),(1;0.9999999;1),(0.293117;1.442914;2.324936),(0.0566755;0.1018617;-0.9931816),43.5545761
,spaceTest,17,09-27-24,10:47:30,45.0539475,24.36497,2.075188,5.722027,(1.557628;1.557628;1.557628),55,20.46916,2.973311,7.077387,(2.683408;2.683408;2.683408),207,(1.029991;2.289019;0.308538),(0.1858761;-0.1736856;0.03340217;0.9665235),(1.557628;1.557628;1.557628),(-0.1340751;0.8029491;-0.7869669),(-0.1012861;0.06857668;0.006998587;0.9924663),(2.683408;2.683408;2.683408),(0.2934293;1.444054;2.291762),(0.03402467;-0.9974555;-0.06255478;-0.0034209),(1;1;1),(0.2900367;1.442254;2.322693),(0.05691984;0.1062328;-0.9926951),49.7992999
,spaceTest,12,09-27-24,10:47:38,53.3170929,15.45877,7.700705,4.96095,(4.736823;4.736823;4.736823),3,8.437202,4.061419,4.435963,(2.176745;2.176745;2.176745),90,(1.154639;4.512982;-5.035797),(0.1955255;-0.05570225;0.01112424;0.9790522),(4.736823;4.736823;4.736823),(1.336149;1.960555;-1.650458),(0.06251211;-0.1257401;0.007939193;0.9900599),(2.176745;2.176745;2.176745),(0.3179462;1.444128;2.293477),(0.01305723;-0.9966252;-0.06164908;-0.05260343),(1;1;0.9999999),(0.3400553;1.442728;2.327462),(0.08091895;0.09529179;-0.9921497),57.570866
,spaceTest,14,09-27-24,10:47:44,59.3028229,9.374741,6.276064,7.492791,(5.693582;5.693582;5.693582),102,12.26037,2.950199,6.136323,(2.213585;2.213585;2.213585),318,(1.333825;1.653106;-3.988508),(0.01680109;-0.08085337;0.001363082;0.9965835),(5.693582;5.693583;5.693582),(-0.1224821;2.103583;-0.6273912),(0.1104989;0.0730063;-0.008139085;0.9911578),(2.213585;2.213585;2.213585),(0.3090099;1.43869;2.285756),(0.006815605;-0.9994277;-0.03312312;-0.0008996147),(1;0.9999999;1),(0.3089893;1.43906;2.316325),(0.06573457;0.1037559;-0.9924229),63.3791121
,spaceTest,7,09-27-24,10:47:52,67.5115078,17.12774,2.122041,7.023975,(1.863332;1.863332;1.863332),214,9.735742,4.440904,5.316778,(2.862785;2.862785;2.862785),62,(0.01415205;1.069697;0.1200133),(-0.08376633;0.06691912;0.005638158;0.99422),(1.863333;1.863333;1.863332),(1.074823;2.199826;-2.085215),(0.08416367;-0.08639498;0.007324992;0.9926725),(2.862785;2.862785;2.862785),(0.3075274;1.441232;2.289484),(0.01802076;-0.9988504;-0.04247798;-0.01299319),(1;0.9999999;1),(0.3182212;1.441193;2.320259),(0.05638252;0.1108685;-0.9922327),72.2980975
,spaceTest,6,09-27-24,10:47:58,73.8295866,12.35426,6.043793,6.567693,(4.854943;4.854943;4.854943),86,23.50768,3.998769,4.21423,(2.196335;2.196335;2.196335),43,(1.843036;2.354623;-3.631866),(0.07315966;-0.1262697;0.009338227;0.9892505),(4.854943;4.854943;4.854944),(1.573369;3.261087;-1.464483),(0.2103794;-0.1582887;0.03454064;0.9641017),(2.196335;2.196335;2.196335),(0.3058091;1.444477;2.291674),(0.0241695;-0.9975564;-0.06239794;-0.02008762),(1;1;1),(0.2721855;1.441976;2.320972),(0.07646351;0.1142307;-0.9904994),77.2503484
,spaceTest,13,09-27-24,10:48:04,79.2402813,12.06436,4.366838,6.274214,(3.347599;3.347599;3.347599),249,21.60064,3.111216,7.374164,(2.947753;2.947753;2.947753),323,(-0.4724867;1.739858;-2.094225),(0.03272034;0.08812834;-0.002896428;0.9955674),(3.347599;3.347599;3.347599),(-0.4256503;2.856977;-0.6515901),(0.2142043;0.1192914;-0.02636697;0.9691186),(2.947753;2.947753;2.947753),(0.3102459;1.44665;2.292315),(0.02297423;-0.9968069;-0.07581975;-0.009981656),(0.9999999;1;0.9999999),(0.3091735;1.444249;2.322783),(0.06079423;0.1064606;-0.9924506),83.2258845
,spaceTest,3,09-27-24,10:48:09,84.8357165,17.63452,5.240396,6.692356,(4.396673;4.396673;4.396673),218,23.55592,2.971156,7.198622,(2.787408;2.787408;2.787408),156,(-0.356752;1.03609;-3.147723),(-0.03751671;0.0600255;0.002257628;0.997489),(4.396673;4.396673;4.396673),(1.052572;0.8193197;-0.793345),(-0.09692848;-0.118502;-0.01162405;0.9881432),(2.787408;2.787408;2.787408),(0.3007948;1.449138;2.295968),(0.01926718;-0.9955457;-0.0868641;-0.03118178),(1;0.9999999;1),(0.2985144;1.445791;2.326045),(0.06372084;0.1155838;-0.9912424),88.7008156
