User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,10,09-25-24,05:21:25,10.6565213,22.5906,3.951332,4.528369,(0.07616167;0.07616167;0.07616167),336,6.693606,3.553627,5.894827,(0.08287359;0.08287359;0.08287359),68,(53.79372;0.276862;-7.464479),(0.03223206;0.9629284;-0.2320281;0.1337647),(0.0761617;0.07616167;0.07616169),(52.87922;-1.027746;-8.202345),(0.02622535;0.9531312;-0.08657676;0.2887172),(0.08287359;0.08287359;0.0828736),(54.83221;-1.672438;-11.13021),(-0.05434795;-0.2402447;-0.05149713;0.9678208),(1;0.9999999;1),(54.85498;-1.671854;-11.15886),(-0.5123656;0.1206297;0.8502373),14.0090971
,cemeteryTest,17,09-25-24,05:21:30,15.5109894,6.033616,3.184976,5.437508,(0.06843054;0.06843054;0.06843054),190,5.859988,4.766395,4.910921,(0.09246767;0.09246767;0.09246767),3,(53.42984;-1.720396;-8.245445),(-0.001567897;0.9743997;0.006798664;0.2247146),(0.06843054;0.06843054;0.06843055),(52.73335;-0.7565491;-6.916406),(0.02209521;0.968829;-0.09379785;0.2282193),(0.09246768;0.09246767;0.09246767),(54.83232;-1.675705;-11.12441),(-0.03621382;-0.2312667;-0.04388797;0.9712251),(1;0.9999999;1),(54.84342;-1.671763;-11.16075),(-0.5029426;0.09513623;0.8590668),18.1399026
,cemeteryTest,12,09-25-24,05:21:35,21.0470201,17.34116,6.828338,4.748968,(0.1335018;0.1335018;0.1335018),358,10.60887,4.898692,4.679793,(0.09165753;0.09165753;0.09165753),233,(52.00769;1.101269;-5.170053),(0.04346507;0.9562935;-0.1931852;0.2151582),(0.1335018;0.1335018;0.1335018),(53.20798;-1.790335;-6.416571),(-0.001900915;0.9862003;0.01135096;0.1651563),(0.09165755;0.09165753;0.09165754),(54.83128;-1.675623;-11.12728),(-0.04049971;-0.235153;-0.03965609;0.9703042),(1;0.9999999;0.9999999),(54.87721;-1.675566;-11.14262),(-0.4948164;0.08148673;0.8651595),23.9821247
,cemeteryTest,7,09-25-24,05:21:40,25.4814265,16.54957,5.369302,5.200689,(0.1144718;0.1144718;0.1144718),110,10.54839,6.954869,7.716947,(0.2144384;0.2144384;0.2144384),82,(51.0819;-1.429526;-6.976001),(0.007818252;0.9329995;-0.02030633;0.3592193),(0.1144718;0.1144718;0.1144718),(50.67087;-0.530284;-5.523268),(0.02545716;0.9462655;-0.07694506;0.3130705),(0.2144385;0.2144384;0.2144385),(54.83472;-1.673232;-11.12715),(-0.05208535;-0.2281727;-0.05150776;0.9708611),(1;0.9999999;1),(54.84245;-1.670372;-11.16559),(-0.5053753;0.1025348;0.856774),29.0793334
,cemeteryTest,2,09-25-24,05:21:45,30.6007319,7.329106,7.719176,4.087432,(0.125022;0.125022;0.125022),135,17.97146,5.019762,6.833833,(0.1416798;0.1416798;0.1416798),289,(50.64529;-1.372998;-4.575758),(0.005411946;0.9596474;-0.01851247;0.2805439),(0.1250221;0.125022;0.1250221),(54.00229;-0.6717533;-6.013992),(0.007677881;0.9922124;-0.09500393;0.08018707),(0.1416798;0.1416798;0.1416798),(54.83433;-1.673159;-11.1281),(-0.04896026;-0.2352164;-0.05571466;0.9691089),(1;0.9999999;0.9999999),(54.85328;-1.67177;-11.15879),(-0.50634;0.1252666;0.8531729),34.6004731
,cemeteryTest,5,09-25-24,05:21:51,36.4208187,16.20976,4.73048,7.523167,(0.1455813;0.1455813;0.1455813),262,9.712253,6.248526,6.758585,(0.1683238;0.1683238;0.1683238),140,(53.83361;-1.362832;-6.310321),(0.003221141;0.9943088;-0.03148427;0.1017273),(0.1455813;0.1455813;0.1455813),(51.26286;-1.690688;-5.883841),(-0.0003758364;0.9557059;0.0012204;0.2943207),(0.1683239;0.1683238;0.1683239),(54.82919;-1.674498;-11.12491),(-0.05260986;-0.239724;-0.04075085;0.9685577),(1;1;0.9999999),(54.86904;-1.675195;-11.14218),(-0.4969236;0.1277465;0.858331),39.0307285
,cemeteryTest,14,09-25-24,05:21:55,40.5490735,22.03959,4.780797,4.193903,(0.08501031;0.08501031;0.08501031),28,19.23564,6.289653,6.894602,(0.1804335;0.1804335;0.1804335),236,(52.02607;0.6873339;-7.500741),(0.07609089;0.9197298;-0.2227905;0.3141206),(0.08501035;0.08501031;0.08501035),(53.44953;-2.153561;-4.629682),(-0.003774649;0.9938701;0.03590145;0.1044947),(0.1804335;0.1804335;0.1804335),(54.83138;-1.672919;-11.12859),(-0.05789572;-0.2373568;-0.03885725;0.9689169),(1;1;0.9999999),(54.82085;-1.668828;-11.17885),(-0.5056257;0.07281262;0.8596648),43.9735819
,cemeteryTest,6,09-25-24,05:22:00,45.4710896,21.23158,2.158477,6.27892,(0.05712623;0.05712623;0.05712623),155,6.223462,6.37484,6.91558,(0.174219;0.174219;0.174219),250,(53.49158;-2.101982;-9.29403),(-0.02898736;0.9463781;0.0886962;0.3092917),(0.05712625;0.05712623;0.05712624),(52.60049;-1.044117;-5.152447),(0.008717231;0.9828617;-0.04821104;0.1777152),(0.1742191;0.174219;0.1742191),(54.83529;-1.671708;-11.13021),(-0.06277676;-0.2282428;-0.04081986;0.9707204),(0.9999999;1;1),(54.84773;-1.670302;-11.16527),(-0.506321;0.1176022;0.8542756),48.8019592
,cemeteryTest,0,09-25-24,05:22:05,51.0815463,6.487682,5.688593,6.397622,(0.1439071;0.1439071;0.1439071),204,23.45614,3.236983,5.01148,(0.06948963;0.06948963;0.06948963),30,(52.46072;-1.562705;-5.922192),(0.002043618;0.977209;-0.009417312;0.2120607),(0.1439071;0.1439071;0.1439071),(52.87545;-0.03327572;-8.696656),(0.07949633;0.9158058;-0.2257199;0.3225378),(0.06948964;0.06948963;0.06948964),(54.83336;-1.673043;-11.13151),(-0.05541366;-0.2330533;-0.03627265;0.9702061),(0.9999999;1;1),(54.82212;-1.668842;-11.1809),(-0.5128367;0.1020123;0.8523982),54.3562799
,cemeteryTest,16,09-25-24,05:22:12,57.9257158,18.90939,2.454016,6.901674,(0.07033277;0.07033277;0.07033277),102,7.346697,5.095979,6.056146,(0.1222633;0.1222633;0.1222633),349,(52.96985;-1.526739;-9.328402),(0.01116697;0.9202547;-0.02633143;0.3902733),(0.07033277;0.07033277;0.07033278),(52.69249;-0.4794131;-6.612495),(0.0257018;0.9689208;-0.1143029;0.2178686),(0.1222633;0.1222633;0.1222633),(54.8316;-1.675064;-11.12861),(-0.04655316;-0.2366294;-0.04292496;0.9695343),(1;1;1),(54.84064;-1.671907;-11.16637),(-0.5007507;0.1014993;0.8596153),61.5803886
