User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,1,09-25-24,02:33:41,22.1614383,24.73931,7.395749,5.218133,(0.221966;0.221966;0.221966),73,5.592966,7.519167,7.896044,(0.3114863;0.3114863;0.3114863),137,(25.0894;5.212274;20.67019),(0.05659657;-0.229477;0.01336758;0.9715753),(0.221966;0.221966;0.221966),(22.38661;3.59679;20.43409),(-0.04430059;-0.06091202;-0.002706135;0.9971559),(0.3114863;0.3114863;0.3114863),(21.47064;4.26677;27.90351),(0.01409447;-0.9994996;0.01010013;-0.02645696),(1;1;1),(21.44098;4.270806;27.92904),(-0.007676922;0.0225452;-0.9997103),26.038443
,officeTest,4,09-25-24,02:33:49,29.6813808,5.198355,5.398251,5.735682,(0.1623968;0.1623968;0.1623968),254,20.00869,4.581121,4.119493,(0.1049279;0.1049279;0.1049279),53,(21.3814;4.144691;22.46604),(-0.01107382;0.009642867;0.0001067948;0.9998922),(0.1623968;0.1623968;0.1623968),(23.09182;5.332709;23.40653),(0.108568;-0.1702846;0.01887989;0.9792138),(0.1049279;0.1049279;0.1049279),(21.48591;4.264741;27.88425),(0.01495651;-0.9993207;-0.00221275;-0.03360738),(1;1;0.9999999),(21.47433;4.268225;27.91112),(0.001105249;0.005650186;-0.9999818),33.1679469
,officeTest,12,09-25-24,02:33:55,36.2931259,16.80824,6.024502,7.167619,(0.2355622;0.2355622;0.2355622),92,18.91897,5.794,7.929056,(0.2535731;0.2535731;0.2535731),293,(23.24706;4.545519;21.85278),(0.02197501;-0.1424175;0.003162651;0.9895577),(0.2355622;0.2355622;0.2355623),(19.55447;5.130974;22.13315),(0.06986117;0.1599654;-0.01135037;0.984582),(0.2535731;0.2535731;0.2535731),(21.47408;4.266145;27.88478),(0.03329507;-0.9992692;-0.01850042;0.003196817),(1;0.9999999;1),(21.46787;4.268703;27.91335),(-0.003194881;-1.308322E-05;-0.9999945),39.6409095
,officeTest,7,09-25-24,02:34:02,43.3430742,21.2914,3.657076,4.386314,(0.08994177;0.08994177;0.08994177),265,16.76349,5.171298,7.955666,(0.2243457;0.2243457;0.2243457),174,(20.17978;4.383443;24.18664),(0.01409026;0.1692853;-0.00242046;0.9854634),(0.08994177;0.08994177;0.08994178),(21.8454;3.117559;22.62099),(-0.1073653;-0.03359089;-0.00362956;0.9936454),(0.2243457;0.2243457;0.2243457),(21.48908;4.271226;27.8851),(0.01367099;-0.9991025;-0.03718673;-0.0149847),(1;0.9999999;1),(21.48908;4.271226;27.8851),(0.02892574;0.07471643;-0.9967852),46.5617546
,officeTest,2,09-25-24,02:34:08,49.5872831,15.70545,6.650447,7.438469,(0.2683396;0.2683396;0.2683396),258,8.550434,5.649661,7.59262,(0.2265068;0.2265068;0.2265068),246,(19.81173;3.599914;21.1945),(-0.0474247;0.1214289;0.005808395;0.9914495),(0.2683395;0.2683396;0.2683396),(20.83899;3.72345;22.21534),(-0.04687598;0.05561109;0.002613755;0.9973481),(0.2265069;0.2265069;0.2265069),(21.47133;4.259311;27.86806),(0.02524236;-0.99953;0.01368963;-0.01073528),(1;1;1),(21.46353;4.263711;27.89518),(0.006919093;0.01089625;-0.999905),52.5606334
,officeTest,5,09-25-24,02:34:15,55.9587855,16.46039,5.989697,4.774171,(0.1557694;0.1557694;0.1557694),91,17.11322,7.314335,7.472752,(0.2986383;0.2986383;0.2986383),276,(23.34926;4.230384;21.91452),(-0.002415608;-0.1519422;-0.0003713454;0.9883864),(0.1557694;0.1557694;0.1557694),(19.35723;4.331475;20.51727),(0.004564894;0.1396235;-0.0006436784;0.990194),(0.2986383;0.2986383;0.2986383),(21.47335;4.260912;27.87174),(0.0187097;-0.99977;0.005679077;-0.008812211),(1;1;1),(21.46701;4.265045;27.89923),(0.002712438;0.01064157;-0.9999378),60.122306
,officeTest,11,09-25-24,02:34:22,63.3965757,21.93957,5.355057,6.56932,(0.1980737;0.1980737;0.1980737),115,11.91965,3.158798,4.344163,(0.0732692;0.0732692;0.0732692),225,(23.57721;3.73768;22.51917),(-0.04478993;-0.1860979;-0.008492654;0.981473),(0.1980737;0.1980737;0.1980738),(21.08846;3.941978;24.67999),(-0.04976906;0.05983388;0.002986949;0.9969624),(0.0732692;0.0732692;0.0732692),(21.47267;4.263506;27.86929),(0.0241298;-0.9992904;-0.02685991;-0.01072678),(1;1;1),(21.47267;4.263506;27.86929),(0.02014208;0.05419936;-0.998327),66.6981308
,officeTest,9,09-25-24,02:34:30,71.3602241,7.067306,7.189479,5.806296,(0.2197121;0.2197121;0.2197121),210,24.8455,2.385958,6.742321,(0.09258322;0.09258322;0.09258322),279,(21.26652;3.37018;20.6798),(-0.06143258;0.01468752;0.0009040979;0.9980028),(0.2197121;0.2197121;0.2197121),(20.45127;4.360756;25.44815),(0.01902227;0.1993817;-0.003871163;0.9797296),(0.09258322;0.09258323;0.09258322),(21.4781;4.258694;27.86652),(0.01674475;-0.9997299;0.007342877;-0.0143447),(1;1;1),(21.45259;4.262501;27.89307),(0.01260228;0.004655633;-0.9999005),75.7157493
,officeTest,17,09-25-24,02:34:38,79.0102441,8.145375,5.994249,4.913602,(0.1554304;0.1554304;0.1554304),178,5.971749,7.812583,5.594665,(0.2295569;0.2295569;0.2295569),10,(21.68898;3.213175;21.90177),(-0.08651888;-0.01807323;-0.001569822;0.996085),(0.1554304;0.1554304;0.1554304),(21.75456;4.820605;20.03259),(0.035878;-0.01798458;0.0006457714;0.9991941),(0.2295569;0.2295569;0.2295569),(21.4726;4.257218;27.86249),(0.02692885;-0.9994429;0.01615586;-0.01130303),(1;0.9999999;0.9999999),(21.44088;4.260191;27.88906),(0.2622835;-0.01919358;-0.9647825),81.4389928
,officeTest,16,09-25-24,02:34:45,86.3055818,9.174957,3.314388,5.00695,(0.0878135;0.0878135;0.0878135),353,13.211,4.983929,6.17576,(0.1651321;0.1651321;0.1651321),237,(21.45107;4.765313;24.5505),(0.07552525;0.003465978;-0.0002625203;0.9971378),(0.0878135;0.08781351;0.0878135),(20.61923;3.547016;22.87249),(-0.06951895;0.08441503;0.005903955;0.9939851),(0.1651321;0.1651321;0.1651321),(21.47414;4.25963;27.86946),(0.02159736;-0.999713;0.003578834;-0.009731456),(1;1;1),(21.46714;4.263537;27.89676),(0.00548273;0.01409816;-0.999882),89.0546915
,officeTest,13,09-25-24,02:34:53,93.6840042,23.09455,7.706964,6.036865,(0.2641823;0.2641823;0.2641823),356,16.13165,5.590397,5.157697,(0.1567937;0.1567937;0.1567937),182,(21.18473;7.727926;20.25438),(0.2115309;0.01847222;-0.003998659;0.9771886),(0.2641823;0.2641823;0.2641823),(21.54284;2.791832;22.2472),(-0.1274319;-0.006148728;-0.0007899997;0.991828),(0.1567937;0.1567937;0.1567937),(21.47304;4.262957;27.87729),(0.02111555;-0.9996793;-0.01287759;-0.005437688),(1;1;1),(21.44485;4.265237;27.90292),(0.0195762;-0.005709376;-0.9997875),97.5518085
,officeTest,14,09-25-24,02:35:02,103.1113743,9.428544,5.914267,7.911316,(0.2476524;0.2476524;0.2476524),264,13.38689,7.534909,7.985944,(0.3229588;0.3229588;0.3229588),68,(20.74157;4.584374;21.94312),(0.02622508;0.0612382;-0.001609554;0.9977773),(0.2476524;0.2476524;0.2476524),(23.41272;5.572681;20.50056),(0.08373709;-0.1275791;0.01081036;0.9882281),(0.3229588;0.3229588;0.3229588),(21.47371;4.269439;27.88517),(0.01840683;-0.998895;-0.0378355;-0.02093792),(1;0.9999999;1),(21.50111;4.271296;27.91505),(0.005398698;-0.004217319;-0.9999678),105.1250489
,officeTest,6,09-25-24,02:35:09,110.3665717,13.62446,7.823971,4.509675,(0.189665;0.189665;0.189665),130,5.655718,4.11551,4.050415,(0.08751507;0.08751507;0.08751507),63,(23.41986;2.214051;20.34669),(-0.1268986;-0.124819;-0.01609855;0.9838993),(0.189665;0.1896651;0.189665),(22.0702;3.986271;23.80337),(-0.03262735;-0.07221622;-0.002363664;0.9968524),(0.08751508;0.08751506;0.08751506),(21.47539;4.256703;27.88707),(0.01855381;-0.997775;0.05759414;-0.02799744),(1;1;1),(21.49963;4.263942;27.91619),(-0.005073529;-0.03926628;-0.9992111),114.7088947
,officeTest,3,09-25-24,02:35:24,124.726677,19.75688,7.812514,5.119161,(0.2219851;0.2219851;0.2219851),279,13.94308,3.936024,4.043941,(0.08568243;0.08568243;0.08568243),45,(19.10171;4.252673;19.92589),(-0.0004635603;0.1452304;6.804451E-05;0.9893978),(0.2219851;0.2219851;0.2219851),(22.36382;4.758311;23.94863),(0.0611268;-0.1093398;0.006736808;0.9921003),(0.08568243;0.08568242;0.08568243),(21.48731;4.260452;27.87687),(0.007178998;-0.9993327;0.02597262;-0.02466012),(1;1;1),(21.46346;4.265489;27.90345),(0.01114593;-0.00303157;-0.9999175),128.8199374
,officeTest,15,09-25-24,02:35:31,132.5225242,19.05622,7.850085,6.908645,(0.2996485;0.2996485;0.2996485),150,23.9293,2.909654,4.75827,(0.07912759;0.07912759;0.07912759),320,(22.98293;2.413462;19.91666),(-0.111223;-0.09307451;-0.01046322;0.9893721),(0.2996484;0.2996485;0.2996485),(20.605;5.359282;25.01483),(0.1738954;0.1445724;-0.02581816;0.9737518),(0.0791276;0.07912759;0.07912759),(21.47268;4.257467;27.87251),(0.02596911;-0.9992892;-0.0271759;-0.002875942),(1;1;1),(21.49159;4.260237;27.90147),(-0.007010286;0.01030503;-0.9999098),135.5445495
,officeTest,8,09-25-24,02:35:38,139.0403337,22.33491,7.892748,7.63684,(0.340267;0.340267;0.340267),11,14.7832,2.721354,4.923045,(0.07238282;0.07238282;0.07238282),143,(21.90031;8.084652;20.26313),(0.2301338;-0.02711606;0.00641507;0.97276),(0.340267;0.340267;0.340267),(21.87424;3.919003;25.11464),(-0.06075679;-0.0714419;-0.004359837;0.9955831),(0.07238281;0.07238282;0.07238282),(21.47536;4.261248;27.87965),(0.01036981;-0.9990933;-0.04055038;0.007797949),(1;0.9999999;1),(21.49996;4.26255;27.90792),(-0.004850945;0.0127537;-0.9999033),141.7224647
