User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,4,09-26-24,05:38:54,7.5937001,22.89365,5.962791,6.635367,(0.2243032;0.2243032;0.2243032),4,22.59854,6.418751,6.019238,(0.2185839;0.2185839;0.2185839),168,(21.20857;6.799462;21.49979),(0.2027533;0.01842154;-0.003814953;0.9790491),(0.2243032;0.2243032;0.2243032),(21.6155;1.683639;20.96854),(-0.1862832;-0.01393121;-0.002641661;0.9823937),(0.2185839;0.2185839;0.2185839),(21.43204;4.228839;27.43588),(0.005644398;-0.9994876;-0.004957843;0.03111375),(1;1;1),(21.46364;4.235761;27.46629),(-0.002150632;0.01553348;-0.9998716),9.7047557
,officeTest,7,09-26-24,05:38:57,11.2139488,15.4145,4.259573,7.790439,(0.1797357;0.1797357;0.1797357),334,24.26751,5.484669,7.876703,(0.2474355;0.2474355;0.2474355),12,(20.58846;5.414709;23.26519),(0.1353874;0.09797405;-0.0134549;0.985845),(0.1797357;0.1797357;0.1797357),(21.51385;6.827362;22.01395),(0.2219219;-0.007905705;0.001799378;0.9750307),(0.2474355;0.2474355;0.2474355),(21.4259;4.223573;27.4369),(0.004153216;-0.999162;-0.01673029;0.03712426),(1;1;1),(21.45775;4.229405;27.46745),(0.01011945;-0.06491686;-0.9978344),12.8898058
,officeTest,3,09-26-24,05:39:00,14.3897424,10.66576,2.477874,7.748291,(0.1020126;0.1020126;0.1020126),125,15.72553,7.490978,5.636563,(0.2291268;0.2291268;0.2291268),17,(21.63979;4.036793;24.93127),(-0.03690735;-0.04239592;-0.001567201;0.9984177),(0.1020126;0.1020126;0.1020126),(21.53188;6.483463;19.9908),(0.1468224;-0.006990922;0.001037696;0.9891376),(0.2291268;0.2291268;0.2291268),(21.42663;4.222953;27.43677),(0.0008081613;-0.99929;-0.016248;0.03398283),(1;1;1),(21.3992;4.226902;27.46956),(-0.01825898;0.01614461;-0.9996996),16.0443602
,officeTest,2,09-26-24,05:39:04,17.5433806,10.88437,6.921263,6.77217,(0.249273;0.249273;0.249273),217,21.17691,4.33619,4.012195,(0.09747605;0.09747605;0.09747605),57,(20.12339;3.38187;20.56128),(-0.05949791;0.09325893;0.005583065;0.9938469),(0.249273;0.249273;0.249273),(22.5134;5.282625;23.04172),(0.1138745;-0.120258;0.01388747;0.9860922),(0.09747606;0.09747605;0.09747605),(21.42521;4.222738;27.43683),(0.001162981;-0.9992031;-0.01625579;0.03643566),(1;1;1),(21.4263;4.227577;27.46819),(-0.003951102;0.009192467;-0.9999427),19.4199545
,officeTest,6,09-26-24,05:39:07,20.9197741,15.69787,5.666652,6.018384,(0.1850316;0.1850316;0.1850316),278,19.62535,4.171695,6.406139,(0.1481851;0.1481851;0.1481851),110,(19.46103;4.623853;21.90242),(0.03364735;0.1696049;-0.005794129;0.9849206),(0.1850317;0.1850316;0.1850317),(22.53208;3.852307;23.16417),(-0.04145357;-0.1262918;-0.005282192;0.9911126),(0.1481851;0.1481851;0.1481851),(21.42528;4.222147;27.43664),(0.0006157627;-0.9992721;-0.01625848;0.03450516),(1;1;1),(21.42525;4.226933;27.46786),(-0.0002088696;0.01343547;-0.9998956),22.992799
,officeTest,15,09-26-24,05:39:11,24.5056429,9.203587,3.78316,5.134215,(0.1027878;0.1027878;0.1027878),83,13.30418,7.23404,5.5444,(0.215284;0.215284;0.215284),260,(21.78664;4.413057;23.62539),(0.02488627;-0.04721899;0.001176782;0.9985738),(0.1027878;0.1027878;0.1027878),(19.27372;4.144453;20.32116),(-0.005169988;0.1463113;0.0007646672;0.9892248),(0.215284;0.215284;0.215284),(21.42545;4.22215;27.43605),(3.97443E-05;-0.9993538;-0.01528733;0.03253305),(1;1;1),(21.39936;4.22623;27.46804),(0.07754511;0.005112337;-0.9969645),26.4281187
,officeTest,17,09-26-24,05:39:14,28.4174566,12.59878,4.733925,7.128622,(0.1805772;0.1805772;0.1805772),126,18.43868,4.155163,6.832088,(0.15628;0.15628;0.15628),312,(21.93026;3.753547;22.63662),(-0.04807061;-0.05271661;-0.002540602;0.9974486),(0.1805772;0.1805772;0.1805772),(20.09912;5.287139;23.40093),(0.121212;0.1564022;-0.019344;0.9800367),(0.15628;0.15628;0.15628),(21.42132;4.220011;27.43796),(-0.001869955;-0.9992074;-0.01655665;0.03615348),(1;1;1),(21.4534;4.225697;27.46825),(-0.01907121;0.008186465;-0.9997735),29.9609638
,officeTest,12,09-26-24,05:39:18,31.7149573,22.52719,3.5995,6.490871,(0.1321034;0.1321034;0.1321034),317,14.56831,6.045464,6.246094,(0.203773;0.203773;0.203773),241,(20.1216;5.41932;23.96482),(0.1532124;0.1761086;-0.02775991;0.9719779),(0.1321034;0.1321034;0.1321034),(19.57914;3.641324;21.49708),(-0.0458946;0.1497291;0.006957779;0.9876369),(0.203773;0.203773;0.203773),(21.42253;4.220592;27.43699),(0.001903154;-0.9991009;-0.0157193;0.03932767),(1;1;1),(21.42055;4.225334;27.46836),(0.004553638;0.01132626;-0.9999139),34.735373
,officeTest,16,09-26-24,05:39:23,37.3350341,18.44177,7.962446,6.137726,(0.269075;0.269075;0.269075),42,13.89539,2.357182,6.768994,(0.08584092;0.08584092;0.08584092),141,(22.61995;6.524662;19.4543),(0.1380864;-0.07356615;0.01028571;0.9876307),(0.269075;0.269075;0.269075),(21.62104;3.866923;25.04288),(-0.07336956;-0.04091498;-0.003012576;0.9964607),(0.08584091;0.08584093;0.08584092),(21.42412;4.222579;27.43685),(0.001447123;-0.9991435;-0.02033874;0.03600853),(1;0.9999999;1),(21.43166;4.227376;27.46794),(0.006426021;0.01769165;-0.9998085),39.0023205
,officeTest,14,09-26-24,05:39:27,40.5841452,10.0308,3.127033,5.198981,(0.08624269;0.08624269;0.08624269),353,19.54308,7.840015,7.858967,(0.341383;0.341383;0.341383),17,(21.14067;4.904806;24.34826),(0.1078759;0.04555396;-0.004948278;0.9931079),(0.08624269;0.08624269;0.08624269),(21.68889;7.222258;19.68143),(0.1833444;-0.01674295;0.003123127;0.9829012),(0.3413831;0.341383;0.341383),(21.42461;4.22296;27.43674),(0.002357848;-0.9991763;-0.02149027;0.0343412),(1;1;1),(21.39512;4.226302;27.46899),(-0.00188455;0.00619461;-0.9999732),42.9100712
