User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,5,09-26-24,04:48:49,7.408862,16.95358,3.433357,4.117195,(0.07720652;0.07720652;0.07720652),108,24.7543,6.993338,6.786291,(0.2729321;0.2729321;0.2729321),105,(22.47585;4.140126;24.24562),(-0.02004062;-0.1521652;-0.003086063;0.9881471),(0.07720652;0.07720652;0.07720651),(24.6836;3.825986;20.71669),(-0.02913285;-0.2190031;-0.006541984;0.9752672),(0.2729321;0.2729321;0.2729321),(21.39689;4.285657;27.66587),(0.005962241;-0.9996214;-0.02414264;-0.01177652),(1;1;1),(21.39438;4.287376;27.68877),(0.001002202;0.002914757;-0.9999817),10.438351
,officeTest,14,09-26-24,04:48:55,13.6392245,18.15848,6.763663,5.105536,(0.1898438;0.1898438;0.1898438),197,15.18236,4.84242,6.143103,(0.1609911;0.1609911;0.1609911),338,(20.91141;2.051913;20.91863),(-0.1583216;0.03583994;0.005750604;0.9867202),(0.1898438;0.1898438;0.1898438),(21.08516;5.421178;22.78616),(0.1145297;0.03221891;-0.003716444;0.9928903),(0.1609911;0.1609912;0.1609912),(21.40191;4.278832;27.66166),(-0.01124863;-0.999781;0.008757962;-0.01532329),(1;1;1),(21.404;4.282511;27.68372),(-0.01080862;0.005085381;-0.9999136),15.3584861
,officeTest,9,09-26-24,04:48:58,16.8583402,20.37253,3.09615,5.860628,(0.1011021;0.1011021;0.1011021),212,13.91553,4.833877,5.019829,(0.130591;0.130591;0.130591),269,(20.91054;3.377103;24.52998),(-0.137968;0.07688913;0.01074372;0.9873893),(0.1011021;0.1011021;0.1011021),(20.40332;4.372627;22.78994),(0.00901195;0.1008174;-0.0009132523;0.9948637),(0.130591;0.130591;0.130591),(21.40223;4.282411;27.66793),(-0.005127275;-0.9997259;-0.01027873;-0.02040316),(1;1;1),(21.40368;4.285685;27.69206),(0.008288283;0.01649925;-0.9998198),18.9018738
,officeTest,6,09-26-24,04:49:02,20.4010105,8.404638,7.843071,7.617294,(0.315346;0.315346;0.315346),349,15.67642,5.49231,4.917554,(0.1465428;0.1465428;0.1465428),60,(21.5151;5.597826;19.8499),(0.08317458;-0.007270199;0.0006068146;0.9965083),(0.315346;0.315346;0.315346),(22.96912;5.167162;22.2545),(0.07691626;-0.1400931;0.01091641;0.9870859),(0.1465428;0.1465428;0.1465428),(21.40102;4.283509;27.66759),(-0.003407783;-0.9997131;-0.01126255;-0.02086342),(1;0.9999999;1),(21.39634;4.286615;27.69198),(0.008356251;0.014079;-0.9998647),23.5104084
,officeTest,15,09-26-24,04:49:06,25.0097453,12.51175,4.611475,7.470866,(0.1842776;0.1842776;0.1842776),145,18.58278,5.106435,6.440448,(0.1812133;0.1812133;0.1812133),239,(22.31794;3.586784;23.08802),(-0.07365272;-0.09805796;-0.007277363;0.9924248),(0.1842775;0.1842775;0.1842775),(20.30048;3.575608;22.44424),(-0.06554034;0.103617;0.006842878;0.992432),(0.1812133;0.1812133;0.1812133),(21.40364;4.284075;27.66958),(-0.004059294;-0.9992064;-0.01598541;-0.03625737),(1;1;1),(21.40589;4.286851;27.69201),(-0.02346304;0.0115241;-0.9996557),27.1871424
,officeTest,17,09-26-24,04:49:10,28.6887561,12.18168,5.9484,5.241017,(0.1666042;0.1666042;0.1666042),298,9.147465,2.84428,4.779562,(0.07193234;0.07193234;0.07193234),159,(20.66889;5.056339;21.67794),(0.06346975;0.06078792;-0.003873209;0.9961233),(0.1666042;0.1666042;0.1666042),(21.74875;3.928782;24.83142),(-0.06165236;-0.06048644;-0.003743145;0.9962562),(0.07193233;0.07193234;0.07193235),(21.40287;4.283988;27.66936),(-0.005926409;-0.999357;-0.01326032;-0.03278144),(1;0.9999999;1),(21.41159;4.286996;27.69167),(-0.007189296;0.01162272;-0.9998922),30.8069859
,officeTest,3,09-26-24,04:49:14,32.3064133,5.429246,6.365961,4.745023,(0.1585118;0.1585118;0.1585118),313,11.62717,7.772283,6.234837,(0.2584014;0.2584014;0.2584014),267,(21.3898;4.874359;21.30138),(0.0462622;0.001040887;-4.820535E-05;0.9989288),(0.1585118;0.1585118;0.1585118),(20.32642;4.430496;19.80829),(0.009251972;0.06800737;-0.0006306896;0.9976417),(0.2584014;0.2584014;0.2584014),(21.40307;4.283331;27.66865),(-0.005601551;-0.9993362;-0.01380019;-0.03324543),(1;1;0.9999999),(21.3887;4.285763;27.69114),(-0.01001993;0.009778868;-0.9998948),34.5496797
,officeTest,0,09-26-24,04:49:17,36.0620906,13.31721,4.495505,5.305573,(0.1280338;0.1280338;0.1280338),291,18.89936,4.10074,5.389758,(0.122031;0.122031;0.122031),127,(20.72773;4.880715;23.13874),(0.06431601;0.07370964;-0.004763612;0.9951923),(0.1280338;0.1280338;0.1280338),(22.80194;3.617767;23.62253),(-0.07625726;-0.1651615;-0.01280957;0.9832307),(0.122031;0.122031;0.122031),(21.40266;4.286083;27.67006),(-0.003952216;-0.9991237;-0.02287693;-0.03482617),(0.9999999;1;0.9999999),(21.40301;4.288852;27.69307),(-0.02637213;0.01476218;-0.9995284),38.5811437
,officeTest,2,09-26-24,04:49:21,40.0806448,15.884,6.332386,7.52307,(0.2586358;0.2586358;0.2586358),204,6.446962,6.655987,5.235283,(0.183184;0.183184;0.183184),68,(20.5017;2.755976;21.3175),(-0.1159068;0.06967976;0.008151517;0.9907795),(0.2586358;0.2586358;0.2586358),(22.03173;4.60678;21.00034),(0.02470152;-0.04737855;0.001171997;0.9985709),(0.183184;0.183184;0.183184),(21.39831;4.27559;27.66044),(-0.02742233;-0.9995848;-0.006451949;0.006061008),(1;1;1),(21.36158;4.279188;27.6865),(-0.03009487;0.01828311;-0.9993776),42.2240982
,officeTest,12,09-26-24,04:49:25,43.7249558,11.89449,3.423053,4.081672,(0.07459631;0.07459631;0.07459631),76,6.788378,7.519541,4.711135,(0.1863721;0.1863721;0.1863721),147,(22.19902;4.482201;24.26902),(0.02841325;-0.1146624;0.003280923;0.9929927),(0.07459632;0.07459631;0.07459631),(22.07084;3.618481;20.15567),(-0.04382091;-0.04426134;-0.001943349;0.9980566),(0.1863721;0.1863721;0.1863721),(21.40308;4.282173;27.66955),(-0.01430084;-0.9997852;-0.006885236;-0.01333273),(1;1;1),(21.42154;4.285859;27.69253),(0.008513654;-0.002467675;-0.9999495),47.2216412
