User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,0,09-25-24,05:11:43,10.6275695,9.264398,5.649717,7.16287,(4.898439;4.898439;4.898439),274,21.40404,3.243759,6.67652,(2.779161;2.779161;2.779161),275,(-0.6040594;2.079961;-3.407029),(0.04971503;0.07010568;-0.003498272;0.9962938),(4.898439;4.898439;4.898439),(-1.006374;1.86065;-1.019253),(0.04958891;0.1756037;-0.008857045;0.9831713),(2.779162;2.779161;2.779162),(0.1935988;1.510087;2.232793),(0.03453157;-0.9980739;-0.04994936;-0.01269614),(1;0.9999999;1),(0.1979641;1.512995;2.269978),(0.07183252;0.1132619;-0.9909602),13.1696428
,spaceTest,1,09-25-24,05:11:47,14.8896966,24.48926,5.973773,5.185618,(4.067856;4.067856;4.067856),30,22.05777,2.249538,5.678849,(1.647069;1.647069;1.647069),143,(1.438883;4.417634;-3.519383),(0.2262934;-0.1036195;0.02421783;0.9682292),(4.067855;4.067856;4.067856),(0.7891682;0.9983583;-0.06546117),(-0.1047608;-0.1257789;-0.01335808;0.986421),(1.647069;1.647069;1.647069),(0.1936727;1.508159;2.23166),(0.02790968;-0.9987696;-0.04090196;-0.002711967),(1;0.9999999;1),(0.2256917;1.51436;2.27069),(0.06799841;0.1060113;-0.9920293),17.6293092
,spaceTest,14,09-25-24,05:11:51,19.1443138,6.990035,3.474663,6.570588,(2.748169;2.748169;2.748169),67,22.97203,4.853267,6.88367,(4.335124;4.335124;4.335124),267,(0.5977457;1.995735;-1.210767),(0.06963781;-0.05825251;0.004073434;0.9958618),(2.748169;2.748169;2.748169),(-1.817921;1.691278;-2.636795),(0.01700513;0.1946042;-0.003374297;0.9807286),(4.335124;4.335124;4.335124),(0.1935723;1.508531;2.232205),(0.03088467;-0.9985977;-0.04274575;-0.004653289),(1;1;1),(0.1629831;1.509209;2.267897),(0.05218472;0.1141907;-0.9920837),21.8553995
,spaceTest,17,09-25-24,05:11:58,25.7073558,17.96999,3.274787,5.465881,(2.248656;2.248656;2.248656),2,17.04663,3.170236,5.621331,(2.227374;2.227374;2.227374),68,(0.2824638;2.828546;-0.9449208),(0.1956228;-0.01317945;0.002629242;0.9805871),(2.248656;2.248656;2.248656),(1.180658;2.17232;-0.8629729),(0.09956963;-0.1524236;0.01543662;0.9831656),(2.227374;2.227374;2.227374),(0.1970203;1.507503;2.233118),(0.0275039;-0.9986794;-0.03964638;-0.01764195),(1;1;1),(0.1829952;1.509612;2.267959),(0.06656339;0.1187994;-0.9906785),28.4179716
,spaceTest,5,09-25-24,05:12:02,29.9178324,9.506285,2.861339,6.098215,(2.113961;2.113961;2.113961),206,16.58575,4.326537,7.306915,(3.940587;3.940587;3.940587),165,(0.04373753;1.264556;-0.6552756),(-0.04175006;0.02639147;0.001103193;0.9987789),(2.113961;2.113961;2.113961),(0.6484132;0.584684;-2.164285),(-0.1025255;-0.05093666;-0.005256942;0.9934115),(3.940587;3.940587;3.940587),(0.1964161;1.506678;2.231749),(0.02740249;-0.9990063;-0.03449405;-0.006762408),(1;1;1),(0.1998892;1.510714;2.268155),(0.07371196;0.1137299;-0.9907725),32.4785318
,spaceTest,6,09-25-24,05:12:06,33.9823648,22.13796,3.140507,6.719972,(2.72208;2.72208;2.72208),272,24.07662,3.523379,4.436492,(2.046181;2.046181;2.046181),251,(-1.037172;1.764628;-0.9139848),(0.03709282;0.1853685;-0.007002275;0.9819438),(2.72208;2.72208;2.72208),(-1.204877;1.233261;-1.351426),(-0.03511114;0.1849599;0.006612539;0.9820964),(2.046181;2.046181;2.046181),(0.195337;1.508845;2.234138),(0.0338336;-0.998283;-0.04702652;-0.008658621),(1;1;1),(0.200758;1.51202;2.270731),(0.0676563;0.1239688;-0.9899715),37.1803113
,spaceTest,9,09-25-24,05:12:11,38.8688169,24.64865,7.113623,6.455759,(6.037057;6.037057;6.037057),89,20.78527,7.311818,4.381186,(4.095084;4.095084;4.095084),220,(3.257272;2.641049;-4.875576),(0.07088433;-0.201573;0.01462779;0.9767957),(6.037057;6.037057;6.037057),(-1.648109;0.1746464;-5.246494),(-0.08513255;0.1197871;0.01031027;0.9890891),(4.095083;4.095084;4.095084),(0.1913849;1.511048;2.236523),(0.0318949;-0.9975618;-0.0610539;0.01120891),(1;1;1),(0.2241119;1.51572;2.274527),(0.07523695;0.1213211;-0.9897475),41.8544356
,spaceTest,16,09-25-24,05:12:17,44.9660423,16.58281,2.568332,7.156148,(2.290985;2.290985;2.290985),194,21.41802,2.5734,7.673613,(2.533874;2.533874;2.533874),316,(0.159301;1.11733;-0.4142428),(-0.07387409;0.007516491;0.0005568112;0.9972391),(2.290985;2.290985;2.290985),(-0.4422253;2.542987;-0.2474153),(0.1883883;0.1237603;-0.02393807;0.9739714),(2.533874;2.533874;2.533874),(0.1992546;1.512194;2.235995),(0.02819677;-0.9970834;-0.06755943;-0.02157487),(1;1;1),(0.1698343;1.510839;2.268802),(0.07291856;0.1276188;-0.9891358),47.7409777
,spaceTest,3,09-25-24,05:12:23,50.5626847,14.79604,7.597567,7.682386,(7.211321;7.211321;7.211321),312,10.18236,3.618511,6.869307,(3.017184;3.017184;3.017184),275,(-1.435404;3.647717;-5.151935),(0.1364863;0.1073568;-0.01488047;0.9846952),(7.211321;7.211321;7.211321),(-0.4565515;1.960356;-1.357999),(0.06106634;0.08935163;-0.005488698;0.9941112),(3.017184;3.017184;3.017184),(0.1941025;1.510384;2.232293),(0.05398628;-0.9964771;-0.06409135;-0.00335109),(1;0.9999999;1),(0.2254375;1.516222;2.271834),(0.08093262;0.1192518;-0.9895538),53.3973507
,spaceTest,15,09-25-24,05:12:27,54.8951542,18.42144,6.865956,6.886582,(5.954049;5.954049;5.954049),114,12.85052,5.337816,4.307943,(2.818849;2.818849;2.818849),40,(2.196462;1.338373;-4.717972),(-0.01155593;-0.1395864;-0.001629111;0.9901412),(5.954049;5.954049;5.954049),(0.8225242;2.975704;-3.00217),(0.1351109;-0.05891939;0.008048831;0.9890444),(2.818849;2.81885;2.818849),(0.1963395;1.507271;2.234871),(0.02722238;-0.9984893;-0.04694908;0.008597427),(1;1;1),(0.1957485;1.510025;2.271767),(0.06399596;0.1079285;-0.9920939),57.371232
,spaceTest,2,09-25-24,05:12:34,62.1327968,10.65904,2.584077,6.911645,(2.171237;2.171237;2.171237),35,24.0517,6.267857,6.003146,(4.923438;4.923438;4.923438),162,(0.5281706;2.267826;-0.2584532),(0.1451322;-0.06468423;0.009509004;0.9872499),(2.171237;2.171237;2.171237),(1.444801;-0.2270105;-4.28405),(-0.1270907;-0.09341235;-0.01202322;0.9874095),(4.923438;4.923438;4.923437),(0.1995978;1.511088;2.238222),(0.03491523;-0.9970424;-0.06614543;-0.01767394),(1;1;1),(0.1650744;1.509304;2.271332),(0.07982218;0.1057947;-0.9911768),64.9680384
,spaceTest,13,09-25-24,05:12:39,66.4677164,24.44125,5.826342,7.541143,(5.765257;5.765257;5.765257),218,16.28583,5.619995,4.464708,(3.12413;3.12413;3.12413),148,(-1.071073;0.3643029;-3.925665),(-0.08985724;0.1010957;0.009168826;0.990768),(5.765257;5.765257;5.765257),(1.35522;1.201383;-3.491274),(-0.02671897;-0.09921341;-0.002664994;0.9947038),(3.12413;3.12413;3.12413),(0.2004325;1.515697;2.240029),(0.04021086;-0.9951865;-0.08734507;-0.01891574),(1;0.9999999;1),(0.2024404;1.515527;2.277408),(0.06900728;0.1023151;-0.9923502),69.2556091
,spaceTest,4,09-25-24,05:12:43,70.7651733,23.44339,5.879732,6.332314,(4.848856;4.848856;4.848856),177,18.92232,5.574131,7.917733,(5.572942;5.572942;5.572942),128,(0.5975095;-0.1643274;-3.933966),(-0.1318974;-0.03191976;-0.004249481;0.9907402),(4.848856;4.848856;4.848857),(1.86042;1.243438;-3.408465),(-0.02259088;-0.1425117;-0.003253529;0.98953),(5.572942;5.572942;5.572942),(0.1993505;1.512351;2.23874),(0.0365596;-0.9968143;-0.070301;-0.009084489),(1;1;1),(0.2308716;1.516543;2.279336),(0.07270744;0.1102319;-0.9912384),73.4070528
,spaceTest,8,09-25-24,05:12:47,74.9067876,8.983836,7.244091,4.529828,(3.970431;3.970431;3.970431),14,20.67764,6.841031,4.964823,(4.338426;4.338426;4.338426),276,(0.5351281;3.603127;-4.782426),(0.1440311;-0.02367679;0.003447133;0.9892839),(3.970431;3.970431;3.970432),(-2.243332;2.50621;-4.580949),(0.06714448;0.1706864;-0.01165925;0.9829659),(4.338426;4.338426;4.338426),(0.1988383;1.511904;2.239124),(0.03812286;-0.9969538;-0.06684718;-0.0126972),(1;1;1),(0.2016994;1.51338;2.276793),(0.058192;0.1135257;-0.9918221),77.5593491
,spaceTest,11,09-25-24,05:12:51,79.1612863,9.197569,3.821908,4.313205,(1.995825;1.995825;1.995825),220,21.65281,3.073559,6.968746,(2.753171;2.753171;2.753171),263,(-0.203922;1.411052;-1.611973),(-0.01261143;0.05177582;0.0006538966;0.9985789),(1.995825;1.995825;1.995825),(-1.030673;1.598549;-0.8317947),(0.01332211;0.1889839;-0.002564109;0.9818865),(2.753171;2.753171;2.753171),(0.196364;1.50883;2.237725),(0.034888;-0.9980028;-0.05258066;0.002925583),(1;1;1),(0.200402;1.51132;2.274389),(0.06457565;0.1168388;-0.9910374),81.8165543
,spaceTest,12,09-25-24,05:12:56,83.736519,9.183698,2.51788,5.793784,(1.765793;1.765793;1.765793),256,6.858025,6.125392,7.437992,(5.481857;5.481857;5.481857),130,(-0.2435138;1.631246;-0.2748055),(0.02399041;0.08650688;-0.002083754;0.9959602),(1.765793;1.765793;1.765793),(0.6664703;1.708659;-3.913632),(0.01621653;-0.03819309;0.0006198933;0.9991386),(5.481858;5.481858;5.481857),(0.195733;1.508443;2.234659),(0.04336805;-0.997714;-0.05111175;0.008575103),(1;1;1),(0.1999109;1.511158;2.271952),(0.06798144;0.1078298;-0.9918321),86.5803574
,spaceTest,7,09-25-24,05:13:02,89.6125047,13.24869,5.121621,4.991547,(3.138668;3.138668;3.138668),48,5.930946,7.641407,6.348019,(5.826999;5.826999;5.826999),317,(1.327137;3.028543;-2.672362),(0.1447954;-0.1108816;0.01633125;0.9830936),(3.138668;3.138667;3.138668),(0.05280226;3.03927;-5.288267),(0.09992529;0.01005095;-0.001009449;0.9949437),(5.826999;5.826999;5.826998),(0.2049051;1.511519;2.239291),(0.03366739;-0.996936;-0.06378968;-0.03026441),(1;0.9999999;1),(0.1743756;1.509942;2.271885),(0.08171779;0.1286621;-0.9883103),92.379212
,spaceTest,10,09-25-24,05:13:06,93.8889479,15.79013,3.098743,6.678296,(2.569421;2.569421;2.569421),17,5.51409,5.978542,5.404796,(3.879291;3.879291;3.879291),338,(0.3338435;2.745754;-0.7331223),(0.1955267;-0.02293818;0.0045746;0.9804195),(2.569421;2.56942;2.569421),(-0.1531775;2.763548;-3.626326),(0.104848;0.02946574;-0.003107925;0.9940468),(3.879291;3.879291;3.879291),(0.1947632;1.510442;2.237523),(0.04275525;-0.9971186;-0.06249003;0.004635898),(0.9999999;1;1),(0.1998855;1.512356;2.274837),(0.06018516;0.1037771;-0.992773),97.0551299
