User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,13,09-26-24,11:25:37,10.5215603,6.376297,6.525016,7.694746,(0.2638003;0.2638003;0.2638003),71,15.26154,6.637347,7.522363,(0.2702464;0.2702464;0.2702464),207,(22.23738;4.856669;21.17918),(0.04582787;-0.06415297;0.002949187;0.9968829),(0.2638003;0.2638003;0.2638002),(20.66363;3.072654;20.9255),(-0.08606789;0.0541543;0.004685285;0.9948053),(0.2702465;0.2702465;0.2702464),(21.39937;4.254283;27.66319),(-0.01811469;-0.9993283;-0.03016509;-0.01024349),(1;1;0.9999999),(21.39498;4.256967;27.68937),(-0.002736187;0.007781159;-0.9999592),12.6072223
,officeTest,2,09-26-24,11:25:42,15.427998,15.884,6.332386,7.52307,(0.2586358;0.2586358;0.2586358),204,6.446962,6.655987,5.235283,(0.183184;0.183184;0.183184),68,(20.71192;3.014135;21.23059),(-0.0944843;0.05278868;0.005017237;0.9941131),(0.2586358;0.2586357;0.2586357),(22.1898;4.924006;21.04268),(0.04995489;-0.05953181;0.00298294;0.9969712),(0.183184;0.1831841;0.183184),(21.39669;4.254424;27.66012),(-0.0115532;-0.9994476;-0.03050018;-0.006383236),(1;1;1),(21.39503;4.256852;27.68605),(-0.009745116;0.004944928;-0.999926),17.4378631
,officeTest,12,09-26-24,11:25:45,18.9373261,11.89449,3.423053,4.081672,(0.07459631;0.07459631;0.07459631),76,6.788378,7.519541,4.711135,(0.1863721;0.1863721;0.1863721),147,(22.14989;4.599159;24.26038),(0.04919251;-0.1088163;0.005391608;0.9928293),(0.07459631;0.0745963;0.07459632),(21.98018;3.903252;20.11683),(-0.02310524;-0.03863824;-0.0008936522;0.9989857),(0.1863721;0.1863721;0.1863721),(21.3959;4.253355;27.65877),(-0.01038175;-0.9995469;-0.02732409;-0.007180993),(1;1;1),(21.36426;4.25726;27.68583),(-0.01491582;0.01761596;-0.9997297),22.5133273
,officeTest,17,09-26-24,11:26:03,36.2628353,12.18168,5.9484,5.241017,(0.1666041;0.1666041;0.1666041),298,9.147465,2.84428,4.779562,(0.07193231;0.07193231;0.07193231),159,(20.10345;5.079073;21.57738),(0.07068008;0.1095539;-0.007810183;0.991434),(0.1666041;0.1666041;0.1666041),(21.51973;3.93909;24.5901),(-0.04807127;-0.01760285;-0.0008473028;0.9986885),(0.07193231;0.07193232;0.07193232),(21.41868;4.215792;27.45592),(0.01735544;-0.9994346;-0.02560166;0.01318044),(1;1;0.9999999),(21.41623;4.217626;27.48228),(0.004283184;0.007019341;-0.999954),38.2613975
,officeTest,9,09-26-24,11:26:06,39.7612142,20.37253,3.09615,5.860628,(0.1011021;0.1011021;0.1011021),212,13.91553,4.833877,5.019829,(0.130591;0.130591;0.130591),269,(20.8415;3.222615;24.55469),(-0.156353;0.08762641;0.01392756;0.983708),(0.1011021;0.1011021;0.1011021),(20.29954;4.151447;22.78845),(-0.009498665;0.1108336;0.001059346;0.9937931),(0.130591;0.130591;0.130591),(21.3965;4.246637;27.64524),(-0.005138014;-0.999893;0.008881587;-0.01043266),(1;1;1),(21.38757;4.25112;27.67127),(-0.008851381;0.0105188;-0.9998927),41.6604001
,officeTest,3,09-26-24,11:26:10,43.1684916,5.429246,6.365961,4.745023,(0.1585119;0.1585119;0.1585119),313,11.62717,7.772283,6.234837,(0.2584013;0.2584013;0.2584013),267,(21.11175;5.095401;21.32004),(0.06588271;0.02257481;-0.001490911;0.9975709),(0.1585119;0.1585119;0.1585119),(19.97812;4.72196;19.85972),(0.02935309;0.08998267;-0.00265319;0.9955072),(0.2584013;0.2584013;0.2584013),(21.39851;4.254424;27.65266),(-0.01232745;-0.9993184;-0.03300053;-0.01103901),(1;1;1),(21.39293;4.257151;27.68005),(0.008506107;0.007612985;-0.9999264),45.1487829
,officeTest,8,09-26-24,11:26:13,46.6468452,23.91621,5.745943,4.872979,(0.1600086;0.1600086;0.1600086),155,11.53056,2.403021,7.956082,(0.101881;0.101881;0.101881),292,(22.41357;2.312849;21.76214),(-0.155887;-0.08411406;-0.01332418;0.9840968),(0.1600086;0.1600086;0.1600086),(20.97391;4.631561;25.26742),(0.07660402;0.08779863;-0.006772012;0.9931653),(0.101881;0.101881;0.101881),(21.39907;4.255468;27.65334),(-0.02381718;-0.9990705;-0.03577356;-0.003343472),(0.9999999;1;0.9999999),(21.36811;4.259646;27.68085),(-0.02358117;0.005525097;-0.9996992),48.379159
,officeTest,1,09-26-24,11:26:16,49.878732,19.364,7.190586,4.485235,(0.1785909;0.1785909;0.1785909),298,10.50633,3.38684,5.18528,(0.09330229;0.09330229;0.09330229),52,(19.27148;6.128726;20.57723),(0.1224796;0.144388;-0.01801338;0.9817466),(0.1785909;0.1785909;0.1785909),(21.93467;4.905343;24.31238),(0.09436043;-0.07912018;0.007523289;0.9923606),(0.09330229;0.09330229;0.09330229),(21.39865;4.256143;27.65251),(-0.01976171;-0.9989171;-0.04200901;-0.003055394),(1;1;1),(21.42561;4.255907;27.67846),(-0.01020612;-0.002513051;-0.9999315),51.6441193
,officeTest,10,09-26-24,11:26:20,53.1437237,17.74102,5.117844,7.268528,(0.2039548;0.2039548;0.2039548),347,8.319869,4.594362,6.635309,(0.160905;0.160905;0.160905),0,(21.14889;6.25259;22.67005),(0.1892495;0.02452935;-0.00472913;0.9816113),(0.2039548;0.2039548;0.2039548),(21.47308;5.276875;23.12332),(0.1107247;-0.008233566;0.0009173312;0.9938166),(0.160905;0.160905;0.160905),(21.39803;4.254923;27.65207),(-0.02099302;-0.9990284;-0.0385083;-0.004320267),(1;1;0.9999999),(21.40736;4.256472;27.67923),(0.01589007;0.01254411;-0.9997863),55.175265
,officeTest,11,09-26-24,11:26:23,56.675721,6.442091,7.248183,5.054813,(0.1926084;0.1926084;0.1926084),155,20.90824,6.522328,6.86362,(0.2502701;0.2502701;0.2502701),319,(21.7815;3.841854;20.37494),(-0.02811475;-0.0263152;-0.0007403947;0.999258),(0.1926084;0.1926084;0.1926084),(19.92011;6.518051;21.21097),(0.1634724;0.1110879;-0.01852855;0.9800985),(0.2502701;0.2502701;0.2502701),(21.39819;4.251986;27.64755),(-0.02379814;-0.9994183;-0.02401778;-0.004464556),(1;0.9999999;1),(21.397;4.254962;27.67385),(0.00391678;0.006543584;-0.9999564),58.9967666
