User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,14,09-25-24,06:47:33,11.2689394,6.990035,3.474663,6.570588,(2.74817;2.74817;2.74817),67,22.97203,4.853267,6.88367,(4.335125;4.335125;4.335125),267,(0.9929736;2.038394;-1.048265),(0.07711685;-0.09680714;0.007523523;0.9922826),(2.74817;2.74817;2.74817),(-1.339836;1.969951;-2.634144),(0.04427287;0.1604263;-0.007203175;0.9860281),(4.335125;4.335125;4.335125),(0.3244841;1.497538;2.345167),(-0.008397898;-0.9976406;-0.05568063;-0.03927473),(1;1;1),(0.3531657;1.496082;2.369931),(0.06459985;0.1238516;-0.9901904),15.1133986
,spaceTest,4,09-25-24,06:47:39,16.8103286,23.44339,5.879732,6.332314,(4.848858;4.848858;4.848858),177,18.92232,5.574131,7.917733,(5.572943;5.572943;5.572943),128,(0.7127643;0.03372049;-3.881094),(-0.1151891;-0.03022983;-0.003507128;0.9928773),(4.848858;4.848858;4.848857),(2.173894;1.178375;-3.24253),(-0.02704006;-0.1583608;-0.004338478;0.9870015),(5.572943;5.572944;5.572943),(0.3332313;1.501;2.345875),(-0.04875274;-0.9940239;-0.09064917;-0.03636749),(1;1;1),(0.3139626;1.502329;2.370321),(0.0714732;0.1162723;-0.9906293),21.174122
,spaceTest,3,09-25-24,06:47:45,22.6751813,14.79604,7.597567,7.682386,(7.211321;7.211321;7.211321),312,10.18236,3.618511,6.869307,(3.017184;3.017184;3.017184),275,(-0.1917223;4.248981;-4.994405),(0.1776568;0.03547311;-0.006408209;0.9834321),(7.211321;7.211321;7.211321),(0.08813363;2.230888;-1.246303),(0.09990169;0.03461285;-0.003477393;0.9943891),(3.017184;3.017184;3.017184),(0.3386536;1.499565;2.347919),(-0.05605585;-0.9935351;-0.08595643;-0.04855208),(1;0.9999999;1),(0.3285452;1.500036;2.372002),(0.07200159;0.1184257;-0.9903412),25.8942899
,spaceTest,11,09-25-24,06:47:50,27.7481767,9.197569,3.821908,4.313205,(1.995824;1.995824;1.995824),220,21.65281,3.073559,6.968746,(2.75317;2.75317;2.75317),263,(0.2908812;1.689521;-1.544726),(0.02581278;0.006375635;-0.000164631;0.9996465),(1.995824;1.995824;1.995824),(-0.5602157;1.976204;-0.8230634),(0.07304301;0.1386098;-0.01025163;0.9875966),(2.75317;2.75317;2.75317),(0.3401998;1.489706;2.321486),(-0.05122212;-0.9940307;-0.08415009;-0.04688227),(0.9999998;1;0.9999999),(0.3402987;1.489657;2.321468),(0.1020186;0.1622739;-0.9814578),30.843553
,spaceTest,5,09-25-24,06:47:55,32.3691311,9.506285,2.861339,6.098215,(2.11396;2.11396;2.11396),206,16.58575,4.326537,7.306915,(3.940585;3.940585;3.940585),165,(0.3040729;1.523707;-0.5745575),(0.005546817;0.004708561;-2.611822E-05;0.9999735),(2.11396;2.11396;2.11396),(0.8882962;0.8955959;-2.113754),(-0.06601962;-0.06221065;-0.004124162;0.9958686),(3.940585;3.940585;3.940585),(0.3313921;1.491523;2.326314),(-0.04403738;-0.995368;-0.07813701;-0.03460929),(0.9999998;1;0.9999999),(0.3212405;1.49181;2.352009),(0.0271428;-0.004648626;-0.9996116),35.3557674
,spaceTest,16,09-25-24,06:47:59,36.8767818,16.58281,2.568332,7.156148,(2.290985;2.290985;2.290985),194,21.41802,2.5734,7.673613,(2.533874;2.533874;2.533874),316,(0.2386048;1.142918;-0.3416849),(-0.06422243;0.0177467;0.001142276;0.9977772),(2.290985;2.290985;2.290985),(-0.1571261;2.636015;-0.1513654),(0.2117778;0.09573181;-0.02084943;0.9723945),(2.533874;2.533874;2.533874),(0.333115;1.486467;2.314311),(-0.0421439;-0.9960477;-0.07373028;-0.02601493),(1;1;1),(0.3330964;1.486448;2.314392),(0.05769941;0.1444115;-0.987834),40.6540587
,spaceTest,17,09-25-24,06:48:06,43.7433758,17.96999,3.274787,5.465881,(2.248656;2.248656;2.248656),2,17.04663,3.170236,5.621331,(2.227374;2.227374;2.227374),68,(0.6579118;2.966131;-0.7665699),(0.2193396;-0.05155284;0.01160685;0.9742165),(2.248656;2.248656;2.248656),(1.476193;2.211071;-0.7002371),(0.107492;-0.1789829;0.01967676;0.9777645),(2.227374;2.227374;2.227374),(0.3296283;1.490697;2.326602),(-0.02744472;-0.9968155;-0.06637039;-0.03465196),(1;1;1),(0.3194781;1.492016;2.350851),(0.06945679;0.1061636;-0.9919118),47.9289318
,spaceTest,1,09-25-24,06:48:12,49.4512324,24.48926,5.973773,5.185618,(4.067856;4.067856;4.067856),30,22.05777,2.249538,5.678849,(1.647069;1.647069;1.647069),143,(2.603204;4.541262;-3.018971),(0.234287;-0.1930007;0.04751582;0.9516315),(4.067856;4.067856;4.067856),(1.082589;1.048841;0.0687269),(-0.09089096;-0.157325;-0.01454305;0.9832478),(1.647069;1.647069;1.647069),(0.338083;1.493777;2.335668),(-0.04921686;-0.9942907;-0.07639923;-0.05591803),(0.9999999;1;0.9999999),(0.3160725;1.496624;2.359067),(0.06387796;0.1141761;-0.9913919),53.2261585
,spaceTest,10,09-25-24,06:48:17,54.9695426,15.79013,3.098743,6.678296,(2.56942;2.56942;2.56942),17,5.51409,5.978542,5.404796,(3.879291;3.879291;3.879291),338,(1.37064;2.69391;-0.4693258),(0.1875504;-0.1681286;0.03260161;0.9672098),(2.56942;2.569421;2.56942),(1.325412;3.025445;-3.384145),(0.1284223;-0.08249013;0.0107198;0.9882248),(3.879291;3.879291;3.879291),(0.362691;1.490294;2.342332),(-0.1540653;-0.9810072;-0.09363883;-0.07155704),(0.9999998;1;0.9999998),(0.3555979;1.491091;2.366893),(0.0753837;0.1069035;-0.9914013),59.3297053
,spaceTest,9,09-25-24,06:48:24,61.4670478,24.64865,7.113623,6.455759,(6.037056;6.037056;6.037056),89,20.78527,7.311818,4.381186,(4.095083;4.095083;4.095083),220,(3.933909;2.464057;-4.563079),(0.06095323;-0.2392563;0.01505117;0.9689245),(6.037057;6.037057;6.037056),(-1.104482;0.3774345;-5.300708),(-0.07056918;0.09212044;0.006545225;0.9932225),(4.095083;4.095082;4.095083),(0.319442;1.483202;2.309479),(-0.003269132;-0.9974067;-0.06749354;-0.02477323),(1;0.9999999;0.9999998),(0.3106864;1.483753;2.333402),(0.06553952;0.1113176;-0.991618),64.3210272
