User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,1,09-26-24,11:52:18,11.0586519,19.364,7.190586,4.485235,(0.1785909;0.1785909;0.1785909),298,10.50633,3.38684,5.18528,(0.09330235;0.09330235;0.09330235),52,(19.08798;5.540534;20.63334),(0.08244053;0.1546876;-0.01295419;0.9844326),(0.1785909;0.1785909;0.1785909),(21.84609;4.644094;24.3923),(0.05384479;-0.06620634;0.003577942;0.9963456),(0.09330235;0.09330235;0.09330235),(21.39297;4.272871;27.78672),(-0.01742063;-0.9998153;-0.0001539793;0.008115466),(1;0.9999999;1),(21.39117;4.276642;27.80982),(-0.004792116;-0.008327368;-0.9999521),13.4116853
,officeTest,15,09-26-24,11:52:22,14.9894559,12.51175,4.611475,7.470866,(0.1842775;0.1842775;0.1842775),145,18.58278,5.106435,6.440448,(0.1812132;0.1812132;0.1812132),239,(21.80331;3.771542;23.11669),(-0.05384608;-0.0441541;-0.002383317;0.9975697),(0.1842775;0.1842775;0.1842775),(19.73173;3.857956;22.68568),(-0.03871956;0.1560261;0.00612099;0.9869748),(0.1812132;0.1812132;0.1812132),(21.3884;4.280001;27.79453),(-0.02349417;-0.9988875;-0.03799821;0.01509432),(1;1;1),(21.38913;4.281964;27.81787),(-0.009707971;-0.008048281;-0.9999155),16.6203879
,officeTest,8,09-26-24,11:52:25,18.1264133,23.91621,5.745943,4.872979,(0.1600087;0.1600087;0.1600087),155,11.53056,2.403021,7.956082,(0.101881;0.101881;0.101881),292,(21.92881;2.209861;21.88142),(-0.1666201;-0.04502732;-0.00761699;0.9849631),(0.1600087;0.1600087;0.1600087),(20.77281;4.60371;25.4408),(0.06615058;0.1271422;-0.008498576;0.9896397),(0.101881;0.101881;0.101881),(21.38723;4.2773;27.79256),(-0.02544316;-0.9987218;-0.02426693;0.03631123),(1;1;1),(21.38736;4.280237;27.81584),(-0.002652615;-0.01224621;-0.9999081),20.1965921
,officeTest,10,09-26-24,11:52:29,21.8629902,17.74102,5.117844,7.268528,(0.2039548;0.2039548;0.2039548),347,8.319869,4.594362,6.635309,(0.160905;0.160905;0.160905),0,(20.77115;6.07712;22.76813),(0.1697245;0.06032194;-0.01040894;0.9835886),(0.2039548;0.2039548;0.2039548),(21.12233;5.116879;23.23416),(0.090852;0.02917644;-0.002662898;0.9954334),(0.1609049;0.160905;0.160905),(21.38979;4.276317;27.79283),(-0.02674705;-0.9989215;-0.0176285;0.03360936),(0.9999999;1;1),(21.39155;4.279485;27.81586),(-0.005619481;-0.01824139;-0.9998112),25.6940422
,officeTest,6,09-26-24,11:52:34,27.1939219,8.404638,7.843071,7.617294,(0.315346;0.315346;0.315346),349,15.67642,5.49231,4.917554,(0.1465428;0.1465428;0.1465428),60,(20.93399;5.73689;20.0128),(0.09244829;0.02909256;-0.002702289;0.9952887),(0.315346;0.315346;0.315346),(22.55743;5.2239;22.28942),(0.08286083;-0.1040483;0.008699154;0.9910764),(0.1465428;0.1465428;0.1465428),(21.38916;4.276649;27.79208),(-0.01696568;-0.9994994;-0.01991275;0.01779597),(1;1;1),(21.3886;4.279835;27.81556),(-0.01326855;-0.009276822;-0.9998579),29.8034106
,officeTest,17,09-26-24,11:52:50,43.0975477,12.18168,5.9484,5.241017,(0.1666042;0.1666042;0.1666042),298,9.147465,2.84428,4.779562,(0.07193237;0.07193237;0.07193237),159,(20.55937;5.094432;21.81913),(0.06726205;0.069213;-0.004677293;0.9953209),(0.1666042;0.1666042;0.1666042),(21.70502;3.955225;24.94509),(-0.05562183;-0.05431576;-0.003030327;0.9969689),(0.07193237;0.07193237;0.07193237),(21.39398;4.275686;27.79119),(0.002864562;-0.9995;-0.01857545;-0.0254274),(1;1;1),(21.41249;4.278981;27.81569),(0.03040642;-0.02833816;-0.9991305),45.2516803
,officeTest,5,09-26-24,11:52:54,46.751314,16.95358,3.433357,4.117195,(0.07720654;0.07720654;0.07720654),108,24.7543,6.993338,6.786291,(0.2729322;0.2729322;0.2729322),105,(22.22392;4.194876;24.30561),(-0.01171226;-0.1172814;-0.001383274;0.9930287),(0.07720654;0.07720654;0.07720654),(24.17214;3.908491;20.62476),(-0.02368562;-0.184072;-0.004436986;0.9826174),(0.2729322;0.2729322;0.2729322),(21.38798;4.279533;27.79523),(-0.01158688;-0.9989793;-0.03751992;0.022329),(1;1;1),(21.38875;4.281816;27.81858),(-0.004343972;-0.003323518;-0.9999825),49.0055075
,officeTest,11,09-26-24,11:52:58,50.5050772,6.442091,7.248183,5.054813,(0.1926084;0.1926084;0.1926084),155,20.90824,6.522328,6.86362,(0.2502702;0.2502702;0.2502702),319,(21.51161;3.971207;20.50485),(-0.02102638;-0.008310887;-0.0001747925;0.9997444),(0.1926084;0.1926084;0.1926084),(19.62842;6.596779;21.44597),(0.1669253;0.1330824;-0.0227452;0.976682),(0.2502701;0.2502702;0.2502702),(21.39045;4.277893;27.79164),(-0.01395842;-0.9993373;-0.03035942;0.01444329),(1;1;1),(21.39394;4.2806;27.81491),(-0.008041646;-0.02244638;-0.9997131),52.4488867
,officeTest,2,09-26-24,11:53:01,53.9593723,15.884,6.332386,7.52307,(0.2586359;0.2586359;0.2586359),204,6.446962,6.655987,5.235283,(0.183184;0.183184;0.183184),68,(20.35371;3.197566;21.38334),(-0.08220238;0.07970376;0.006595357;0.9934015),(0.2586359;0.2586359;0.2586358),(21.85341;5.086637;21.16115),(0.06030352;-0.03486671;0.002107709;0.9975687),(0.183184;0.183184;0.183184),(21.38915;4.279748;27.79449),(-0.02092122;-0.9987428;-0.04129502;0.01923127),(1;1;1),(21.39033;4.281776;27.81765),(-0.007386804;-0.01439997;-0.9998596),56.2691459
,officeTest,7,09-26-24,11:53:05,57.7693497,5.976055,2.896843,5.386485,(0.08195362;0.08195362;0.08195362),40,15.55285,5.824686,5.943314,(0.1876887;0.1876887;0.1876887),274,(21.4906;4.747282;24.9206),(0.08048474;-0.01756526;0.001418558;0.9966001),(0.08195363;0.08195363;0.08195361),(19.57124;4.951743;22.06676),(0.05499228;0.1528541;-0.008519265;0.9866807),(0.1876887;0.1876887;0.1876887),(21.38929;4.279879;27.79374),(-0.02184155;-0.9987087;-0.04181457;0.01885174),(1;0.9999999;1),(21.36421;4.282953;27.81759),(-0.003178962;-0.0005664602;-0.9999911),60.1560781
