User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,17,09-25-24,05:16:26,11.4026293,17.97525,7.77235,7.123653,(0.2286665;0.2286665;0.2286665),174,24.00991,3.857108,4.54921,(0.07548858;0.07548858;0.07548858),63,(50.80632;-3.007707;-4.132466),(-0.02108112;0.9630699;0.07915586;0.2564888),(0.2286666;0.2286665;0.2286666),(51.81526;-0.2613607;-8.512498),(0.07028865;0.8969692;-0.154438;0.4082336),(0.07548857;0.07548858;0.07548857),(54.81588;-1.673521;-11.12615),(-0.06459227;-0.2346463;-0.04294275;0.9689814),(0.9999999;0.9999999;1),(54.82796;-1.67226;-11.16221),(-0.5027688;0.1021188;0.8583653),15.6202739
,cemeteryTest,13,09-25-24,05:16:33,17.7513891,17.46599,5.650818,6.488371,(0.151011;0.151011;0.151011),19,24.67896,6.166981,7.949542,(0.2119135;0.2119135;0.2119135),18,(51.92675;0.8424268;-6.605372),(0.06099916;0.9368902;-0.208786;0.273723),(0.1510111;0.151011;0.1510111),(51.55594;1.937505;-6.391236),(0.08217398;0.9176067;-0.2643249;0.2852679),(0.2119135;0.2119135;0.2119135),(54.81423;-1.672953;-11.12515),(-0.06262027;-0.2398873;-0.04912084;0.9675329),(1;1;0.9999999),(54.82719;-1.671547;-11.16038),(-0.5071896;0.1020351;0.8557688),21.2083372
,cemeteryTest,8,09-25-24,05:16:38,23.0975686,7.444608,3.402183,7.879937,(0.1061962;0.1061962;0.1061962),122,5.920978,6.223519,7.265728,(0.1785836;0.1785836;0.1785836),211,(52.93763;-1.420928;-8.263507),(0.01058947;0.9574215;-0.03541024;0.286318),(0.1061962;0.1061962;0.1061962),(52.27143;-1.401086;-5.413956),(0.004545978;0.9778731;-0.02136638;0.2080554),(0.1785836;0.1785836;0.1785837),(54.81617;-1.674381;-11.12346),(-0.05808022;-0.2326293;-0.04897155;0.9695938),(1;1;1),(54.83407;-1.673792;-11.15621),(-0.5060171;-0.05184227;0.8609513),26.8045563
,cemeteryTest,10,09-25-24,05:16:44,28.7142908,21.22481,2.666021,7.017965,(0.07885042;0.07885042;0.07885042),8,12.18683,5.35555,6.973176,(0.1500929;0.1500929;0.1500929),91,(53.67336;-0.3016933;-8.89151),(0.05814336;0.9417671;-0.2407903;0.2274074),(0.07885043;0.07885042;0.07885043),(51.4878;-0.9105445;-6.841105),(0.0226762;0.9435771;-0.06610146;0.3236955),(0.1500929;0.1500929;0.1500929),(54.81831;-1.674452;-11.12408),(-0.05575497;-0.2230881;-0.05007336;0.9719135),(1;1;0.9999999),(54.81831;-1.674452;-11.12408),(-0.4280609;0.1307196;0.8942462),35.476606
,cemeteryTest,16,09-25-24,05:16:52,37.3432458,6.091058,5.523139,4.146605,(0.09051843;0.09051843;0.09051843),47,13.29336,3.238366,4.522404,(0.05913877;0.05913877;0.05913877),56,(52.0974;-0.6579647;-6.386863),(0.02373701;0.9621375;-0.08903184;0.256518),(0.09051844;0.09051843;0.09051845),(52.90101;-0.8623383;-8.525702),(0.03854249;0.9427016;-0.1172132;0.3099827),(0.05913879;0.05913877;0.05913879),(54.81569;-1.677213;-11.12232),(-0.04437414;-0.2232495;-0.0461044;0.9726587),(0.9999999;1;1),(54.80435;-1.671337;-11.17174),(-0.5172957;0.1120836;0.8484315),42.6741469
,cemeteryTest,6,09-25-24,05:17:00,44.430752,21.29648,5.780743,7.261768,(0.1769895;0.1769895;0.1769895),36,8.384066,6.165887,6.624936,(0.1622169;0.1622169;0.1622169),311,(51.06608;0.4516733;-6.662506),(0.05973566;0.9252619;-0.1641476;0.3367161),(0.1769895;0.1769895;0.1769895),(52.54491;-0.9055538;-5.37175),(0.01164494;0.9805472;-0.06136242;0.1860815),(0.1622169;0.1622169;0.1622169),(54.81039;-1.682567;-11.12569),(-0.009306371;-0.2445423;-0.04066689;0.9687408),(0.9999999;1;0.9999999),(54.80042;-1.673847;-11.17461),(-0.5102894;0.09904053;0.8542622),47.4932036
,cemeteryTest,7,09-25-24,05:17:04,49.0524794,6.562667,4.541982,5.785283,(0.1039286;0.1039286;0.1039286),202,14.59059,5.412057,5.534655,(0.1216228;0.1216228;0.1216228),30,(52.94977;-1.835562;-6.954256),(-0.003576415;0.9778317;0.01675754;0.2086901),(0.1039286;0.1039286;0.1039286),(51.93426;-0.008561254;-6.632579),(0.04248868;0.9486221;-0.1449764;0.2780156),(0.1216228;0.1216228;0.1216228),(54.81516;-1.678905;-11.1254),(-0.02801456;-0.2267606;-0.04475079;0.9725185),(1;1;0.9999999),(54.80341;-1.671861;-11.1742),(-0.5125061;0.1106394;0.8515084),52.3907092
,cemeteryTest,2,09-25-24,05:17:10,54.5479194,12.63766,6.907182,7.108287,(0.1976664;0.1976664;0.1976664),336,23.34078,4.967917,6.776333,(0.1440422;0.1440422;0.1440422),217,(52.32044;0.2967349;-4.811823),(0.02612542;0.9728684;-0.1385708;0.1834195),(0.1976665;0.1976664;0.1976664),(53.31939;-3.058454;-6.122809),(-0.01830983;0.9815899;0.1271655;0.1413335),(0.1440423;0.1440422;0.1440423),(54.79547;-1.679675;-11.14236),(-0.03089413;-0.2452015;-0.07245311;0.9662672),(1;1;1),(54.84158;-1.681959;-11.15675),(-0.4961849;0.09998036;0.8624244),58.3213836
,cemeteryTest,1,09-25-24,05:17:16,60.6399023,23.81733,6.560174,5.876994,(0.1655887;0.1655887;0.1655887),283,11.92155,2.5033,6.179449,(0.06211778;0.06211778;0.06211778),5,(54.59104;-0.3109629;-4.108464),(0.00142168;0.9953168;-0.0955146;0.01481472),(0.1655887;0.1655887;0.1655887),(53.74224;-0.8198944;-8.978522),(0.03817647;0.9602083;-0.1651498;0.2219643),(0.0621178;0.06211778;0.06211779),(54.80057;-1.674694;-11.14534),(-0.05873964;-0.2227567;-0.040628;0.9722544),(0.9999999;1;0.9999999),(54.78927;-1.670168;-11.19546),(-0.494733;0.07867895;0.8654581),64.7407971
,cemeteryTest,11,09-25-24,05:17:23,68.2185283,24.42449,4.3442,6.384884,(0.1196876;0.1196876;0.1196876),275,23.3421,3.307498,7.459337,(0.1055531;0.1055531;0.1055531),16,(54.71257;-1.023076;-6.421535),(0.0006046446;0.9976072;-0.06857208;0.008796553),(0.1196877;0.1196876;0.1196876),(53.11616;0.08888483;-8.493676),(0.07050455;0.9291524;-0.2431877;0.2693783),(0.1055531;0.1055531;0.1055531),(54.79591;-1.675901;-11.14712),(-0.05627848;-0.2218759;-0.02255436;0.9731882),(0.9999999;1;1),(54.79064;-1.672731;-11.19161),(-0.50022;0.09578503;0.860576),72.1498617
