User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,3,09-23-24,08:40:09,10.1631162,17.9862,4.891219,6.761789,(4.154425;4.154425;4.154425),306,12.18745,5.926158,6.622201,(4.796876;4.796876;4.796876),334,(-0.9589455;2.453145;-2.679396),(0.1301862;0.1045041;-0.01379999;0.9858702),(4.154425;4.154425;4.154425),(-0.1849385;2.747377;-3.657216),(0.1355708;0.02266852;-0.003102653;0.9905035),(4.796876;4.796875;4.796876),(0.08222019;1.118258;2.176494),(-0.002873792;-0.9988818;-0.04046113;-0.02428648),(1;1;1),(0.1093084;1.119523;2.207063),(0.06213058;0.1005048;-0.9929864),13.9056572
,spaceTest,13,09-23-24,08:40:14,15.4038697,12.1184,3.091305,5.928329,(2.239712;2.239712;2.239712),358,14.63091,5.63368,5.851643,(4.071196;4.071196;4.071196),210,(0.1626203;2.134675;-0.8206252),(0.1628872;-0.01366061;0.002255481;0.9865476),(2.239713;2.239712;2.239713),(-0.5320805;0.5275828;-3.587861),(-0.05072298;0.0528162;0.002686217;0.9973116),(4.071196;4.071196;4.071196),(0.0797224;1.118315;2.17218),(-0.01495614;-0.9981129;-0.05805856;-0.01327074),(1;1;0.9999999),(0.07539523;1.119176;2.200565),(0.05227463;0.1059466;-0.9929838),19.7693176
,spaceTest,10,09-23-24,08:40:20,21.2677796,9.955359,2.597742,6.775412,(2.134972;2.134972;2.134972),118,21.41847,5.023443,7.777113,(5.012912;5.012912;5.012912),18,(0.652034;1.106017;-0.4104958),(-0.001511092;-0.1093713;-0.0001662677;0.9939998),(2.134972;2.134972;2.134972),(1.032004;3.380866;-2.639321),(0.214045;-0.09553058;0.02103874;0.9719136),(5.012912;5.012912;5.012912),(0.07857346;1.114036;2.163849),(-0.004347776;-0.998615;-0.04060299;-0.03317731),(1;1;1),(0.04535019;1.116454;2.189395),(0.05323161;0.1042098;-0.9931288),25.1218367
,spaceTest,5,09-23-24,08:40:25,26.6205942,11.44204,7.356901,7.063948,(6.334466;6.334466;6.334466),267,9.674532,3.986439,4.487504,(2.168824;2.168824;2.168824),131,(-0.9058786;1.91336;-5.231981),(0.05304817;0.06603242;-0.003515554;0.9964002),(6.334466;6.334465;6.334465),(0.8535104;1.113663;-1.802704),(-0.000333703;-0.09620261;-3.22527E-05;0.9953617),(2.168824;2.168824;2.168824),(0.07904207;1.116375;2.166394),(-0.01088466;-0.997736;-0.05733734;-0.03341886),(1;1;1),(0.1046896;1.115982;2.195894),(0.05531163;0.1140115;-0.9919306),29.7311666
,spaceTest,0,09-23-24,08:40:30,31.2294277,22.21744,5.552905,4.873508,(3.493488;3.493488;3.493488),10,19.4617,7.114417,7.926785,(7.144393;7.144393;7.144393),134,(0.8537049;4.01694;-3.025942),(0.2489116;-0.07167231;0.01847384;0.965694),(3.493488;3.493489;3.493488),(2.311735;0.2336767;-4.985701),(-0.05799226;-0.1504685;-0.008842081;0.9868729),(7.144393;7.144393;7.144393),(0.07855009;1.117432;2.167409),(-0.008605722;-0.997502;-0.06274671;-0.03128362),(1;1;1),(0.07570235;1.117892;2.195188),(0.05583081;0.1105199;-0.9922983),36.139205
,spaceTest,4,09-23-24,08:40:36,37.6389211,8.784761,4.91863,4.929632,(2.932068;2.932068;2.932068),54,18.79319,7.802969,5.905461,(5.816199;5.816199;5.816199),262,(1.033332;1.930149;-2.651068),(0.08165141;-0.09761504;0.008036006;0.9918366),(2.932068;2.932068;2.932068),(-2.029255;1.447024;-5.797357),(0.01990414;0.1288693;-0.00258713;0.9914585),(5.816199;5.816199;5.816199),(0.07613265;1.116215;2.164736),(-0.0145019;-0.9985415;-0.04000429;-0.03323047),(0.9999999;1;0.9999999),(0.07365824;1.117927;2.192392),(0.05195898;0.1170243;-0.9917539),41.3365248
,spaceTest,14,09-23-24,08:40:41,42.8349216,12.96286,4.013314,5.977804,(2.9416;2.9416;2.9416),41,11.50341,4.290336,7.523019,(3.934672;3.934672;3.934672),277,(0.9989988;2.265609;-1.676825),(0.1397625;-0.1160077;0.0164901;0.9832277),(2.9416;2.9416;2.9416),(-0.4603875;1.754778;-2.128371),(0.0727721;0.06215836;-0.004544301;0.9953994),(3.934672;3.934672;3.934672),(0.07850646;1.118002;2.169707),(-0.01240175;-0.9974616;-0.05956729;-0.03699097),(1;1;1),(0.07669073;1.118419;2.197439),(0.05244294;0.1089709;-0.9926601),46.4452517
,spaceTest,15,09-23-24,08:40:46,47.9437839,17.73902,3.632532,5.842504,(2.662568;2.662568;2.662568),212,9.080324,5.240016,7.976479,(5.055854;5.055854;5.055854),45,(-0.2210054;0.6047899;-1.598368),(-0.06738988;0.03952259;0.002671598;0.9969401),(2.662568;2.662568;2.662568),(1.121052;2.35935;-2.88385),(0.1171699;-0.1008871;0.0119657;0.9879017),(5.055854;5.055854;5.055854),(0.07816648;1.118054;2.168941),(-0.002627971;-0.9970562;-0.06329679;-0.04319131),(1;1;1),(0.07310955;1.118373;2.196434),(0.05704952;0.1027443;-0.9930592),51.7767193
,spaceTest,16,09-23-24,08:40:52,53.2745628,17.68854,2.655233,4.77133,(1.589186;1.589186;1.589186),274,6.338036,5.710669,4.047477,(2.77951;2.77951;2.77951),236,(-0.5598948;1.504241;-0.5179519),(0.06901338;0.1158086;-0.008066244;0.9908383),(1.589186;1.589186;1.589186),(-0.0006613135;1.470838;-3.566677),(0.03072842;0.006733383;-0.0002070087;0.9995051),(2.77951;2.77951;2.77951),(0.07660448;1.117878;2.16774),(0.002443929;-0.9973202;-0.06179364;-0.03908992),(1;1;1),(0.07277856;1.118183;2.195163),(0.06180692;0.1075687;-0.9922705),56.8738611
,spaceTest,11,09-23-24,08:40:57,58.372371,9.626266,6.731061,7.702408,(6.281539;6.281539;6.281539),244,20.30758,5.172004,6.10861,(4.025223;4.025223;4.025223),317,(-0.4391519;1.527667;-4.627244),(0.02994987;0.03790247;-0.001136502;0.9988319),(6.281539;6.28154;6.28154),(-0.8424037;3.204276;-2.853567),(0.19192;0.08875224;-0.01743015;0.9772338),(4.025223;4.025223;4.025223),(0.07731377;1.118609;2.168084),(-0.0004286134;-0.9970458;-0.06699312;-0.03756912),(1;1;1),(0.07336696;1.118543;2.196066),(0.06182727;0.1031695;-0.9927323),62.2025015
,spaceTest,2,09-23-24,08:41:02,63.6919476,8.735838,2.088474,6.079487,(1.534916;1.534916;1.534916),4,16.51302,5.481374,4.330839,(2.959205;2.959205;2.959205),263,(0.2099511;1.730508;0.1487451),(0.1461839;-0.03283767;0.004855201;0.9887004),(1.534916;1.534916;1.534916),(-1.243873;1.712721;-3.364162),(0.05163455;0.1166778;-0.006074367;0.9918081),(2.959205;2.959205;2.959204),(0.07574736;1.119045;2.166868),(-0.003118402;-0.9971312;-0.07085633;-0.02644323),(1;1;1),(0.07043748;1.118795;2.19452),(0.06066864;0.1065243;-0.9924477),66.9578999
,spaceTest,12,09-23-24,08:41:07,68.4564035,16.86929,7.35533,7.923797,(7.274714;7.274714;7.274714),118,5.850716,3.67079,7.571205,(3.337346;3.337346;3.337346),340,(2.488087;1.2086;-5.129098),(0.005692927;-0.1588286;0.0009158409;0.9872894),(7.274715;7.274714;7.274714),(0.1742764;2.043862;-1.402486),(0.1261865;-0.0134147;0.001706553;0.9919144),(3.337346;3.337346;3.337346),(0.07766532;1.119964;2.168685),(-0.004135029;-0.9964484;-0.07846995;-0.03026521),(1;1;1),(0.04564638;1.120013;2.194209),(0.05605212;0.09842093;-0.9935549),71.6895346
,spaceTest,9,09-23-24,08:41:12,73.1875646,23.91896,5.721399,5.470851,(4.091793;4.091793;4.091793),115,8.17873,4.250615,5.393054,(2.767518;2.767518;2.767518),179,(2.739018;0.8305273;-3.491639),(-0.02246498;-0.2179954;-0.005019341;0.9756783),(4.091793;4.091793;4.091793),(0.3609908;1.108558;-2.118855),(-0.001168336;-0.03297117;-3.85424E-05;0.9994556),(2.767518;2.767518;2.767518),(0.07796966;1.118598;2.166088),(-0.003609246;-0.9970036;-0.07029881;-0.03207569),(1;1;1),(0.07526629;1.1185;2.19382),(0.05992861;0.1000936;-0.9931703),77.0647005
,spaceTest,8,09-23-24,08:41:17,78.56299,9.814932,7.093576,7.517087,(6.464447;6.464447;6.464447),212,15.25105,6.553948,6.744073,(5.473557;5.473557;5.473557),65,(-0.1510826;0.9954228;-5.030608),(-0.008456588;0.01588522;0.0001343565;0.9998381),(6.464446;6.464447;6.464447),(2.078454;2.696131;-4.133219),(0.115637;-0.1521744;0.01793047;0.9814019),(5.473557;5.473557;5.473557),(0.07757758;1.117191;2.163672),(-0.0006259315;-0.9975064;-0.0641171;-0.02948804),(1;1;1),(0.07409998;1.117587;2.191406),(0.06469236;0.09814727;-0.9930607),83.0503681
,spaceTest,6,09-23-24,08:41:23,84.5503926,6.960304,2.02652,6.71222,(1.637216;1.637216;1.637216),150,12.12079,3.695855,4.496811,(2.031533;2.031533;2.031533),321,(0.3181095;1.175997;0.1380361),(0.01433518;-0.05865047;0.000842302;0.9981753),(1.637215;1.637215;1.637216),(-0.206172;2.230252;-1.436595),(0.1487441;0.03907606;-0.005882419;0.9880859),(2.031533;2.031533;2.031533),(0.07911813;1.117369;2.164718),(-0.003301477;-0.997311;-0.06743951;-0.02849474),(1;1;1),(0.076279;1.117407;2.192285),(0.05820949;0.1054551;-0.9927133),88.8041605
,spaceTest,7,09-23-24,08:41:29,90.3017499,12.37405,5.341115,5.531748,(3.614582;3.614582;3.614582),223,24.49738,2.441741,7.793399,(2.497953;2.497953;2.497953),279,(-0.523618;1.024389;-3.269224),(-0.008506994;0.05464752;0.0004655987;0.9984694),(3.614582;3.614582;3.614582),(-0.9489244;1.617238;-0.2647391),(0.09167261;0.1968634;-0.01849151;0.9759606),(2.497953;2.497954;2.497953),(0.0730648;1.11756;2.165469),(0.01319352;-0.9971344;-0.07238861;-0.01757238),(1;0.9999999;1),(0.06955532;1.117367;2.193417),(0.04968016;0.1057324;-0.9931401),94.4342289
,spaceTest,1,09-23-24,08:41:34,95.9324246,7.16815,4.723403,4.508545,(2.565143;2.565143;2.565143),237,9.075708,6.602855,4.494502,(3.591681;3.591681;3.591681),92,(-0.2971053;1.432745;-2.571256),(0.03316681;0.03929089;-0.00130488;0.9986764),(2.565143;2.565143;2.565143),(1.30078;1.978576;-4.352547),(0.06429089;-0.09255507;0.005988705;0.9936118),(3.591682;3.591681;3.591681),(0.07608473;1.116886;2.164183),(0.003332307;-0.9976102;-0.06774297;-0.01318209),(0.9999999;0.9999999;0.9999999),(0.07451477;1.116973;2.192595),(0.04834886;0.103201;-0.9934757),99.4651143
,spaceTest,17,09-23-24,08:41:39,100.9636177,11.74428,6.757884,6.933271,(5.717372;5.717372;5.717372),187,21.33819,6.283682,7.180473,(5.786932;5.786932;5.786932),9,(0.1037495;0.6695406;-4.723791),(-0.03245022;-0.001941365;-6.303103E-05;0.9994715),(5.717372;5.717372;5.717372),(0.6223671;4.387534;-3.711229),(0.2500848;-0.04479068;0.01158232;0.967118),(5.786933;5.786933;5.786933),(0.07699179;1.117273;2.163999),(0.002044352;-0.9974977;-0.06922781;-0.01419609),(0.9999999;0.9999999;0.9999998),(0.07469688;1.117415;2.192341),(0.0476478;0.1059339;-0.9932305),105.3288986
