User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,16,09-26-24,05:08:23,17.0294335,6.091058,5.523139,4.146605,(0.09051843;0.09051843;0.09051843),47,13.29336,3.238366,4.522404,(0.05913879;0.05913879;0.05913879),56,(52.12299;-1.101146;-6.310304),(0.02124163;0.959702;-0.07554714;0.26984),(0.09051844;0.09051842;0.09051844),(52.97038;-1.274004;-8.434974),(0.03441301;0.9397426;-0.09941588;0.3252939),(0.05913881;0.05913879;0.05913882),(54.98201;-1.970253;-10.99251),(-0.04323914;-0.2316893;-0.003865102;0.9718208),(0.9999999;1;1),(54.9944;-1.972075;-11.01438),(-0.4945284;0.11128;0.8620071),22.6007244
,cemeteryTest,3,09-26-24,05:08:30,24.1013896,6.42055,6.112201,6.682737,(0.1614852;0.1614852;0.1614852),26,24.4047,2.223952,4.915142,(0.04717061;0.04717061;0.04717061),283,(51.52752;-0.7071249;-6.060426),(0.03091366;0.9489779;-0.09845045;0.2979812),(0.1614853;0.1614852;0.1614853),(54.64689;-1.47412;-8.630094),(0.006878745;0.9925194;-0.1017724;0.06708388),(0.04717061;0.04717061;0.04717062),(54.96868;-1.969745;-10.99968),(-0.05611863;-0.2727952;0.0003401022;0.960434),(1;1;1),(54.98022;-1.972206;-11.02174),(-0.5145513;0.162363;0.8419375),27.4449734
,cemeteryTest,1,09-26-24,05:08:35,28.9451141,23.81733,6.560174,5.876994,(0.1655887;0.1655887;0.1655887),283,11.92155,2.5033,6.179449,(0.06211781;0.06211781;0.06211781),5,(54.25853;-0.9773892;-3.923964),(0.003512931;0.996296;-0.06973536;0.0501886),(0.1655887;0.1655887;0.1655887),(53.72239;-1.330547;-8.851923),(0.03327454;0.9573557;-0.1228124;0.259384),(0.06211782;0.0621178;0.06211782),(54.97214;-1.976339;-10.98896),(-0.02475118;-0.2511151;-0.0004458521;0.9676407),(1;1;0.9999999),(54.98405;-1.977273;-11.01077),(-0.5017585;0.1115149;0.8577737),33.1979324
,cemeteryTest,6,09-26-24,05:08:41,34.6961517,21.29648,5.780743,7.261768,(0.1769895;0.1769895;0.1769895),36,8.384066,6.165887,6.624936,(0.1622169;0.1622169;0.1622169),311,(50.8116;-0.02788842;-6.812959),(0.06073825;0.9126517;-0.1472637;0.376419),(0.1769895;0.1769895;0.1769895),(52.3445;-1.178852;-5.391493),(0.01396715;0.9741394;-0.06281888;0.2165901),(0.1622169;0.1622169;0.1622169),(54.96354;-1.979347;-10.99005),(-0.01855527;-0.26916;0.0111619;0.9628521),(1;1;1),(54.97723;-1.979674;-11.01085),(-0.4998178;0.1106684;0.8590156),38.1404712
,cemeteryTest,11,09-26-24,05:08:48,41.7464319,24.42449,4.3442,6.384884,(0.1196876;0.1196876;0.1196876),275,23.3421,3.307498,7.459337,(0.1055532;0.1055532;0.1055532),16,(54.45799;-1.683967;-6.249567),(0.001661537;0.9980926;-0.03111829;0.05329237),(0.1196876;0.1196876;0.1196876),(52.95615;-0.5310153;-8.369452),(0.06616972;0.9265937;-0.1947458;0.3148331),(0.1055532;0.1055532;0.1055532),(54.96507;-1.981188;-10.98441),(-0.01314752;-0.2626812;0.001027429;0.9647926),(1;0.9999999;0.9999999),(54.97831;-1.981418;-11.0055),(-0.4955749;0.1025199;0.8624758),46.1561861
,cemeteryTest,14,09-26-24,05:08:54,47.6570244,17.02526,5.83226,4.418657,(0.1059196;0.1059196;0.1059196),89,20.44485,3.462917,6.276436,(0.09113571;0.09113571;0.09113571),270,(50.46756;-1.689379;-6.876669),(0.009612169;0.9146147;-0.02178119;0.4036249),(0.1059196;0.1059196;0.1059196),(54.31993;-1.819933;-7.348197),(0.001906559;0.9958728;-0.02154027;0.0881461),(0.0911357;0.09113571;0.09113571),(54.96846;-1.979732;-10.98305),(-0.02214195;-0.263619;-0.004754236;0.9643611),(1;1;1),(54.9875;-1.980313;-11.00104),(-0.4954607;0.1135585;0.8611658),54.1667262
,cemeteryTest,0,09-26-24,05:09:06,60.2519152,20.23061,6.914656,6.352183,(0.1839162;0.1839162;0.1839162),221,12.45412,3.280569,7.367918,(0.0972368;0.0972368;0.0972368),133,(53.08187;-3.752602;-4.079918),(-0.01610645;0.9838183;0.1198956;0.1321635),(0.1839162;0.1839162;0.1839161),(52.92102;-2.39551;-8.349447),(-0.01999455;0.9439695;0.05821026;0.3242426),(0.09723681;0.0972368;0.09723679),(54.96979;-1.982735;-10.97989),(-0.01065744;-0.2479725;-0.006130218;0.9686891),(0.9999999;1;0.9999999),(54.98436;-1.982793;-11.00072),(-0.5021458;0.105336;0.8583307),65.9305225
,cemeteryTest,7,09-26-24,05:09:16,69.9472111,6.562667,4.541982,5.785283,(0.1039286;0.1039286;0.1039286),202,14.59059,5.412057,5.534655,(0.1216228;0.1216228;0.1216228),30,(52.91656;-2.301053;-6.90785),(-0.008055946;0.972394;0.03395246;0.2307213),(0.1039286;0.1039286;0.1039286),(51.71798;-0.5775508;-6.651725),(0.04003003;0.9410626;-0.1201063;0.3136452),(0.1216228;0.1216228;0.1216228),(54.96551;-1.982171;-10.9825),(-0.01889189;-0.2521691;0.00138747;0.9674978),(1;1;1),(54.97283;-1.982924;-11.00655),(-0.4941346;0.1131975;0.8619775),75.7228084
,cemeteryTest,9,09-26-24,05:09:23,77.2213647,11.51754,3.283516,6.629874,(0.08728325;0.08728325;0.08728325),213,24.14858,7.381601,6.90589,(0.2194698;0.2194698;0.2194698),153,(53.75126;-2.432794;-7.892661),(-0.01257967;0.9802021;0.06623354;0.1861688),(0.08728328;0.08728325;0.08728328),(50.16245;-4.695948;-5.067985),(-0.05696428;0.9285948;0.1604156;0.329748),(0.2194698;0.2194698;0.2194698),(54.96868;-1.98199;-10.98197),(-0.01667039;-0.240723;-0.0009852764;0.9704502),(1;1;1),(54.98209;-1.982335;-11.0032),(-0.5002325;0.1106591;0.8587798),81.8200915
,cemeteryTest,17,09-26-24,05:09:29,83.3184645,17.97525,7.77235,7.123653,(0.2286665;0.2286665;0.2286665),174,24.00991,3.857108,4.54921,(0.07548864;0.07548864;0.07548864),63,(50.96938;-4.195702;-4.210446),(-0.03607873;0.9555287;0.1319608;0.2612463),(0.2286666;0.2286665;0.2286665),(51.79622;-1.054141;-8.356768),(0.04703396;0.8992312;-0.0999144;0.4233063),(0.07548867;0.07548864;0.07548866),(54.9711;-1.981021;-10.98169),(-0.01788742;-0.2471878;-0.005599688;0.9687863),(1;1;0.9999999),(54.98479;-1.981537;-11.00274),(-0.4943564;0.1022157;0.8632268),88.1505799
