User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,10,09-26-24,04:56:00,14.5939226,22.5906,3.951332,4.528369,(0.07616166;0.07616166;0.07616166),336,6.693606,3.553627,5.894827,(0.08287359;0.08287359;0.08287359),68,(53.78508;-0.4005079;-7.179496),(0.02874346;0.970583;-0.1863802;0.1496828),(0.07616168;0.07616168;0.07616168),(52.9895;-1.72721;-8.009956),(0.0105546;0.955795;-0.03457134;0.2918034),(0.08287359;0.0828736;0.08287359),(54.98273;-1.985707;-10.97009),(-0.009341325;-0.2403904;-0.01613613;0.9704973),(1;0.9999999;1),(54.99471;-1.987167;-10.99227),(-0.5050736;0.1243388;0.8540679),19.8340955
,cemeteryTest,16,09-26-24,04:56:06,21.3332938,18.90939,2.454016,6.901674,(0.07033276;0.07033276;0.07033276),102,7.346697,5.095979,6.056146,(0.1222633;0.1222633;0.1222633),349,(53.09792;-2.071545;-9.185305),(-0.006452358;0.9184827;0.01499878;0.3951241),(0.07033278;0.07033277;0.07033278),(52.72213;-1.194568;-6.42131),(0.01766488;0.9706434;-0.07528441;0.2277536),(0.1222634;0.1222633;0.1222634),(54.98022;-1.986848;-10.96818),(-0.01174354;-0.2418672;-0.01391579;0.9701385),(0.9999999;1;0.9999999),(54.99243;-1.988551;-10.99029),(-0.5129379;0.1156091;0.8505887),26.1538649
,cemeteryTest,11,09-26-24,04:56:13,27.6524885,13.28136,5.927017,5.97101,(0.1428749;0.1428749;0.1428749),299,12.93497,2.353065,6.819799,(0.06468537;0.06468537;0.06468537),1,(53.13232;-1.218713;-5.216724),(0.009775743;0.9860389;-0.06259586;0.153992),(0.1428749;0.1428749;0.1428749),(53.81742;-1.406034;-8.932656),(0.03104798;0.9596764;-0.1175622;0.253449),(0.06468539;0.06468537;0.06468538),(54.97427;-1.988809;-10.97007),(-0.007168101;-0.2547934;-0.008185981;0.9669343),(1;1;1),(54.98424;-1.990296;-10.99354),(-0.5057368;0.1046023;0.856312),31.5833117
,cemeteryTest,4,09-26-24,04:56:18,33.328126,14.46681,4.929351,6.737602,(0.1347512;0.1347512;0.1347512),349,16.76303,5.315361,4.181561,(0.09122793;0.09122793;0.09122793),223,(52.65281;-0.6485351;-6.643083),(0.0323327;0.9613203;-0.128811;0.2412999),(0.1347513;0.1347512;0.1347513),(53.12776;-3.07087;-5.84924),(-0.01683911;0.9803723;0.09647988;0.1711092),(0.09122796;0.09122792;0.09122796),(54.97218;-1.988735;-10.97209),(-0.007551874;-0.2689963;-0.008902351;0.9630705),(1;0.9999999;0.9999999),(54.9787;-1.99009;-10.99766),(-0.4912547;0.1107062;0.8639433),38.714193
,cemeteryTest,0,09-26-24,04:56:25,40.213519,6.487682,5.688593,6.397622,(0.1439071;0.1439071;0.1439071),204,23.45614,3.236983,5.01148,(0.06948963;0.06948963;0.06948963),30,(52.3103;-2.541423;-5.9277),(-0.01157469;0.9694951;0.04668971;0.2403444),(0.1439071;0.1439071;0.1439071),(52.746;-0.7410157;-8.531061),(0.06517389;0.9169858;-0.1678995;0.3559483),(0.06948964;0.06948962;0.06948964),(54.97222;-1.991256;-10.96655),(-0.002070957;-0.2623496;-0.007151235;0.9649442),(0.9999999;1;0.9999999),(54.98647;-1.992595;-10.98748),(-0.5033934;0.1040443;0.8577669),45.0327473
,cemeteryTest,6,09-26-24,04:56:32,47.4101461,21.23158,2.158477,6.27892,(0.05712621;0.05712621;0.05712621),155,6.223462,6.37484,6.91558,(0.1742191;0.1742191;0.1742191),250,(53.49589;-2.687717;-9.322963),(-0.05437205;0.9233224;0.1424334;0.352466),(0.05712623;0.05712622;0.05712622),(52.09568;-2.054336;-5.2359),(-0.001156164;0.973159;0.004890191;0.2300793),(0.1742191;0.1742191;0.1742191),(54.96724;-1.98989;-10.9693),(-0.01253817;-0.2793257;-0.006574456;0.9600921),(1;1;0.9999999),(54.98039;-1.991706;-10.99093),(-0.5134753;0.1063056;0.8514788),51.7297347
,cemeteryTest,14,09-26-24,04:56:45,60.2487782,22.03959,4.780797,4.193903,(0.08501031;0.08501031;0.08501031),28,19.23564,6.289653,6.894602,(0.1804335;0.1804335;0.1804335),236,(51.91869;-0.008017302;-7.314569),(0.06671124;0.9218259;-0.1837304;0.3347086),(0.08501034;0.08501031;0.08501033),(53.29641;-3.025833;-4.606325),(-0.0100752;0.9886463;0.07767937;0.1282298),(0.1804336;0.1804335;0.1804336),(54.975;-1.985439;-10.96842),(-0.01462919;-0.2606027;-0.03422267;0.9647285),(0.9999999;1;1),(54.98269;-1.987348;-10.99327),(-0.5010774;0.1085059;0.8585671),65.1037271
,cemeteryTest,1,09-26-24,04:56:52,66.6006594,20.76091,6.787817,6.995776,(0.1995022;0.1995022;0.1995022),131,21.53551,6.70639,4.114248,(0.1165759;0.1165759;0.1165759),97,(49.64313;-3.316858;-6.234103),(-0.0377257;0.908462;0.08406599;0.4076841),(0.1995021;0.1995022;0.1995021),(49.18033;-1.930843;-6.687161),(0.001683216;0.8930542;-0.003340945;0.4499336),(0.1165759;0.1165759;0.1165759),(54.97418;-1.984786;-10.97763),(-0.01460169;-0.2761008;-0.02388339;0.960721),(1;1;1),(54.96484;-1.986311;-11.01321),(-0.490209;0.09999468;0.8658321),72.7087754
,cemeteryTest,7,09-26-24,04:57:00,75.3185319,16.54957,5.369302,5.200689,(0.1144718;0.1144718;0.1144718),110,10.54839,6.954869,7.716947,(0.2144384;0.2144384;0.2144384),82,(51.1101;-2.306458;-6.933029),(-0.01063542;0.9276503;0.02649594;0.372357),(0.1144718;0.1144718;0.1144718),(50.5821;-1.529045;-5.448152),(0.01066998;0.9436021;-0.03055643;0.3294958),(0.2144384;0.2144384;0.2144384),(54.97655;-1.986743;-10.97326),(-0.01474;-0.2426163;-0.01499932;0.9698944),(1;1;0.9999999),(55.0003;-1.989262;-10.98875),(-0.5204901;0.1016018;0.8477923),81.0829685
,cemeteryTest,3,09-26-24,04:57:08,83.1260485,10.91535,3.915987,5.789971,(0.09073113;0.09073113;0.09073113),128,16.76251,2.656121,5.44162,(0.05931503;0.05931503;0.05931503),194,(52.52364;-2.344421;-7.848245),(-0.01460618;0.9443532;0.04232774;0.3258712),(0.09073116;0.09073113;0.09073114),(53.8194;-2.700877;-8.555403),(-0.02860977;0.9671178;0.1264589;0.2187986),(0.05931503;0.05931503;0.05931502),(54.9733;-1.987625;-10.97508),(-0.009796147;-0.2533413;-0.01169568;0.9672567),(1;1;1),(54.98551;-1.989436;-10.99746),(-0.4992044;0.1010171;0.8605704),86.7021068
