User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,cemeteryTest,16,09-26-24,11:39:02,12.0472717,6.091058,5.523139,4.146605,(0.09051841;0.09051841;0.09051841),47,13.29336,3.238366,4.522404,(0.05913877;0.05913877;0.05913877),56,(51.82266;-1.128439;-6.508852),(0.01590942;0.9563146;-0.0530019;0.2870541),(0.09051842;0.09051841;0.09051841),(52.74543;-1.200088;-8.607792),(0.02806558;0.9360633;-0.07677024;0.342205),(0.05913879;0.05913877;0.0591388),(54.86287;-1.742248;-11.11676),(-0.02273802;-0.2486484;0.00726663;0.9682997),(0.9999999;1;1),(54.88224;-1.739182;-11.13612),(-0.5015062;0.07854295;0.8615717),17.0096166
,cemeteryTest,15,09-26-24,11:39:09,18.9425113,19.6321,2.772105,5.416948,(0.06264786;0.06264786;0.06264786),333,15.18125,5.696042,6.893716,(0.15984;0.15984;0.15984),352,(53.86764;-0.4740841;-8.653513),(0.04170051;0.957844;-0.2155164;0.1853343),(0.06264789;0.06264786;0.06264788),(52.20125;0.5597901;-6.377522),(0.05010415;0.9483415;-0.1918889;0.2476217),(0.1598401;0.15984;0.15984),(54.8597;-1.734711;-11.12111),(-0.06906869;-0.2666077;-0.005466039;0.9613116),(1;1;1),(54.90025;-1.733353;-11.12848),(-0.504595;0.1031845;0.8571671),26.5500976
,cemeteryTest,1,09-26-24,11:39:19,28.4155861,23.81733,6.560174,5.876994,(0.1655887;0.1655887;0.1655887),283,11.92155,2.5033,6.179449,(0.06211782;0.06211782;0.06211782),5,(54.04304;-0.4977898;-4.103419),(0.005051786;0.9945338;-0.08672109;0.05793484),(0.1655887;0.1655887;0.1655887),(53.58328;-1.014673;-9.024638),(0.03874236;0.9527105;-0.1376602;0.2681258),(0.06211784;0.06211782;0.06211784),(54.8631;-1.738919;-11.11829),(-0.04178439;-0.2587471;0.0009412086;0.9650405),(0.9999999;1;0.9999999),(54.88016;-1.737676;-11.14017),(-0.5047283;0.07724943;0.8598051),34.6154971
,cemeteryTest,3,09-26-24,11:39:26,36.1116162,6.42055,6.112201,6.682737,(0.1614852;0.1614852;0.1614852),26,24.4047,2.223952,4.915142,(0.04717059;0.04717059;0.04717059),283,(51.61111;-0.2641572;-6.127856),(0.03425847;0.9516208;-0.1152976;0.2827558),(0.1614853;0.1614852;0.1614853),(54.63132;-1.190195;-8.762776),(0.005673421;0.9924466;-0.1116985;0.05040861),(0.0471706;0.04717059;0.04717059),(54.87258;-1.733042;-11.13159),(-0.06874564;-0.2593895;-0.01549383;0.9631984),(1;1;0.9999999),(54.88879;-1.732058;-11.15242),(-0.5048947;0.09116329;0.8583465),40.7330428
,cemeteryTest,9,09-26-24,11:39:32,42.2314351,11.51754,3.283516,6.629874,(0.08728325;0.08728325;0.08728325),213,24.14858,7.381601,6.90589,(0.2194698;0.2194698;0.2194698),153,(53.50293;-1.889159;-8.071524),(-0.004812033;0.9777105;0.02254448;0.2086886),(0.08728328;0.08728325;0.08728328),(49.69948;-3.771741;-5.248423),(-0.04479518;0.9280906;0.1187654;0.3500514),(0.2194698;0.2194698;0.2194698),(54.86965;-1.734704;-11.12723),(-0.05976544;-0.2615949;-0.0128418;0.9632401),(1;1;1),(54.87531;-1.733384;-11.15415),(-0.5037489;0.08046933;0.8600893),52.2708015
,cemeteryTest,5,09-26-24,11:39:44,53.7698799,7.350287,5.696724,5.396839,(0.1218098;0.1218098;0.1218098),327,19.11157,2.909513,4.131718,(0.05000036;0.05000036;0.05000036),258,(52.41968;-0.4669849;-6.094267),(0.02494318;0.9683871;-0.1081142;0.223418),(0.1218098;0.1218098;0.1218098),(54.26605;-1.608729;-8.114494),(0.002016451;0.9948509;-0.02020298;0.09929562),(0.05000038;0.05000035;0.05000038),(54.87416;-1.73374;-11.13049),(-0.0554408;-0.2591697;-0.01561254;0.9641129),(0.9999999;0.9999999;0.9999999),(54.86304;-1.732577;-11.16723),(-0.5082169;0.09372513;0.8561072),59.6013215
,cemeteryTest,10,09-26-24,11:39:51,61.0962869,21.22481,2.666021,7.017965,(0.07885045;0.07885045;0.07885045),8,12.18683,5.35555,6.973176,(0.1500929;0.1500929;0.1500929),91,(53.41613;-0.4340819;-9.04169),(0.07000089;0.9276928;-0.2231436;0.2910203),(0.07885045;0.07885045;0.07885044),(51.10945;-1.198047;-7.185051),(0.01821712;0.927306;-0.04552361;0.3710787),(0.150093;0.1500929;0.150093),(54.87107;-1.73471;-11.13245),(-0.05231351;-0.2697901;-0.009904407;0.9614462),(1;1;1),(54.85918;-1.733326;-11.17002),(-0.5019667;0.06271333;0.862601),68.4642908
,cemeteryTest,14,09-26-24,11:40:00,70.1815398,17.02526,5.83226,4.418657,(0.1059196;0.1059196;0.1059196),89,20.44485,3.462917,6.276436,(0.09113575;0.09113575;0.09113575),270,(50.35527;-1.101997;-7.083517),(0.02116611;0.9119492;-0.0474257;0.4070033),(0.1059196;0.1059196;0.1059196),(54.20757;-1.317907;-7.523118),(0.005122502;0.9942889;-0.05624598;0.09055308),(0.09113578;0.09113575;0.09113576),(54.87093;-1.734699;-11.13484),(-0.05692115;-0.265976;-0.002581628;0.9622942),(1;0.9999999;0.9999999),(54.88995;-1.732452;-11.15381),(-0.5019784;0.08904121;0.8602836),78.4817603
,cemeteryTest,17,09-26-24,11:40:10,79.9801229,17.97525,7.77235,7.123653,(0.2286665;0.2286665;0.2286665),174,24.00991,3.857108,4.54921,(0.07548861;0.07548861;0.07548861),63,(50.50203;-3.024208;-4.353881),(-0.02241204;0.9562625;0.07612328;0.2815405),(0.2286665;0.2286665;0.2286665),(51.65982;-0.3744571;-8.756543),(0.07330316;0.8810614;-0.1454349;0.4440791),(0.07548863;0.07548861;0.07548863),(54.87395;-1.731465;-11.13499),(-0.07397403;-0.2661255;-0.01963668;0.9608952),(1;0.9999999;1),(54.86214;-1.731768;-11.17202),(-0.563197;-0.03786995;0.8254486),87.0528673
,cemeteryTest,7,09-26-24,11:40:19,88.6105514,6.562667,4.541982,5.785283,(0.1039286;0.1039286;0.1039286),202,14.59059,5.412057,5.534655,(0.1216228;0.1216228;0.1216228),30,(52.42404;-1.710184;-7.273764),(0.0007342407;0.9604745;-0.002533521;0.2783555),(0.1039286;0.1039286;0.1039286),(51.29576;0.07816064;-7.235323),(0.05951455;0.919407;-0.1531193;0.3573561),(0.1216228;0.1216228;0.1216228),(54.86867;-1.734303;-11.13716),(-0.05353291;-0.2984575;-0.01539658;0.9527961),(0.9999999;0.9999999;0.9999999),(54.88614;-1.732237;-11.15721),(-0.5146475;0.08279756;0.8533778),94.0409258
