User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,spaceTest,10,09-26-24,03:25:42,8.3578918,9.955359,2.597742,6.775412,(2.134972;2.134972;2.134972),118,21.41847,5.023443,7.777113,(5.012912;5.012912;5.012912),18,(0.7915426;1.737525;-0.1997343),(0.04656093;-0.1130912;0.005305533;0.9924789),(2.134972;2.134972;2.134972),(1.197788;4.222217;-2.186754),(0.2607661;-0.1039757;0.02826159;0.9593704),(5.012912;5.012912;5.012912),(0.2007866;1.490602;2.358821),(-0.008514318;-0.9951894;-0.0906126;-0.03626197),(1;1;1),(0.1963631;1.487325;2.381909),(0.05497894;0.1065178;-0.9927763),15.0126581
,spaceTest,1,09-26-24,03:25:50,16.512247,7.16815,4.723403,4.508545,(2.565143;2.565143;2.565143),237,9.075708,6.602855,4.494502,(3.591681;3.591681;3.591681),92,(0.0250572;1.703006;-2.408953),(0.02320422;0.01829409;-0.0004246856;0.9995633),(2.565143;2.565143;2.565143),(1.707062;2.168797;-4.134661),(0.05108143;-0.1139566;0.005867098;0.9921543),(3.591681;3.591681;3.591681),(0.1990694;1.482096;2.343345),(-0.008026937;-0.9977689;-0.0567594;-0.03422331),(1;1;1),(0.2013025;1.480266;2.366385),(0.05716211;0.1146742;-0.9917427),22.112516
,spaceTest,9,09-26-24,03:25:57,23.6087581,23.91896,5.721399,5.470851,(4.091792;4.091792;4.091792),115,8.17873,4.250615,5.393054,(2.767518;2.767518;2.767518),179,(2.889925;1.095337;-3.293364),(-0.03024597;-0.2207034;-0.006847622;0.9748479),(4.091792;4.091791;4.091792),(0.5071284;1.416432;-1.938363),(-0.0077863;-0.03587047;-0.0002794866;0.9993261),(2.767518;2.767518;2.767518),(0.1992782;1.483346;2.344357),(-0.008642251;-0.9972908;-0.06388874;-0.03541878),(1;0.9999999;0.9999999),(0.1900808;1.481923;2.367409),(0.05583607;0.09452327;-0.9939519),29.4728786
,spaceTest,6,09-26-24,03:26:05,30.9722411,6.960304,2.02652,6.71222,(1.637215;1.637215;1.637215),150,12.12079,3.695855,4.496811,(2.031533;2.031533;2.031533),321,(0.4575594;1.487407;0.3186236),(0.00128165;-0.06294459;8.083331E-05;0.9980162),(1.637215;1.637215;1.637215),(-0.03492796;2.512295;-1.285387),(0.1374916;0.03215049;-0.004465204;0.989971),(2.031533;2.031533;2.031533),(0.2010586;1.482164;2.344005),(-0.01154996;-0.9978564;-0.05513937;-0.03330042),(1;1;1),(0.2067072;1.480121;2.369304),(0.08956957;-0.06535135;-0.993818),35.4925621
,spaceTest,17,09-26-24,03:26:11,36.9952663,11.74428,6.757884,6.933271,(5.717374;5.717374;5.717374),187,21.33819,6.283682,7.180473,(5.786934;5.786934;5.786934),9,(0.3640796;1.208002;-4.544712),(-0.02027493;-0.01198525;-0.0002430675;0.9997226),(5.717374;5.717374;5.717374),(0.9983683;4.877769;-3.427484),(0.2595975;-0.06634394;0.01787945;0.9632694),(5.786933;5.786934;5.786934),(0.19874;1.487855;2.350011),(-0.01615769;-0.9962033;-0.08132408;-0.02653954),(1;1;1),(0.1950992;1.48589;2.373522),(0.08244754;0.3048872;-0.9487998),43.2336677
,spaceTest,7,09-26-24,03:26:18,44.7327946,12.37405,5.341115,5.531748,(3.614582;3.614582;3.614582),223,24.49738,2.441741,7.793399,(2.497953;2.497953;2.497953),279,(-0.2839559;1.659538;-3.094438),(0.01556513;0.04441222;-0.000692049;0.9988918),(3.614582;3.614582;3.614582),(-0.7341581;2.154608;-0.07591078),(0.1228672;0.1815475;-0.02286861;0.9754083),(2.497953;2.497953;2.497953),(0.2010928;1.489166;2.349484),(-0.01898581;-0.9950712;-0.09252784;-0.03018948),(1;1;1),(0.1934856;1.485789;2.372533),(0.07461665;0.1164604;-0.9903795),49.6969837
,spaceTest,12,09-26-24,03:26:25,51.1972397,16.86929,7.35533,7.923797,(7.274714;7.274714;7.274714),118,5.850716,3.67079,7.571205,(3.337346;3.337346;3.337346),340,(2.250437;1.585696;-5.06075),(0.006371586;-0.134935;0.0008677039;0.9908336),(7.274714;7.274714;7.274714),(0.1389722;2.438926;-1.21982),(0.1301093;0.00783254;-0.001027856;0.9914682),(3.337346;3.337346;3.337346),(0.1952964;1.486849;2.344807),(-0.01703691;-0.9964625;-0.0820055;-0.006886675),(1;1;1),(0.2145744;1.482861;2.367448),(0.07458831;0.1630999;-0.9837773),56.5609493
,spaceTest,0,09-26-24,03:26:32,58.0599523,22.21744,5.552905,4.873508,(3.493489;3.493489;3.493489),10,19.4617,7.114417,7.926785,(7.144393;7.144393;7.144393),134,(0.7462953;4.702791;-2.683714),(0.2784851;-0.05262683;0.01528434;0.9588758),(3.493489;3.493489;3.493489),(2.127551;1.051686;-4.928966),(-0.02879148;-0.1295133;-0.003762164;0.9911525),(7.144393;7.144393;7.144393),(0.1919841;1.489689;2.350929),(-0.009448746;-0.9955735;-0.09294991;-0.01022805),(1;1;1),(0.1759576;1.486815;2.375388),(0.06213659;0.05742647;-0.9964107),63.6240668
,spaceTest,2,09-26-24,03:26:39,65.1231843,8.735838,2.088474,6.079487,(1.534916;1.534916;1.534916),4,16.51302,5.481374,4.330839,(2.959204;2.959204;2.959204),263,(0.2858704;2.102855;0.3258146),(0.1477636;-0.02243928;0.003353392;0.9887624),(1.534916;1.534916;1.534916),(-1.257684;2.121599;-3.148595),(0.05528674;0.1286436;-0.007183235;0.9901226),(2.959204;2.959204;2.959204),(0.1942022;1.485109;2.344404),(-0.0116297;-0.9971941;-0.0725823;-0.01416592),(1;1;1),(0.2220533;1.481575;2.367727),(0.06207661;0.1385123;-0.9884051),69.5434234
,spaceTest,11,09-26-24,03:26:45,71.0409232,9.626266,6.731061,7.702408,(6.281539;6.281539;6.281539),244,20.30758,5.172004,6.10861,(4.025223;4.025223;4.025223),317,(-0.7154659;2.449717;-4.344548),(0.07014521;0.06720199;-0.004736351;0.9952593),(6.28154;6.28154;6.28154),(-0.9718575;3.987698;-2.424018),(0.2309839;0.1160362;-0.02775691;0.9656146),(4.025223;4.025223;4.025223),(0.1932492;1.492122;2.353795),(-0.01488157;-0.9942421;-0.105803;-0.00818448),(1;1;1),(0.1918883;1.487892;2.376596),(0.07123662;0.142252;-0.987254),76.3847466
,spaceTest,15,09-26-24,03:26:51,77.8840461,17.73902,3.632532,5.842504,(2.662568;2.662568;2.662568),212,9.080324,5.240016,7.976479,(5.055855;5.055855;5.055855),45,(-0.354993;0.9066626;-1.387329),(-0.07526307;0.072942;0.005520328;0.994477),(2.662568;2.662567;2.662568),(0.9530938;2.596302;-2.789504),(0.1054293;-0.07283562;0.007743076;0.9917256),(5.055855;5.055855;5.055855),(0.1951469;1.48065;2.342745),(-0.01874175;-0.998345;-0.05282442;-0.01286939),(1;1;1),(0.1867675;1.479388;2.36606),(0.1459584;0.03545898;-0.9886441),82.5621899
,spaceTest,14,09-26-24,03:26:58,84.515178,12.96286,4.013314,5.977804,(2.9416;2.9416;2.9416),41,11.50341,4.290336,7.523019,(3.934672;3.934672;3.934672),277,(0.9179015;2.561693;-1.563867),(0.1317841;-0.09062011;0.01209892;0.9870535),(2.9416;2.9416;2.9416),(-0.5666128;2.054666;-1.929642),(0.06536858;0.08780304;-0.005774357;0.993974),(3.934672;3.934672;3.934672),(0.1943021;1.481271;2.343717),(-0.01715769;-0.9984815;-0.05118711;-0.01096456),(1;1;1),(0.1634207;1.481402;2.36716),(0.2693513;0.08420911;-0.9593438),89.1573751
