User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,17,09-26-24,04:52:08,54.867306,12.18168,5.9484,5.241017,(0.1666042;0.1666042;0.1666042),298,9.147465,2.84428,4.779562,(0.07193231;0.07193231;0.07193231),159,(19.72899;4.861274;21.82723),(0.07258473;0.1215484;-0.008912684;0.9898879),(0.1666042;0.1666042;0.1666042),(21.15991;3.65217;24.8059),(-0.05587354;0.004463747;0.0002497981;0.9984279),(0.07193231;0.07193231;0.07193231),(21.1855;3.973604;27.66872),(-0.0227674;-0.9991006;-0.01913424;0.03022657),(1;1;1),(21.18742;3.972448;27.69357),(0.00253956;0.01677431;-0.9998485),59.6408351
,officeTest,7,09-26-24,04:52:14,61.1400565,5.976055,2.896843,5.386485,(0.08195364;0.08195364;0.08195364),40,15.55285,5.824686,5.943314,(0.1876887;0.1876887;0.1876887),274,(21.23803;4.326387;24.77912),(0.06049296;-0.009053934;0.0005487269;0.9981275),(0.08195364;0.08195364;0.08195363),(19.27134;4.410414;21.95154),(0.03559308;0.1607057;-0.005799208;0.9863434),(0.1876887;0.1876888;0.1876887),(21.18558;3.974625;27.67),(-0.0209654;-0.9991916;-0.02151982;0.02671216),(1;1;1),(21.15453;3.975529;27.69753),(0.01108845;0.02552231;-0.9996108),65.8816561
,officeTest,9,09-26-24,04:52:21,67.5264972,20.37253,3.09615,5.860628,(0.1011021;0.1011021;0.1011021),212,13.91553,4.833877,5.019829,(0.130591;0.130591;0.130591),269,(20.43637;3.16075;24.55927),(-0.1232357;0.1172326;0.01466249;0.9853195),(0.1011021;0.1011021;0.1011021),(19.81965;4.211207;22.88826),(0.02357341;0.1387893;-0.003304666;0.9900358),(0.130591;0.130591;0.130591),(21.18745;3.974185;27.67091),(-0.01650617;-0.9994494;-0.02240298;0.01807325),(1;0.9999999;1),(21.20287;3.972225;27.6945),(-0.005107574;0.04964318;-0.9987485),70.8804242
,officeTest,3,09-26-24,04:52:25,72.3790704,5.429246,6.365961,4.745023,(0.1585119;0.1585119;0.1585119),313,11.62717,7.772283,6.234837,(0.2584014;0.2584014;0.2584014),267,(20.53085;4.558811;21.33498),(0.04587655;0.05156446;-0.002371261;0.9976126),(0.1585119;0.1585119;0.1585119),(19.3132;4.130848;19.95973),(0.009943679;0.118955;-0.001191369;0.9928492),(0.2584014;0.2584014;0.2584014),(21.18736;3.971919;27.6687),(-0.01416585;-0.9996603;-0.01249068;0.01796083),(1;1;1),(21.18673;3.971304;27.69343),(-0.005245058;0.023251;-0.999705),75.1107106
,officeTest,1,09-26-24,04:52:30,76.6101481,19.364,7.190586,4.485235,(0.1785909;0.1785909;0.1785909),298,10.50633,3.38684,5.18528,(0.09330232;0.09330232;0.09330232),52,(18.85397;5.330097;20.54186),(0.08837;0.1569855;-0.014105;0.9835382),(0.1785909;0.1785909;0.1785909),(21.63071;4.407611;24.28076),(0.06330498;-0.06470387;0.004112998;0.995886),(0.09330233;0.09330232;0.09330232),(21.18858;3.971453;27.6689),(-0.01034069;-0.9998675;-0.008729982;0.009051412),(1;1;1),(21.18559;3.9712;27.6937),(0.01582216;0.03111687;-0.9993792),79.8751444
,officeTest,0,09-26-24,04:52:34,81.3750312,13.31721,4.495505,5.305573,(0.1280338;0.1280338;0.1280338),291,18.89936,4.10074,5.389758,(0.122031;0.122031;0.122031),127,(20.08461;4.388382;23.20319),(0.04491635;0.1204333;-0.005454757;0.9916897),(0.1280338;0.1280338;0.1280338),(22.19548;3.137997;23.53817),(-0.0958224;-0.1189779;-0.01153694;0.9881949),(0.122031;0.122031;0.122031),(21.18584;3.970758;27.67027),(-0.005219792;-0.9999044;-0.002827422;0.01249062),(1;1;1),(21.18673;3.970587;27.69489),(0.003787642;0.0326593;-0.9994552),86.239205
,officeTest,14,09-26-24,04:52:41,87.8051958,18.15848,6.763663,5.105536,(0.1898437;0.1898437;0.1898437),197,15.18236,4.84242,6.143103,(0.1609912;0.1609912;0.1609912),338,(20.41289;1.857458;20.91603),(-0.1498234;0.05656179;0.008585405;0.9870563),(0.1898437;0.1898437;0.1898437),(20.67328;5.194491;22.83076),(0.1228111;0.05270655;-0.006531682;0.991008),(0.1609912;0.1609912;0.1609913),(21.18939;3.969697;27.66908),(-0.0123736;-0.9999077;0.0006254584;0.005586924),(1;0.9999999;1),(21.19004;3.969569;27.69295),(0.008327676;0.02923731;-0.9995328),90.6817782
,officeTest,15,09-26-24,04:52:45,92.180744,12.51175,4.611475,7.470866,(0.1842775;0.1842775;0.1842775),145,18.58278,5.106435,6.440448,(0.1812133;0.1812133;0.1812133),239,(21.6703;3.19522;23.03465),(-0.08228336;-0.05160775;-0.004266671;0.9952627),(0.1842775;0.1842775;0.1842775),(19.60243;3.204443;22.57798),(-0.07051248;0.1500329;0.01072826;0.986105),(0.1812133;0.1812133;0.1812133),(21.18837;3.970974;27.66918),(-0.01150368;-0.9998574;-0.008089693;0.009349889),(1;1;1),(21.1891;3.970505;27.69376),(0.0130241;0.03202084;-0.9993961),94.8130647
,officeTest,8,09-26-24,04:52:49,96.312432,23.91621,5.745943,4.872979,(0.1600087;0.1600087;0.1600087),155,11.53056,2.403021,7.956082,(0.101881;0.101881;0.101881),292,(22.08846;1.766341;21.85328),(-0.1777792;-0.07549415;-0.01368019;0.981075),(0.1600087;0.1600087;0.1600087),(20.68365;4.216664;25.28234),(0.04968482;0.1037572;-0.00518968;0.9933473),(0.101881;0.101881;0.101881),(21.18793;3.971939;27.66994),(-0.0101502;-0.9998274;-0.0107162;0.01128927),(1;1;1),(21.18525;3.971459;27.69451),(0.004510319;0.0292889;-0.9995541),99.5554849
,officeTest,13,09-26-24,04:52:54,101.1329985,6.376297,6.525016,7.694746,(0.2638003;0.2638003;0.2638003),71,15.26154,6.637347,7.522363,(0.2702465;0.2702465;0.2702465),207,(21.81689;4.18004;21.13712),(0.01599059;-0.04791059;0.0007670981;0.9987233),(0.2638004;0.2638003;0.2638003),(20.26588;2.360849;21.04403),(-0.1174709;0.06866504;0.008142141;0.9906662),(0.2702465;0.2702465;0.2702466),(21.18873;3.969849;27.66925),(-0.01045197;-0.9999321;0.001028387;0.005050853),(1;1;1),(21.18878;3.969712;27.69307),(0.009829221;0.02864561;-0.9995371),103.5419008
