User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,13,09-26-24,03:14:25,7.7089568,12.11853,7.065149,6.627123,(0.2501053;0.2501053;0.2501053),233,7.552979,3.965786,4.517276,(0.09440807;0.09440807;0.09440807),93,(20.12832;4.082;20.65756),(-0.01248668;0.08665993;0.001086267;0.9961591),(0.2501053;0.2501053;0.2501053),(21.89764;4.600046;23.82098),(0.04205598;-0.06554308;0.002764886;0.9969593),(0.09440807;0.09440807;0.09440807),(21.37576;4.263129;27.77295),(-0.01823554;-0.9986621;-0.04837748;0.001120114),(1;1;1),(21.37449;4.261589;27.7965),(-0.007403151;0.009404235;-0.9999251),16.3034193
,officeTest,16,09-26-24,03:14:35,18.2358213,18.44177,7.962446,6.137726,(0.2690749;0.2690749;0.2690749),42,13.89539,2.357182,6.768994,(0.08584096;0.08584096;0.08584096),141,(23.22815;6.83281;19.992),(0.1540436;-0.1150317;0.0180598;0.9811789),(0.2690749;0.2690749;0.2690749),(21.72066;3.997046;25.37526),(-0.05422922;-0.07060133;-0.003843946;0.996022),(0.08584096;0.08584096;0.08584096),(21.38016;4.26068;27.76501),(-0.02296028;-0.9987958;-0.04330554;0.002105753),(1;1;1),(21.35683;4.260817;27.78923),(-0.006839271;0.02608775;-0.9996222),22.0457218
,officeTest,6,09-26-24,03:14:42,24.6098039,15.69787,5.666652,6.018384,(0.1850316;0.1850316;0.1850316),278,19.62535,4.171695,6.406139,(0.1481851;0.1481851;0.1481851),110,(19.83842;4.584471;22.07968),(0.02806348;0.1322557;-0.003745976;0.9908112),(0.1850316;0.1850316;0.1850316),(22.77805;3.732808;23.58031),(-0.05786961;-0.1607663;-0.009442766;0.9852493),(0.1481851;0.1481851;0.1481851),(21.37984;4.2513;27.75069),(-0.0180254;-0.9998231;-0.004876812;-0.002264118),(1;1;1),(21.40127;4.25047;27.77413),(0.02271809;-0.101858;-0.9945269),29.3644063
,officeTest,11,09-26-24,03:14:48,31.5528088,20.94912,7.633591,4.188339,(0.1788568;0.1788568;0.1788568),114,12.53809,3.984564,6.953552,(0.1482294;0.1482294;0.1482294),111,(24.25694;3.037346;20.19813),(-0.07331381;-0.1800555;-0.01345858;0.9808282),(0.1788568;0.1788568;0.1788568),(22.33079;3.943133;23.79518),(-0.03766271;-0.1167804;-0.0044318;0.9924335),(0.1482294;0.1482294;0.1482294),(21.38599;4.252503;27.75417),(-0.01957403;-0.9996604;-0.005397719;-0.01633406),(1;0.9999999;1),(21.35133;4.254933;27.77879),(0.05975528;-0.1633708;-0.984744),35.0281176
,officeTest,5,09-26-24,03:14:53,36.5341568,17.38851,4.310627,4.147571,(0.09787806;0.09787806;0.09787806),217,6.144528,7.491611,4.871297,(0.1917441;0.1917441;0.1917441),129,(20.7185;3.479859;23.35662),(-0.08613379;0.07499617;0.006502389;0.9934356),(0.09787806;0.09787806;0.09787806),(22.31655;4.179626;20.27896),(-0.00514442;-0.06183569;-0.0003187229;0.998073),(0.1917441;0.1917441;0.1917441),(21.38652;4.257298;27.75583),(-0.02114914;-0.9990768;-0.03089222;-0.02106761),(0.9999999;1;0.9999999),(21.38099;4.25707;27.77915),(-0.01514529;0.03213044;-0.999361),39.8489598
,officeTest,9,09-26-24,03:14:58,41.3474724,19.88964,5.72765,6.044599,(0.1923022;0.1923022;0.1923022),100,9.616453,5.210909,6.512655,(0.1797689;0.1797689;0.1797689),289,(23.58254;4.003492;22.07783),(-0.02026885;-0.1835175;-0.003784787;0.9828002),(0.1923022;0.1923021;0.1923022),(20.71933;4.744412;22.53354),(0.04629264;0.06343334;-0.002945606;0.9969075),(0.1797689;0.1797689;0.179769),(21.38632;4.254621;27.75353),(-0.01912953;-0.9995712;-0.01663632;-0.01465442),(1;1;1),(21.38721;4.254687;27.77674),(0.008936325;0.04683905;-0.9988472),44.833274
,officeTest,2,09-26-24,03:15:03,46.3339612,10.88437,6.921263,6.77217,(0.249273;0.249273;0.249273),217,21.17691,4.33619,4.012195,(0.09747607;0.09747607;0.09747607),57,(20.85515;4.019506;20.73834),(-0.01731535;0.03777985;0.0006547373;0.9991359),(0.249273;0.249273;0.249273),(23.02717;5.590554;23.61788),(0.1416177;-0.1853521;0.02700421;0.972039),(0.09747607;0.09747607;0.09747606),(21.38708;4.263722;27.76205),(-0.02222399;-0.9979295;-0.05646075;-0.02133374),(1;1;1),(21.38037;4.262267;27.78558),(-0.003408689;0.03884353;-0.9992332),49.8552075
,officeTest,0,09-26-24,03:15:09,51.9205943,20.54813,7.355512,5.172031,(0.2122299;0.2122299;0.2122299),183,8.925354,2.791561,7.26529,(0.107209;0.107209;0.107209),61,(21.35096;1.642;20.33788),(-0.1685027;0.002453502;0.0004194203;0.985698),(0.2122298;0.2122299;0.2122299),(21.87486;4.494316;24.97412),(0.04285447;-0.08674011;0.003734748;0.9953018),(0.107209;0.107209;0.107209),(21.38785;4.251429;27.747),(-0.02545949;-0.9994949;-0.009432402;-0.01651872),(1;1;1),(21.38241;4.252271;27.77038),(-0.00820053;-0.009185692;-0.9999126),54.0876606
,officeTest,12,09-26-24,03:15:14,56.8514281,22.52719,3.5995,6.490871,(0.1321034;0.1321034;0.1321034),317,14.56831,6.045464,6.246094,(0.2037729;0.2037729;0.2037729),241,(20.46071;5.370925;24.12978),(0.1442657;0.1233311;-0.01812493;0.981656),(0.1321034;0.1321034;0.1321034),(20.05545;3.525044;21.68565),(-0.05777268;0.1075065;0.006257846;0.9925047),(0.2037729;0.2037729;0.2037729),(21.3839;4.249769;27.74586),(-0.02185989;-0.9997385;0.001825847;-0.006459182),(1;1;1),(21.35005;4.253084;27.76967),(-0.01193278;0.00987401;-0.9998701),60.8054683
,officeTest,4,09-26-24,03:15:19,62.3058135,22.89365,5.962791,6.635367,(0.2243032;0.2243032;0.2243032),4,22.59854,6.418751,6.019238,(0.2185839;0.2185839;0.2185839),168,(21.81861;6.711386;21.7686),(0.1939767;-0.03563442;0.007050913;0.9803334),(0.2243032;0.2243032;0.2243032),(22.02438;1.572967;21.35173),(-0.1958255;-0.0489753;-0.009792673;0.9793661),(0.2185839;0.2185839;0.2185839),(21.38409;4.246431;27.73772),(-0.01815461;-0.999731;0.003002441;-0.0141178),(0.9999999;1;1),(21.38329;4.24769;27.76087),(-0.004490929;0.01054943;-0.999925),65.3590073
