User,Scene,ConditionID,Date,TimeOfDay,Time,A_eccentricity,A_depth,A_size,A_scale,A_theta,B_eccentricity,B_depth,B_size,B_scale,B_theta,A_worldPos,A_worldRot,A_localScale,B_worldPos,B_worldRot,B_localScale,Camera_worldPos,Camera_worldRot,Camera_localScale,GazeOrg,GazeDir,EndTime
,officeTest,6,09-26-24,04:47:15,8.7728252,13.62446,7.823971,4.509675,(0.1896651;0.1896651;0.1896651),130,5.655718,4.11551,4.050415,(0.08751511;0.08751511;0.08751511),63,(23.24303;3.019845;19.93076),(-0.07809363;-0.1164192;-0.009182665;0.9900827),(0.1896651;0.1896651;0.1896651),(21.962;4.441023;23.57084),(0.01918769;-0.06830034;0.001313837;0.9974794),(0.08751511;0.08751511;0.08751511),(21.3987;4.281974;27.66485),(0.003934283;-0.9996847;0.003608094;-0.02453749),(1;1;1),(21.3992;4.28591;27.68916),(-0.1380503;-0.008626515;-0.9903715),11.6161778
,officeTest,4,09-26-24,04:47:20,13.1584941,5.198355,5.398251,5.735682,(0.1623969;0.1623969;0.1623969),254,20.00869,4.581121,4.119493,(0.1049279;0.1049279;0.1049279),53,(21.34802;4.200634;22.2433),(-0.007597696;0.005053411;3.839588E-05;0.9999584),(0.1623968;0.1623969;0.1623968),(23.07134;5.350014;23.20795),(0.108335;-0.1771397;0.01962195;0.9780082),(0.1049279;0.1049279;0.1049279),(21.4028;4.283;27.66294),(0.005460554;-0.9992328;-0.005162014;-0.03843711),(1;0.9999999;1),(21.41966;4.288045;27.69055),(0.06304871;-0.001007148;-0.9980055),15.2912519
,officeTest,5,09-26-24,04:47:23,16.7899382,16.46039,5.989697,4.774171,(0.1557694;0.1557694;0.1557694),91,17.11322,7.314335,7.472752,(0.2986383;0.2986383;0.2986383),276,(23.61155;4.292704;21.82146),(0.0009017182;-0.1798128;0.0001648271;0.9837005),(0.1557694;0.1557695;0.1557694),(19.71106;4.556997;20.20432),(0.0179061;0.1112213;-0.002004303;0.9936323),(0.2986383;0.2986383;0.2986383),(21.40206;4.281253;27.66324),(0.001405994;-0.9993034;-0.00310296;-0.03716352),(1;1;1),(21.36343;4.282985;27.68611),(-0.006224059;-0.0006664312;-0.9999673),19.1296157
,officeTest,0,09-26-24,04:47:29,22.965167,9.717854,2.868616,4.958743,(0.07539045;0.07539045;0.07539045),226,8.574109,2.849396,4.606617,(0.06934733;0.06934733;0.06934733),154,(21.17151;3.958687;24.77896),(-0.05546207;0.03994697;0.002220741;0.9976589),(0.07539045;0.07539045;0.07539045),(21.71055;3.900501;24.82244),(-0.06611947;-0.05383654;-0.003572677;0.9963519),(0.06934733;0.06934732;0.06934733),(21.40277;4.281279;27.66215),(-0.01219561;-0.9996675;-0.002004671;-0.02263279),(1;1;1),(21.36467;4.284255;27.68613),(-0.001890156;0.02032773;-0.9997812),24.6078049
,officeTest,11,09-26-24,04:47:33,26.1090942,21.93957,5.355057,6.56932,(0.1980737;0.1980737;0.1980737),115,11.91965,3.158798,4.344163,(0.07326921;0.07326921;0.07326921),225,(23.67413;3.336723;22.44046),(-0.08027937;-0.2030253;-0.01670408;0.9757341),(0.1980737;0.1980737;0.1980737),(21.12146;3.804162;24.48254),(-0.07387567;0.04389819;0.003255066;0.9962955),(0.07326921;0.07326921;0.07326921),(21.4023;4.280319;27.66327),(-0.004416454;-0.9995175;0.00125905;-0.03071943),(1;1;1),(21.4062;4.283977;27.68523),(-0.01940737;0.001925618;-0.9998065),27.8624431
,officeTest,10,09-26-24,04:47:36,29.362515,24.82175,5.933174,4.243143,(0.1449116;0.1449116;0.1449116),172,14.8827,7.912401,5.918235,(0.2530797;0.2530797;0.2530797),80,(22.20354;1.539747;21.78273),(-0.2141303;-0.06606182;-0.01451659;0.9744605),(0.1449117;0.1449116;0.1449116),(24.06715;4.599433;19.92857),(0.01922259;-0.1650929;0.003218294;0.9860855),(0.2530797;0.2530797;0.2530797),(21.40253;4.280361;27.66328),(-0.004890697;-0.9992758;0.001462054;-0.03770787),(1;1;1),(21.4002;4.28425;27.68651),(-0.01229992;0.009608442;-0.9998693),31.9487664
,officeTest,13,09-26-24,04:47:40,33.4622008,23.09455,7.706964,6.036865,(0.2641823;0.2641823;0.2641823),356,16.13165,5.590397,5.157697,(0.1567937;0.1567937;0.1567937),182,(21.6442;7.644025;19.99444),(0.2049642;-0.01550343;0.003247;0.9786413),(0.2641823;0.2641823;0.2641823),(21.70103;2.727253;22.06488),(-0.1347611;-0.02650528;-0.003606076;0.990517),(0.1567937;0.1567937;0.1567937),(21.40111;4.281986;27.66487),(0.001575639;-0.9994915;-0.0054332;-0.03138122),(1;0.9999999;1),(21.40064;4.285424;27.68761),(-0.01230583;0.00881096;-0.9998807),36.3711147
,officeTest,9,09-26-24,04:47:44,37.8686387,7.067306,7.189479,5.806296,(0.219712;0.219712;0.219712),210,24.8455,2.385958,6.742321,(0.09258331;0.09258331;0.09258331),279,(21.34629;3.928368;20.43526),(-0.0247415;0.003784621;9.366655E-05;0.9996867),(0.219712;0.2197121;0.219712),(20.43765;4.591619;25.24333),(0.05704139;0.1874765;-0.01090603;0.9805508),(0.09258331;0.09258331;0.09258331),(21.40108;4.286741;27.67071),(0.003143206;-0.9992214;-0.02875532;-0.02683017),(1;0.9999999;1),(21.39838;4.288948;27.69482),(0.01020435;0.0164517;-0.9998022),40.2566982
,officeTest,16,09-26-24,04:47:48,41.7557576,9.174957,3.314388,5.00695,(0.08781356;0.08781356;0.08781356),353,13.211,4.983929,6.17576,(0.1651321;0.1651321;0.1651321),237,(21.46345;4.947334;24.37888),(0.09924785;-0.009627653;0.0009603104;0.9950157),(0.08781356;0.08781355;0.08781356),(20.62889;3.838187;22.6281),(-0.04347465;0.07572332;0.003304684;0.9961752),(0.1651321;0.1651321;0.1651321),(21.39977;4.284176;27.66946),(0.005059808;-0.9995795;-0.01995079;-0.02042601),(1;0.9999999;1),(21.39584;4.286882;27.69371),(0.003211465;0.02794126;-0.9996009),43.9275353
,officeTest,8,09-26-24,04:47:52,45.4337779,22.33491,7.892748,7.63684,(0.340267;0.340267;0.340267),11,14.7832,2.721354,4.923045,(0.07238284;0.07238284;0.07238284),143,(22.10723;7.77839;19.9165),(0.2091579;-0.04459205;0.009548125;0.976818),(0.340267;0.340267;0.340267),(21.88527;3.822456;24.93564),(-0.08202796;-0.0878044;-0.007255173;0.9927282),(0.07238284;0.07238284;0.07238284),(21.39795;4.284423;27.66889),(0.006997786;-0.9997514;-0.01927134;-0.008772574),(1;0.9999999;1),(21.37855;4.285925;27.69277),(-0.01185875;0.02649701;-0.9995733),47.7206105
